"","Unique_Unique_Object","Experiment","Aktnac","ERKnac","Condition","Concen"
"505",295,"20200122 P1",0.3687,0.2614,"YM",0
"506",295,"20200122 P1",0.3687,0.2614,"ymptx",0
"507",296,"20200122 P1",0.0395000000000001,0.5648,"DMSO",0
"508",296,"20200122 P1",0.0395000000000001,0.5648,"PTx",0
"509",296,"20200122 P1",0.0395000000000001,0.5648,"YM",0
"510",296,"20200122 P1",0.0395000000000001,0.5648,"ymptx",0
"511",297,"20200122 P1",-0.1471,-0.1392,"DMSO",0
"512",297,"20200122 P1",-0.1471,-0.1392,"PTx",0
"513",297,"20200122 P1",-0.1471,-0.1392,"YM",0
"514",297,"20200122 P1",-0.1471,-0.1392,"ymptx",0
"515",304,"20200122 P1",0.0399999999999999,0.0205,"DMSO",0
"516",304,"20200122 P1",0.0399999999999999,0.0205,"PTx",0
"517",304,"20200122 P1",0.0399999999999999,0.0205,"YM",0
"518",304,"20200122 P1",0.0399999999999999,0.0205,"ymptx",0
"519",305,"20200122 P1",0.1734,0.1169,"DMSO",0
"520",305,"20200122 P1",0.1734,0.1169,"PTx",0
"521",305,"20200122 P1",0.1734,0.1169,"YM",0
"522",305,"20200122 P1",0.1734,0.1169,"ymptx",0
"523",306,"20200122 P1",0.2577,-0.303199999999999,"DMSO",0
"524",306,"20200122 P1",0.2577,-0.303199999999999,"PTx",0
"525",306,"20200122 P1",0.2577,-0.303199999999999,"YM",0
"526",306,"20200122 P1",0.2577,-0.303199999999999,"ymptx",0
"528",308,"20200122 P1",0.000199999999999922,0.2385,"DMSO",0
"529",308,"20200122 P1",0.000199999999999922,0.2385,"PTx",0
"530",308,"20200122 P1",0.000199999999999922,0.2385,"YM",0
"531",308,"20200122 P1",0.000199999999999922,0.2385,"ymptx",0
"533",309,"20200122 P1",-0.2152,0.437,"DMSO",0
"534",309,"20200122 P1",-0.2152,0.437,"PTx",0
"535",309,"20200122 P1",-0.2152,0.437,"YM",0
"536",309,"20200122 P1",-0.2152,0.437,"ymptx",0
"537",310,"20200122 P1",0.0533000000000001,-0.1139,"DMSO",0
"538",310,"20200122 P1",0.0533000000000001,-0.1139,"PTx",0
"539",310,"20200122 P1",0.0533000000000001,-0.1139,"YM",0
"540",310,"20200122 P1",0.0533000000000001,-0.1139,"ymptx",0
"545",322,"20200122 P1",0.0298000000000002,-0.2663,"DMSO",0
"546",322,"20200122 P1",0.0298000000000002,-0.2663,"PTx",0
"547",322,"20200122 P1",0.0298000000000002,-0.2663,"YM",0
"548",322,"20200122 P1",0.0298000000000002,-0.2663,"ymptx",0
"550",323,"20200122 P1",0.0225000000000001,-0.0856000000000002,"DMSO",0
"551",323,"20200122 P1",0.0225000000000001,-0.0856000000000002,"PTx",0
"552",323,"20200122 P1",0.0225000000000001,-0.0856000000000002,"YM",0
"553",323,"20200122 P1",0.0225000000000001,-0.0856000000000002,"ymptx",0
"555",327,"20200122 P1",0.1089,0.2,"DMSO",0
"556",327,"20200122 P1",0.1089,0.2,"PTx",0
"557",327,"20200122 P1",0.1089,0.2,"YM",0
"558",327,"20200122 P1",0.1089,0.2,"ymptx",0
"559",328,"20200122 P1",-0.5421,-0.2579,"DMSO",0
"560",328,"20200122 P1",-0.5421,-0.2579,"PTx",0
"561",328,"20200122 P1",-0.5421,-0.2579,"YM",0
"562",328,"20200122 P1",-0.5421,-0.2579,"ymptx",0
"564",330,"20200122 P1",0.0327999999999997,-0.0139999999999995,"DMSO",0
"565",330,"20200122 P1",0.0327999999999997,-0.0139999999999995,"PTx",0
"566",330,"20200122 P1",0.0327999999999997,-0.0139999999999995,"YM",0
"567",330,"20200122 P1",0.0327999999999997,-0.0139999999999995,"ymptx",0
"568",331,"20200122 P1",-0.2516,-0.0308000000000005,"DMSO",0
"569",331,"20200122 P1",-0.2516,-0.0308000000000005,"PTx",0
"570",331,"20200122 P1",-0.2516,-0.0308000000000005,"YM",0
"571",331,"20200122 P1",-0.2516,-0.0308000000000005,"ymptx",0
"572",332,"20200122 P1",0.0303000000000004,0.0826999999999998,"DMSO",0
"573",332,"20200122 P1",0.0303000000000004,0.0826999999999998,"PTx",0
"574",332,"20200122 P1",0.0303000000000004,0.0826999999999998,"YM",0
"575",332,"20200122 P1",0.0303000000000004,0.0826999999999998,"ymptx",0
"576",333,"20200122 P1",-0.0339000000000001,0.1113,"DMSO",0
"577",333,"20200122 P1",-0.0339000000000001,0.1113,"PTx",0
"578",333,"20200122 P1",-0.0339000000000001,0.1113,"YM",0
"579",333,"20200122 P1",-0.0339000000000001,0.1113,"ymptx",0
"580",335,"20200122 P1",0.0320999999999997,0.3042,"DMSO",0
"581",335,"20200122 P1",0.0320999999999997,0.3042,"PTx",0
"582",335,"20200122 P1",0.0320999999999997,0.3042,"YM",0
"583",335,"20200122 P1",0.0320999999999997,0.3042,"ymptx",0
"584",336,"20200122 P1",-0.1028,0.3043,"DMSO",0
"585",336,"20200122 P1",-0.1028,0.3043,"PTx",0
"586",336,"20200122 P1",-0.1028,0.3043,"YM",0
"587",336,"20200122 P1",-0.1028,0.3043,"ymptx",0
"589",337,"20200122 P1",0.0618999999999997,0.3546,"DMSO",0
"590",337,"20200122 P1",0.0618999999999997,0.3546,"PTx",0
"591",337,"20200122 P1",0.0618999999999997,0.3546,"YM",0
"592",337,"20200122 P1",0.0618999999999997,0.3546,"ymptx",0
"593",340,"20200122 P1",-0.0262000000000002,0.3179,"DMSO",0
"594",340,"20200122 P1",-0.0262000000000002,0.3179,"PTx",0
"595",340,"20200122 P1",-0.0262000000000002,0.3179,"YM",0
"596",340,"20200122 P1",-0.0262000000000002,0.3179,"ymptx",0
"597",344,"20200122 P1",-0.1271,-0.1349,"DMSO",0
"598",344,"20200122 P1",-0.1271,-0.1349,"PTx",0
"599",344,"20200122 P1",-0.1271,-0.1349,"YM",0
"600",344,"20200122 P1",-0.1271,-0.1349,"ymptx",0
"607",354,"20200122 P1",0.1559,0.557,"DMSO",0
"608",354,"20200122 P1",0.1559,0.557,"PTx",0
"609",354,"20200122 P1",0.1559,0.557,"YM",0
"610",354,"20200122 P1",0.1559,0.557,"ymptx",0
"613",357,"20200122 P1",0.0575000000000002,-0.0366999999999997,"DMSO",0
"614",357,"20200122 P1",0.0575000000000002,-0.0366999999999997,"PTx",0
"615",357,"20200122 P1",0.0575000000000002,-0.0366999999999997,"YM",0
"616",357,"20200122 P1",0.0575000000000002,-0.0366999999999997,"ymptx",0
"617",359,"20200122 P1",0.1212,0.0833999999999998,"DMSO",0
"618",359,"20200122 P1",0.1212,0.0833999999999998,"PTx",0
"619",359,"20200122 P1",0.1212,0.0833999999999998,"YM",0
"620",359,"20200122 P1",0.1212,0.0833999999999998,"ymptx",0
"621",361,"20200122 P1",-0.0909000000000004,0.211000000000001,"DMSO",0
"622",361,"20200122 P1",-0.0909000000000004,0.211000000000001,"PTx",0
"623",361,"20200122 P1",-0.0909000000000004,0.211000000000001,"YM",0
"624",361,"20200122 P1",-0.0909000000000004,0.211000000000001,"ymptx",0
"625",363,"20200122 P1",0.0402999999999999,0.321599999999999,"DMSO",0
"626",363,"20200122 P1",0.0402999999999999,0.321599999999999,"PTx",0
"627",363,"20200122 P1",0.0402999999999999,0.321599999999999,"YM",0
"628",363,"20200122 P1",0.0402999999999999,0.321599999999999,"ymptx",0
"632",368,"20200122 P1",0.0408999999999998,-0.1814,"DMSO",0
"633",368,"20200122 P1",0.0408999999999998,-0.1814,"PTx",0
"634",368,"20200122 P1",0.0408999999999998,-0.1814,"YM",0
"635",368,"20200122 P1",0.0408999999999998,-0.1814,"ymptx",0
"636",369,"20200122 P1",0.0377,-0.2557,"DMSO",0
"637",369,"20200122 P1",0.0377,-0.2557,"PTx",0
"638",369,"20200122 P1",0.0377,-0.2557,"YM",0
"639",369,"20200122 P1",0.0377,-0.2557,"ymptx",0
"640",370,"20200122 P1",-0.1211,-0.1751,"DMSO",0
"641",370,"20200122 P1",-0.1211,-0.1751,"PTx",0
"642",370,"20200122 P1",-0.1211,-0.1751,"YM",0
"643",370,"20200122 P1",-0.1211,-0.1751,"ymptx",0
"653",394,"20200122 P1",-0.3015,0.0482000000000003,"DMSO",0
"654",394,"20200122 P1",-0.3015,0.0482000000000003,"PTx",0
"655",394,"20200122 P1",-0.3015,0.0482000000000003,"YM",0
"656",394,"20200122 P1",-0.3015,0.0482000000000003,"ymptx",0
"658",398,"20200122 P1",-0.0129999999999997,-0.361700000000001,"DMSO",0
"659",398,"20200122 P1",-0.0129999999999997,-0.361700000000001,"PTx",0
"660",398,"20200122 P1",-0.0129999999999997,-0.361700000000001,"YM",0
"661",398,"20200122 P1",-0.0129999999999997,-0.361700000000001,"ymptx",0
"663",401,"20200122 P1",-0.0197000000000003,0.1555,"DMSO",0
"664",401,"20200122 P1",-0.0197000000000003,0.1555,"PTx",0
"665",401,"20200122 P1",-0.0197000000000003,0.1555,"YM",0
"666",401,"20200122 P1",-0.0197000000000003,0.1555,"ymptx",0
"667",402,"20200122 P1",0.1065,0.215,"DMSO",0
"668",402,"20200122 P1",0.1065,0.215,"PTx",0
"669",402,"20200122 P1",0.1065,0.215,"YM",0
"670",402,"20200122 P1",0.1065,0.215,"ymptx",0
"671",403,"20200122 P1",0.1064,0.638299999999999,"DMSO",0
"672",403,"20200122 P1",0.1064,0.638299999999999,"PTx",0
"673",403,"20200122 P1",0.1064,0.638299999999999,"YM",0
"674",403,"20200122 P1",0.1064,0.638299999999999,"ymptx",0
"676",406,"20200122 P1",0.1658,0.433500000000001,"DMSO",0
"677",406,"20200122 P1",0.1658,0.433500000000001,"PTx",0
"678",406,"20200122 P1",0.1658,0.433500000000001,"YM",0
"679",406,"20200122 P1",0.1658,0.433500000000001,"ymptx",0
"683",411,"20200122 P1",0.1196,0.2662,"DMSO",0
"684",411,"20200122 P1",0.1196,0.2662,"PTx",0
"685",411,"20200122 P1",0.1196,0.2662,"YM",0
"686",411,"20200122 P1",0.1196,0.2662,"ymptx",0
"689",413,"20200122 P1",-0.3414,-0.6416,"DMSO",0
"690",413,"20200122 P1",-0.3414,-0.6416,"PTx",0
"691",413,"20200122 P1",-0.3414,-0.6416,"YM",0
"692",413,"20200122 P1",-0.3414,-0.6416,"ymptx",0
"693",421,"20200122 P1",-0.2125,-0.3575,"DMSO",0
"694",421,"20200122 P1",-0.2125,-0.3575,"PTx",0
"695",421,"20200122 P1",-0.2125,-0.3575,"YM",0
"696",421,"20200122 P1",-0.2125,-0.3575,"ymptx",0
"698",422,"20200122 P1",-0.3087,-0.414,"DMSO",0
"699",422,"20200122 P1",-0.3087,-0.414,"PTx",0
"700",422,"20200122 P1",-0.3087,-0.414,"YM",0
"701",422,"20200122 P1",-0.3087,-0.414,"ymptx",0
"702",423,"20200122 P1",-0.0317999999999998,-0.5111,"DMSO",0
"703",423,"20200122 P1",-0.0317999999999998,-0.5111,"PTx",0
"704",423,"20200122 P1",-0.0317999999999998,-0.5111,"YM",0
"705",423,"20200122 P1",-0.0317999999999998,-0.5111,"ymptx",0
"706",424,"20200122 P1",-0.0189000000000001,-0.0865000000000002,"DMSO",0
"707",424,"20200122 P1",-0.0189000000000001,-0.0865000000000002,"PTx",0
"708",424,"20200122 P1",-0.0189000000000001,-0.0865000000000002,"YM",0
"709",424,"20200122 P1",-0.0189000000000001,-0.0865000000000002,"ymptx",0
"710",425,"20200122 P1",-0.1006,0.2724,"DMSO",0
"711",425,"20200122 P1",-0.1006,0.2724,"PTx",0
"712",425,"20200122 P1",-0.1006,0.2724,"YM",0
"713",425,"20200122 P1",-0.1006,0.2724,"ymptx",0
"714",427,"20200122 P1",-0.0745,-0.0778000000000002,"DMSO",0
"715",427,"20200122 P1",-0.0745,-0.0778000000000002,"PTx",0
"716",427,"20200122 P1",-0.0745,-0.0778000000000002,"YM",0
"717",427,"20200122 P1",-0.0745,-0.0778000000000002,"ymptx",0
"718",430,"20200122 P1",0.0936999999999999,0.2269,"DMSO",0
"719",430,"20200122 P1",0.0936999999999999,0.2269,"PTx",0
"720",430,"20200122 P1",0.0936999999999999,0.2269,"YM",0
"721",430,"20200122 P1",0.0936999999999999,0.2269,"ymptx",0
"722",431,"20200122 P1",-0.2517,-0.5459,"DMSO",0
"723",431,"20200122 P1",-0.2517,-0.5459,"PTx",0
"724",431,"20200122 P1",-0.2517,-0.5459,"YM",0
"725",431,"20200122 P1",-0.2517,-0.5459,"ymptx",0
"727",432,"20200122 P1",0.3251,0.2712,"DMSO",0
"728",432,"20200122 P1",0.3251,0.2712,"PTx",0
"729",432,"20200122 P1",0.3251,0.2712,"YM",0
"730",432,"20200122 P1",0.3251,0.2712,"ymptx",0
"732",434,"20200122 P1",-0.00500000000000006,-0.0647999999999997,"DMSO",0
"733",434,"20200122 P1",-0.00500000000000006,-0.0647999999999997,"PTx",0
"734",434,"20200122 P1",-0.00500000000000006,-0.0647999999999997,"YM",0
"735",434,"20200122 P1",-0.00500000000000006,-0.0647999999999997,"ymptx",0
"736",435,"20200122 P1",-0.0713000000000003,0.1952,"DMSO",0
"737",435,"20200122 P1",-0.0713000000000003,0.1952,"PTx",0
"738",435,"20200122 P1",-0.0713000000000003,0.1952,"YM",0
"739",435,"20200122 P1",-0.0713000000000003,0.1952,"ymptx",0
"741",436,"20200122 P1",0.0847000000000003,0.767499999999999,"DMSO",0
"742",436,"20200122 P1",0.0847000000000003,0.767499999999999,"PTx",0
"743",436,"20200122 P1",0.0847000000000003,0.767499999999999,"YM",0
"744",436,"20200122 P1",0.0847000000000003,0.767499999999999,"ymptx",0
"745",437,"20200122 P1",-0.0571,-0.2298,"DMSO",0
"746",437,"20200122 P1",-0.0571,-0.2298,"PTx",0
"747",437,"20200122 P1",-0.0571,-0.2298,"YM",0
"748",437,"20200122 P1",-0.0571,-0.2298,"ymptx",0
"752",441,"20200122 P1",0.1307,0.388500000000001,"DMSO",0
"753",441,"20200122 P1",0.1307,0.388500000000001,"PTx",0
"754",441,"20200122 P1",0.1307,0.388500000000001,"YM",0
"755",441,"20200122 P1",0.1307,0.388500000000001,"ymptx",0
"757",446,"20200122 P1",-0.1204,0.0509999999999999,"DMSO",0
"758",446,"20200122 P1",-0.1204,0.0509999999999999,"PTx",0
"759",446,"20200122 P1",-0.1204,0.0509999999999999,"YM",0
"760",446,"20200122 P1",-0.1204,0.0509999999999999,"ymptx",0
"762",448,"20200122 P1",-0.0554000000000001,-0.0102999999999999,"DMSO",0
"763",448,"20200122 P1",-0.0554000000000001,-0.0102999999999999,"PTx",0
"764",448,"20200122 P1",-0.0554000000000001,-0.0102999999999999,"YM",0
"765",448,"20200122 P1",-0.0554000000000001,-0.0102999999999999,"ymptx",0
"767",452,"20200122 P1",-0.1964,-0.4046,"DMSO",0
"768",452,"20200122 P1",-0.1964,-0.4046,"PTx",0
"769",452,"20200122 P1",-0.1964,-0.4046,"YM",0
"770",452,"20200122 P1",-0.1964,-0.4046,"ymptx",0
"771",453,"20200122 P1",0.2201,-0.1255,"DMSO",0
"772",453,"20200122 P1",0.2201,-0.1255,"PTx",0
"773",453,"20200122 P1",0.2201,-0.1255,"YM",0
"774",453,"20200122 P1",0.2201,-0.1255,"ymptx",0
"776",457,"20200122 P1",0.1168,0.2405,"DMSO",0
"777",457,"20200122 P1",0.1168,0.2405,"PTx",0
"778",457,"20200122 P1",0.1168,0.2405,"YM",0
"779",457,"20200122 P1",0.1168,0.2405,"ymptx",0
"781",458,"20200122 P1",0.0195000000000001,-0.3652,"DMSO",0
"782",458,"20200122 P1",0.0195000000000001,-0.3652,"PTx",0
"783",458,"20200122 P1",0.0195000000000001,-0.3652,"YM",0
"784",458,"20200122 P1",0.0195000000000001,-0.3652,"ymptx",0
"785",461,"20200122 P1",0.2327,0.4646,"DMSO",0
"786",461,"20200122 P1",0.2327,0.4646,"PTx",0
"787",461,"20200122 P1",0.2327,0.4646,"YM",0
"788",461,"20200122 P1",0.2327,0.4646,"ymptx",0
"790",467,"20200122 P1",0.2059,0.265200000000001,"DMSO",0
"791",467,"20200122 P1",0.2059,0.265200000000001,"PTx",0
"792",467,"20200122 P1",0.2059,0.265200000000001,"YM",0
"793",467,"20200122 P1",0.2059,0.265200000000001,"ymptx",0
"800",481,"20200122 P1",0.0297999999999999,0.2014,"DMSO",0
"801",481,"20200122 P1",0.0297999999999999,0.2014,"PTx",0
"802",481,"20200122 P1",0.0297999999999999,0.2014,"YM",0
"803",481,"20200122 P1",0.0297999999999999,0.2014,"ymptx",0
"804",483,"20200122 P1",0.1444,-0.1423,"DMSO",0
"805",483,"20200122 P1",0.1444,-0.1423,"PTx",0
"806",483,"20200122 P1",0.1444,-0.1423,"YM",0
"807",483,"20200122 P1",0.1444,-0.1423,"ymptx",0
"808",484,"20200122 P1",-0.0143999999999999,-0.2525,"DMSO",0
"809",484,"20200122 P1",-0.0143999999999999,-0.2525,"PTx",0
"810",484,"20200122 P1",-0.0143999999999999,-0.2525,"YM",0
"811",484,"20200122 P1",-0.0143999999999999,-0.2525,"ymptx",0
"813",490,"20200122 P1",-0.0696999999999996,0.0480999999999999,"DMSO",0
"814",490,"20200122 P1",-0.0696999999999996,0.0480999999999999,"PTx",0
"815",490,"20200122 P1",-0.0696999999999996,0.0480999999999999,"YM",0
"816",490,"20200122 P1",-0.0696999999999996,0.0480999999999999,"ymptx",0
"818",491,"20200122 P1",-0.0488000000000001,0.0617000000000001,"DMSO",0
"819",491,"20200122 P1",-0.0488000000000001,0.0617000000000001,"PTx",0
"820",491,"20200122 P1",-0.0488000000000001,0.0617000000000001,"YM",0
"821",491,"20200122 P1",-0.0488000000000001,0.0617000000000001,"ymptx",0
"822",492,"20200122 P1",-0.45,-0.4267,"DMSO",0
"823",492,"20200122 P1",-0.45,-0.4267,"PTx",0
"824",492,"20200122 P1",-0.45,-0.4267,"YM",0
"825",492,"20200122 P1",-0.45,-0.4267,"ymptx",0
"827",494,"20200122 P1",0.2592,0.1617,"DMSO",0
"828",494,"20200122 P1",0.2592,0.1617,"PTx",0
"829",494,"20200122 P1",0.2592,0.1617,"YM",0
"830",494,"20200122 P1",0.2592,0.1617,"ymptx",0
"831",496,"20200122 P1",-0.2346,-0.355999999999999,"DMSO",0
"832",496,"20200122 P1",-0.2346,-0.355999999999999,"PTx",0
"833",496,"20200122 P1",-0.2346,-0.355999999999999,"YM",0
"834",496,"20200122 P1",-0.2346,-0.355999999999999,"ymptx",0
"835",497,"20200122 P1",-0.0225,-0.1148,"DMSO",0
"836",497,"20200122 P1",-0.0225,-0.1148,"PTx",0
"837",497,"20200122 P1",-0.0225,-0.1148,"YM",0
"838",497,"20200122 P1",-0.0225,-0.1148,"ymptx",0
"840",499,"20200122 P1",-0.4651,-0.3309,"DMSO",0
"841",499,"20200122 P1",-0.4651,-0.3309,"PTx",0
"842",499,"20200122 P1",-0.4651,-0.3309,"YM",0
"843",499,"20200122 P1",-0.4651,-0.3309,"ymptx",0
"846",502,"20200122 P1",-0.1489,-0.3888,"DMSO",0
"847",502,"20200122 P1",-0.1489,-0.3888,"PTx",0
"848",502,"20200122 P1",-0.1489,-0.3888,"YM",0
"849",502,"20200122 P1",-0.1489,-0.3888,"ymptx",0
"850",504,"20200122 P1",-0.6463,-0.5026,"DMSO",0
"851",504,"20200122 P1",-0.6463,-0.5026,"PTx",0
"852",504,"20200122 P1",-0.6463,-0.5026,"YM",0
"853",504,"20200122 P1",-0.6463,-0.5026,"ymptx",0
"854",506,"20200122 P1",-0.0452000000000002,0.1269,"DMSO",0
"855",506,"20200122 P1",-0.0452000000000002,0.1269,"PTx",0
"856",506,"20200122 P1",-0.0452000000000002,0.1269,"YM",0
"857",506,"20200122 P1",-0.0452000000000002,0.1269,"ymptx",0
"858",508,"20200122 P1",-0.0923999999999998,0.0810000000000001,"DMSO",0
"859",508,"20200122 P1",-0.0923999999999998,0.0810000000000001,"PTx",0
"860",508,"20200122 P1",-0.0923999999999998,0.0810000000000001,"YM",0
"861",508,"20200122 P1",-0.0923999999999998,0.0810000000000001,"ymptx",0
"862",510,"20200122 P1",-0.0969,0.169,"DMSO",0
"863",510,"20200122 P1",-0.0969,0.169,"PTx",0
"864",510,"20200122 P1",-0.0969,0.169,"YM",0
"865",510,"20200122 P1",-0.0969,0.169,"ymptx",0
"867",514,"20200122 P1",0.0246000000000002,0.1463,"DMSO",0
"868",514,"20200122 P1",0.0246000000000002,0.1463,"PTx",0
"869",514,"20200122 P1",0.0246000000000002,0.1463,"YM",0
"870",514,"20200122 P1",0.0246000000000002,0.1463,"ymptx",0
"871",515,"20200122 P1",-0.0128000000000001,0.2013,"DMSO",0
"872",515,"20200122 P1",-0.0128000000000001,0.2013,"PTx",0
"873",515,"20200122 P1",-0.0128000000000001,0.2013,"YM",0
"874",515,"20200122 P1",-0.0128000000000001,0.2013,"ymptx",0
"875",517,"20200122 P1",0.1504,0.4977,"DMSO",0
"876",517,"20200122 P1",0.1504,0.4977,"PTx",0
"877",517,"20200122 P1",0.1504,0.4977,"YM",0
"878",517,"20200122 P1",0.1504,0.4977,"ymptx",0
"880",519,"20200122 P1",0.00739999999999996,-0.1367,"DMSO",0
"881",519,"20200122 P1",0.00739999999999996,-0.1367,"PTx",0
"882",519,"20200122 P1",0.00739999999999996,-0.1367,"YM",0
"883",519,"20200122 P1",0.00739999999999996,-0.1367,"ymptx",0
"885",520,"20200122 P1",-0.8637,-0.5118,"DMSO",0
"886",520,"20200122 P1",-0.8637,-0.5118,"PTx",0
"887",520,"20200122 P1",-0.8637,-0.5118,"YM",0
"888",520,"20200122 P1",-0.8637,-0.5118,"ymptx",0
"889",521,"20200122 P1",-0.0346000000000001,0.110500000000001,"DMSO",0
"890",521,"20200122 P1",-0.0346000000000001,0.110500000000001,"PTx",0
"891",521,"20200122 P1",-0.0346000000000001,0.110500000000001,"YM",0
"892",521,"20200122 P1",-0.0346000000000001,0.110500000000001,"ymptx",0
"893",523,"20200122 P1",-0.3357,0.1464,"DMSO",0
"894",523,"20200122 P1",-0.3357,0.1464,"PTx",0
"895",523,"20200122 P1",-0.3357,0.1464,"YM",0
"896",523,"20200122 P1",-0.3357,0.1464,"ymptx",0
"897",525,"20200122 P1",0.0789000000000002,0.0458999999999998,"DMSO",0
"898",525,"20200122 P1",0.0789000000000002,0.0458999999999998,"PTx",0
"899",525,"20200122 P1",0.0789000000000002,0.0458999999999998,"YM",0
"900",525,"20200122 P1",0.0789000000000002,0.0458999999999998,"ymptx",0
"901",526,"20200122 P1",0.1011,0.2653,"DMSO",0
"902",526,"20200122 P1",0.1011,0.2653,"PTx",0
"903",526,"20200122 P1",0.1011,0.2653,"YM",0
"904",526,"20200122 P1",0.1011,0.2653,"ymptx",0
"906",527,"20200122 P1",0.109,0.1425,"DMSO",0
"907",527,"20200122 P1",0.109,0.1425,"PTx",0
"908",527,"20200122 P1",0.109,0.1425,"YM",0
"909",527,"20200122 P1",0.109,0.1425,"ymptx",0
"910",528,"20200122 P1",0.2746,0.3007,"DMSO",0
"911",528,"20200122 P1",0.2746,0.3007,"PTx",0
"912",528,"20200122 P1",0.2746,0.3007,"YM",0
"913",528,"20200122 P1",0.2746,0.3007,"ymptx",0
"915",530,"20200122 P1",0.0692999999999998,-0.1188,"DMSO",0
"916",530,"20200122 P1",0.0692999999999998,-0.1188,"PTx",0
"917",530,"20200122 P1",0.0692999999999998,-0.1188,"YM",0
"918",530,"20200122 P1",0.0692999999999998,-0.1188,"ymptx",0
"919",531,"20200122 P1",-0.1376,-0.2086,"DMSO",0
"920",531,"20200122 P1",-0.1376,-0.2086,"PTx",0
"921",531,"20200122 P1",-0.1376,-0.2086,"YM",0
"922",531,"20200122 P1",-0.1376,-0.2086,"ymptx",0
"923",533,"20200122 P1",-0.2657,-0.2096,"DMSO",0
"924",533,"20200122 P1",-0.2657,-0.2096,"PTx",0
"925",533,"20200122 P1",-0.2657,-0.2096,"YM",0
"926",533,"20200122 P1",-0.2657,-0.2096,"ymptx",0
"928",537,"20200122 P1",-0.3528,-0.3184,"DMSO",0
"929",537,"20200122 P1",-0.3528,-0.3184,"PTx",0
"930",537,"20200122 P1",-0.3528,-0.3184,"YM",0
"931",537,"20200122 P1",-0.3528,-0.3184,"ymptx",0
"932",538,"20200122 P1",0.1418,0.1652,"DMSO",0
"933",538,"20200122 P1",0.1418,0.1652,"PTx",0
"934",538,"20200122 P1",0.1418,0.1652,"YM",0
"935",538,"20200122 P1",0.1418,0.1652,"ymptx",0
"937",543,"20200122 P1",0.0686000000000001,0.3564,"DMSO",0
"938",543,"20200122 P1",0.0686000000000001,0.3564,"PTx",0
"939",543,"20200122 P1",0.0686000000000001,0.3564,"YM",0
"940",543,"20200122 P1",0.0686000000000001,0.3564,"ymptx",0
"941",544,"20200122 P1",0.2852,0.0073000000000002,"DMSO",0
"942",544,"20200122 P1",0.2852,0.0073000000000002,"PTx",0
"943",544,"20200122 P1",0.2852,0.0073000000000002,"YM",0
"944",544,"20200122 P1",0.2852,0.0073000000000002,"ymptx",0
"946",546,"20200122 P1",0.14,0.2801,"DMSO",0
"947",546,"20200122 P1",0.14,0.2801,"PTx",0
"948",546,"20200122 P1",0.14,0.2801,"YM",0
"949",546,"20200122 P1",0.14,0.2801,"ymptx",0
"951",547,"20200122 P1",-0.1073,-0.4269,"DMSO",0
"952",547,"20200122 P1",-0.1073,-0.4269,"PTx",0
"953",547,"20200122 P1",-0.1073,-0.4269,"YM",0
"954",547,"20200122 P1",-0.1073,-0.4269,"ymptx",0
"955",548,"20200122 P1",-0.3388,0.152,"DMSO",0
"956",548,"20200122 P1",-0.3388,0.152,"PTx",0
"957",548,"20200122 P1",-0.3388,0.152,"YM",0
"958",548,"20200122 P1",-0.3388,0.152,"ymptx",0
"959",549,"20200122 P1",0.483699999999999,1.1201,"DMSO",0
"960",549,"20200122 P1",0.483699999999999,1.1201,"PTx",0
"961",549,"20200122 P1",0.483699999999999,1.1201,"YM",0
"962",549,"20200122 P1",0.483699999999999,1.1201,"ymptx",0
"965",553,"20200122 P1",-0.4254,-0.2495,"DMSO",0
"966",553,"20200122 P1",-0.4254,-0.2495,"PTx",0
"967",553,"20200122 P1",-0.4254,-0.2495,"YM",0
"968",553,"20200122 P1",-0.4254,-0.2495,"ymptx",0
"969",554,"20200122 P1",-0.3047,-0.503699999999999,"DMSO",0
"970",554,"20200122 P1",-0.3047,-0.503699999999999,"PTx",0
"971",554,"20200122 P1",-0.3047,-0.503699999999999,"YM",0
"972",554,"20200122 P1",-0.3047,-0.503699999999999,"ymptx",0
"974",555,"20200122 P1",0.5444,0.2597,"DMSO",0
"975",555,"20200122 P1",0.5444,0.2597,"PTx",0
"976",555,"20200122 P1",0.5444,0.2597,"YM",0
"977",555,"20200122 P1",0.5444,0.2597,"ymptx",0
"980",557,"20200122 P1",-0.2363,0.0217999999999998,"DMSO",0
"981",557,"20200122 P1",-0.2363,0.0217999999999998,"PTx",0
"982",557,"20200122 P1",-0.2363,0.0217999999999998,"YM",0
"983",557,"20200122 P1",-0.2363,0.0217999999999998,"ymptx",0
"984",559,"20200122 P1",-0.1782,-0.1165,"DMSO",0
