"","Time_in_min","Inhibitor","CN_ERK","Object","Slide"
"106700",69,"ymptx",0.5438,69,"P2"
"106701",72.5,"ymptx",0.5437,69,"P2"
"106702",76,"ymptx",0.5337,69,"P2"
"106703",79.5,"ymptx",0.525,69,"P2"
"106704",83,"ymptx",0.5116,69,"P2"
"106705",2.5,"ymptx",0.3492,691,"P2"
"106706",6,"ymptx",0.3554,691,"P2"
"106707",9.5,"ymptx",0.3581,691,"P2"
"106708",13,"ymptx",0.3519,691,"P2"
"106709",16.5,"ymptx",0.3791,691,"P2"
"106710",20,"ymptx",0.3624,691,"P2"
"106711",23.5,"ymptx",0.3624,691,"P2"
"106712",27,"ymptx",0.4256,691,"P2"
"106713",30.5,"ymptx",0.4226,691,"P2"
"106714",34,"ymptx",0.4694,691,"P2"
"106715",37.5,"ymptx",0.5712,691,"P2"
"106716",41,"ymptx",0.6125,691,"P2"
"106717",44.5,"ymptx",0.6158,691,"P2"
"106718",48,"ymptx",0.608,691,"P2"
"106719",51.5,"ymptx",0.5808,691,"P2"
"106720",55,"ymptx",0.5282,691,"P2"
"106721",58.5,"ymptx",0.5287,691,"P2"
"106722",62,"ymptx",0.5374,691,"P2"
"106723",65.5,"ymptx",0.5496,691,"P2"
"106724",69,"ymptx",0.6291,691,"P2"
"106725",72.5,"ymptx",0.6252,691,"P2"
"106726",76,"ymptx",0.6225,691,"P2"
"106727",79.5,"ymptx",0.5809,691,"P2"
"106728",83,"ymptx",0.5734,691,"P2"
"106729",2.5,"ymptx",0.4508,692,"P2"
"106730",6,"ymptx",0.4643,692,"P2"
"106731",9.5,"ymptx",0.4718,692,"P2"
"106732",13,"ymptx",0.4886,692,"P2"
"106733",16.5,"ymptx",0.4649,692,"P2"
"106734",20,"ymptx",0.4677,692,"P2"
"106735",23.5,"ymptx",0.4677,692,"P2"
"106736",27,"ymptx",0.455,692,"P2"
"106737",30.5,"ymptx",0.4406,692,"P2"
"106738",34,"ymptx",0.3877,692,"P2"
"106739",37.5,"ymptx",0.4218,692,"P2"
"106740",41,"ymptx",0.3997,692,"P2"
"106741",44.5,"ymptx",0.4931,692,"P2"
"106742",48,"ymptx",0.6224,692,"P2"
"106743",51.5,"ymptx",0.5926,692,"P2"
"106744",55,"ymptx",0.6183,692,"P2"
"106745",58.5,"ymptx",0.5797,692,"P2"
"106746",62,"ymptx",0.6668,692,"P2"
"106747",65.5,"ymptx",0.6568,692,"P2"
"106748",69,"ymptx",0.7478,692,"P2"
"106749",72.5,"ymptx",0.8697,692,"P2"
"106750",76,"ymptx",0.8278,692,"P2"
"106751",79.5,"ymptx",0.8242,692,"P2"
"106752",83,"ymptx",0.8283,692,"P2"
"106753",2.5,"ymptx",0.5973,693,"P2"
"106754",6,"ymptx",0.638,693,"P2"
"106755",9.5,"ymptx",0.5941,693,"P2"
"106756",13,"ymptx",0.5997,693,"P2"
"106757",16.5,"ymptx",0.6606,693,"P2"
"106758",20,"ymptx",0.6693,693,"P2"
"106759",23.5,"ymptx",0.6693,693,"P2"
"106760",27,"ymptx",0.6337,693,"P2"
"106761",30.5,"ymptx",0.784,693,"P2"
"106762",34,"ymptx",0.987,693,"P2"
"106763",37.5,"ymptx",1.1409,693,"P2"
"106764",41,"ymptx",1.1728,693,"P2"
"106765",44.5,"ymptx",1.4197,693,"P2"
"106766",48,"ymptx",1.3412,693,"P2"
"106767",51.5,"ymptx",1.2245,693,"P2"
"106768",55,"ymptx",1.1659,693,"P2"
"106769",58.5,"ymptx",0.9419,693,"P2"
"106770",62,"ymptx",0.9577,693,"P2"
"106771",65.5,"ymptx",0.973,693,"P2"
"106772",69,"ymptx",1.0494,693,"P2"
"106773",72.5,"ymptx",0.9405,693,"P2"
"106774",76,"ymptx",0.791,693,"P2"
"106775",79.5,"ymptx",0.7934,693,"P2"
"106776",83,"ymptx",0.8053,693,"P2"
"106777",2.5,"ymptx",0.426,694,"P2"
"106778",6,"ymptx",0.2911,694,"P2"
"106779",9.5,"ymptx",0.2998,694,"P2"
"106780",13,"ymptx",0.3138,694,"P2"
"106781",16.5,"ymptx",0.3077,694,"P2"
"106782",20,"ymptx",0.2764,694,"P2"
"106783",23.5,"ymptx",0.2764,694,"P2"
"106784",27,"ymptx",0.3445,694,"P2"
"106785",30.5,"ymptx",0.4379,694,"P2"
"106786",34,"ymptx",0.7649,694,"P2"
"106787",37.5,"ymptx",0.9423,694,"P2"
"106788",41,"ymptx",0.9158,694,"P2"
"106789",44.5,"ymptx",0.7251,694,"P2"
"106790",48,"ymptx",0.5971,694,"P2"
"106791",51.5,"ymptx",0.5595,694,"P2"
"106792",55,"ymptx",0.5527,694,"P2"
"106793",58.5,"ymptx",0.6272,694,"P2"
"106794",62,"ymptx",0.5925,694,"P2"
"106795",65.5,"ymptx",0.6073,694,"P2"
"106796",69,"ymptx",0.6437,694,"P2"
"106797",72.5,"ymptx",0.6254,694,"P2"
"106798",76,"ymptx",0.6724,694,"P2"
"106799",79.5,"ymptx",0.6714,694,"P2"
"106800",83,"ymptx",0.6453,694,"P2"
"106801",2.5,"ymptx",0.3426,698,"P2"
"106802",6,"ymptx",0.3615,698,"P2"
"106803",9.5,"ymptx",0.3446,698,"P2"
"106804",13,"ymptx",0.3385,698,"P2"
"106805",16.5,"ymptx",0.3458,698,"P2"
"106806",20,"ymptx",0.3283,698,"P2"
"106807",23.5,"ymptx",0.3283,698,"P2"
"106808",27,"ymptx",0.3596,698,"P2"
"106809",30.5,"ymptx",0.399,698,"P2"
"106810",34,"ymptx",0.4195,698,"P2"
"106811",37.5,"ymptx",0.5031,698,"P2"
"106812",41,"ymptx",0.5661,698,"P2"
"106813",44.5,"ymptx",0.5333,698,"P2"
"106814",48,"ymptx",0.4772,698,"P2"
"106815",51.5,"ymptx",0.4578,698,"P2"
"106816",55,"ymptx",0.4746,698,"P2"
"106817",58.5,"ymptx",0.4875,698,"P2"
"106818",62,"ymptx",0.4395,698,"P2"
"106819",65.5,"ymptx",0.4403,698,"P2"
"106820",69,"ymptx",0.437,698,"P2"
"106821",72.5,"ymptx",0.405,698,"P2"
"106822",76,"ymptx",0.408,698,"P2"
"106823",79.5,"ymptx",0.4099,698,"P2"
"106824",83,"ymptx",0.415,698,"P2"
"106825",2.5,"ymptx",0.5088,70,"P2"
"106826",6,"ymptx",0.5141,70,"P2"
"106827",9.5,"ymptx",0.5058,70,"P2"
"106828",13,"ymptx",0.5222,70,"P2"
"106829",16.5,"ymptx",0.5293,70,"P2"
"106830",20,"ymptx",0.5411,70,"P2"
"106831",23.5,"ymptx",0.5411,70,"P2"
"106832",27,"ymptx",0.6175,70,"P2"
"106833",30.5,"ymptx",0.6581,70,"P2"
"106834",34,"ymptx",0.8018,70,"P2"
"106835",37.5,"ymptx",0.8266,70,"P2"
"106836",41,"ymptx",0.8262,70,"P2"
"106837",44.5,"ymptx",0.7913,70,"P2"
"106838",48,"ymptx",0.7568,70,"P2"
"106839",51.5,"ymptx",0.74,70,"P2"
"106840",55,"ymptx",0.6753,70,"P2"
"106841",58.5,"ymptx",0.6527,70,"P2"
"106842",62,"ymptx",0.6547,70,"P2"
"106843",65.5,"ymptx",0.6441,70,"P2"
"106844",69,"ymptx",0.632,70,"P2"
"106845",72.5,"ymptx",0.6246,70,"P2"
"106846",76,"ymptx",0.6222,70,"P2"
"106847",79.5,"ymptx",0.6195,70,"P2"
"106848",83,"ymptx",0.5957,70,"P2"
"106849",2.5,"ymptx",0.4287,701,"P2"
"106850",6,"ymptx",0.437,701,"P2"
"106851",9.5,"ymptx",0.4239,701,"P2"
"106852",13,"ymptx",0.4169,701,"P2"
"106853",16.5,"ymptx",0.4065,701,"P2"
"106854",20,"ymptx",0.4495,701,"P2"
"106855",23.5,"ymptx",0.4495,701,"P2"
"106856",27,"ymptx",0.4636,701,"P2"
"106857",30.5,"ymptx",0.5741,701,"P2"
"106858",34,"ymptx",0.684,701,"P2"
"106859",37.5,"ymptx",0.7297,701,"P2"
"106860",41,"ymptx",0.7005,701,"P2"
"106861",44.5,"ymptx",0.7274,701,"P2"
"106862",48,"ymptx",0.7182,701,"P2"
"106863",51.5,"ymptx",0.7416,701,"P2"
"106864",55,"ymptx",0.7407,701,"P2"
"106865",58.5,"ymptx",0.6902,701,"P2"
"106866",62,"ymptx",0.6303,701,"P2"
"106867",65.5,"ymptx",0.6735,701,"P2"
"106868",69,"ymptx",0.6554,701,"P2"
"106869",72.5,"ymptx",0.6797,701,"P2"
"106870",76,"ymptx",0.6844,701,"P2"
"106871",79.5,"ymptx",0.7165,701,"P2"
"106872",83,"ymptx",0.7209,701,"P2"
"106873",2.5,"ymptx",0.3113,703,"P2"
"106874",6,"ymptx",0.3187,703,"P2"
"106875",9.5,"ymptx",0.3209,703,"P2"
"106876",13,"ymptx",0.3189,703,"P2"
"106877",16.5,"ymptx",0.3197,703,"P2"
"106878",20,"ymptx",0.3359,703,"P2"
"106879",23.5,"ymptx",0.3359,703,"P2"
"106880",27,"ymptx",0.4109,703,"P2"
"106881",30.5,"ymptx",0.5041,703,"P2"
"106882",34,"ymptx",0.674,703,"P2"
"106883",37.5,"ymptx",0.8173,703,"P2"
"106884",41,"ymptx",0.791,703,"P2"
"106885",44.5,"ymptx",0.7421,703,"P2"
"106886",48,"ymptx",0.7441,703,"P2"
"106887",51.5,"ymptx",0.7581,703,"P2"
"106888",55,"ymptx",0.6883,703,"P2"
"106889",58.5,"ymptx",0.6216,703,"P2"
"106890",62,"ymptx",0.6069,703,"P2"
"106891",65.5,"ymptx",0.5681,703,"P2"
"106892",69,"ymptx",0.5432,703,"P2"
"106893",72.5,"ymptx",0.6005,703,"P2"
"106894",76,"ymptx",0.5694,703,"P2"
"106895",79.5,"ymptx",0.5713,703,"P2"
"106896",83,"ymptx",0.5592,703,"P2"
"106897",2.5,"ymptx",0.4357,705,"P2"
"106898",6,"ymptx",0.4404,705,"P2"
"106899",9.5,"ymptx",0.4234,705,"P2"
"106900",13,"ymptx",0.4457,705,"P2"
"106901",16.5,"ymptx",0.4457,705,"P2"
"106902",20,"ymptx",0.4446,705,"P2"
"106903",23.5,"ymptx",0.4446,705,"P2"
"106904",27,"ymptx",0.4726,705,"P2"
"106905",30.5,"ymptx",0.4622,705,"P2"
"106906",34,"ymptx",0.5701,705,"P2"
"106907",37.5,"ymptx",0.801,705,"P2"
"106908",41,"ymptx",0.9136,705,"P2"
"106909",44.5,"ymptx",0.9046,705,"P2"
"106910",48,"ymptx",0.8839,705,"P2"
"106911",51.5,"ymptx",0.7244,705,"P2"
"106912",55,"ymptx",0.6412,705,"P2"
"106913",58.5,"ymptx",0.6349,705,"P2"
"106914",62,"ymptx",0.6714,705,"P2"
"106915",65.5,"ymptx",0.7415,705,"P2"
"106916",69,"ymptx",0.6997,705,"P2"
"106917",72.5,"ymptx",0.657,705,"P2"
"106918",76,"ymptx",0.6881,705,"P2"
"106919",79.5,"ymptx",0.6956,705,"P2"
"106920",83,"ymptx",0.6563,705,"P2"
"106921",2.5,"ymptx",0.6143,706,"P2"
"106922",6,"ymptx",0.5962,706,"P2"
"106923",9.5,"ymptx",0.5839,706,"P2"
"106924",13,"ymptx",0.6028,706,"P2"
"106925",16.5,"ymptx",0.5891,706,"P2"
"106926",20,"ymptx",0.5874,706,"P2"
"106927",23.5,"ymptx",0.5874,706,"P2"
"106928",27,"ymptx",0.6477,706,"P2"
"106929",30.5,"ymptx",0.6253,706,"P2"
"106930",34,"ymptx",0.6196,706,"P2"
"106931",37.5,"ymptx",0.6538,706,"P2"
"106932",41,"ymptx",0.7365,706,"P2"
"106933",44.5,"ymptx",0.7939,706,"P2"
"106934",48,"ymptx",0.8481,706,"P2"
"106935",51.5,"ymptx",0.9174,706,"P2"
"106936",55,"ymptx",0.9369,706,"P2"
"106937",58.5,"ymptx",1.0197,706,"P2"
"106938",62,"ymptx",1.0349,706,"P2"
"106939",65.5,"ymptx",1.0065,706,"P2"
"106940",69,"ymptx",0.9577,706,"P2"
"106941",72.5,"ymptx",0.9667,706,"P2"
"106942",76,"ymptx",0.9687,706,"P2"
"106943",79.5,"ymptx",0.9653,706,"P2"
"106944",83,"ymptx",0.9937,706,"P2"
"106945",2.5,"ymptx",0.3845,707,"P2"
"106946",6,"ymptx",0.4231,707,"P2"
"106947",9.5,"ymptx",0.427,707,"P2"
"106948",13,"ymptx",0.4003,707,"P2"
"106949",16.5,"ymptx",0.4121,707,"P2"
"106950",20,"ymptx",0.4226,707,"P2"
"106951",23.5,"ymptx",0.4226,707,"P2"
"106952",27,"ymptx",0.3554,707,"P2"
"106953",30.5,"ymptx",0.4379,707,"P2"
"106954",34,"ymptx",0.4875,707,"P2"
"106955",37.5,"ymptx",0.4883,707,"P2"
"106956",41,"ymptx",0.4906,707,"P2"
"106957",44.5,"ymptx",0.5193,707,"P2"
"106958",48,"ymptx",0.5461,707,"P2"
"106959",51.5,"ymptx",0.5685,707,"P2"
"106960",55,"ymptx",0.6142,707,"P2"
"106961",58.5,"ymptx",0.6854,707,"P2"
"106962",62,"ymptx",0.6384,707,"P2"
"106963",65.5,"ymptx",0.6813,707,"P2"
"106964",69,"ymptx",0.6421,707,"P2"
"106965",72.5,"ymptx",0.6637,707,"P2"
"106966",76,"ymptx",0.6225,707,"P2"
"106967",79.5,"ymptx",0.5813,707,"P2"
"106968",83,"ymptx",0.6393,707,"P2"
"106969",2.5,"ymptx",0.5061,712,"P2"
"106970",6,"ymptx",0.5255,712,"P2"
"106971",9.5,"ymptx",0.5203,712,"P2"
"106972",13,"ymptx",0.5266,712,"P2"
"106973",16.5,"ymptx",0.5299,712,"P2"
"106974",20,"ymptx",0.5289,712,"P2"
"106975",23.5,"ymptx",0.5289,712,"P2"
"106976",27,"ymptx",0.6868,712,"P2"
"106977",30.5,"ymptx",0.6958,712,"P2"
"106978",34,"ymptx",0.7378,712,"P2"
"106979",37.5,"ymptx",0.7111,712,"P2"
"106980",41,"ymptx",0.7392,712,"P2"
"106981",44.5,"ymptx",0.6077,712,"P2"
"106982",48,"ymptx",0.6278,712,"P2"
"106983",51.5,"ymptx",0.6376,712,"P2"
"106984",55,"ymptx",0.6305,712,"P2"
"106985",58.5,"ymptx",0.6086,712,"P2"
"106986",62,"ymptx",0.6376,712,"P2"
"106987",65.5,"ymptx",0.6706,712,"P2"
"106988",69,"ymptx",0.7004,712,"P2"
"106989",72.5,"ymptx",0.7305,712,"P2"
"106990",76,"ymptx",0.7501,712,"P2"
"106991",79.5,"ymptx",0.74,712,"P2"
"106992",83,"ymptx",0.7741,712,"P2"
"106993",2.5,"ymptx",0.3637,714,"P2"
"106994",6,"ymptx",0.3406,714,"P2"
"106995",9.5,"ymptx",0.3411,714,"P2"
"106996",13,"ymptx",0.3517,714,"P2"
"106997",16.5,"ymptx",0.3397,714,"P2"
"106998",20,"ymptx",0.3437,714,"P2"
"106999",23.5,"ymptx",0.3437,714,"P2"
"107000",27,"ymptx",0.4613,714,"P2"
"107001",30.5,"ymptx",0.5077,714,"P2"
"107002",34,"ymptx",0.6661,714,"P2"
"107003",37.5,"ymptx",0.7747,714,"P2"
"107004",41,"ymptx",0.7763,714,"P2"
"107005",44.5,"ymptx",0.7589,714,"P2"
"107006",48,"ymptx",0.7272,714,"P2"
"107007",51.5,"ymptx",0.6692,714,"P2"
"107008",55,"ymptx",0.6333,714,"P2"
"107009",58.5,"ymptx",0.5676,714,"P2"
"107010",62,"ymptx",0.5294,714,"P2"
"107011",65.5,"ymptx",0.5082,714,"P2"
"107012",69,"ymptx",0.5043,714,"P2"
"107013",72.5,"ymptx",0.5037,714,"P2"
"107014",76,"ymptx",0.4923,714,"P2"
"107015",79.5,"ymptx",0.4571,714,"P2"
"107016",83,"ymptx",0.4561,714,"P2"
"107017",2.5,"ymptx",0.4022,715,"P2"
"107018",6,"ymptx",0.4037,715,"P2"
"107019",9.5,"ymptx",0.4079,715,"P2"
"107020",13,"ymptx",0.3896,715,"P2"
"107021",16.5,"ymptx",0.4026,715,"P2"
"107022",20,"ymptx",0.3898,715,"P2"
"107023",23.5,"ymptx",0.3898,715,"P2"
"107024",27,"ymptx",0.4952,715,"P2"
"107025",30.5,"ymptx",0.6311,715,"P2"
"107026",34,"ymptx",0.6751,715,"P2"
"107027",37.5,"ymptx",0.7368,715,"P2"
"107028",41,"ymptx",0.7439,715,"P2"
"107029",44.5,"ymptx",0.8168,715,"P2"
"107030",48,"ymptx",0.8409,715,"P2"
"107031",51.5,"ymptx",0.8055,715,"P2"
"107032",55,"ymptx",0.7383,715,"P2"
"107033",58.5,"ymptx",0.7247,715,"P2"
"107034",62,"ymptx",0.6789,715,"P2"
"107035",65.5,"ymptx",0.7546,715,"P2"
"107036",69,"ymptx",0.8003,715,"P2"
"107037",72.5,"ymptx",0.7932,715,"P2"
"107038",76,"ymptx",0.757,715,"P2"
"107039",79.5,"ymptx",0.7833,715,"P2"
"107040",83,"ymptx",0.7467,715,"P2"
"107041",2.5,"ymptx",0.44,716,"P2"
"107042",6,"ymptx",0.3873,716,"P2"
"107043",9.5,"ymptx",0.4013,716,"P2"
"107044",13,"ymptx",0.3953,716,"P2"
"107045",16.5,"ymptx",0.3962,716,"P2"
"107046",20,"ymptx",0.4299,716,"P2"
"107047",23.5,"ymptx",0.4299,716,"P2"
"107048",27,"ymptx",0.4562,716,"P2"
"107049",30.5,"ymptx",0.4316,716,"P2"
"107050",34,"ymptx",0.5467,716,"P2"
"107051",37.5,"ymptx",0.588,716,"P2"
"107052",41,"ymptx",0.5432,716,"P2"
"107053",44.5,"ymptx",0.5491,716,"P2"
"107054",48,"ymptx",0.5131,716,"P2"
"107055",51.5,"ymptx",0.4737,716,"P2"
"107056",55,"ymptx",0.4468,716,"P2"
"107057",58.5,"ymptx",0.5072,716,"P2"
"107058",62,"ymptx",0.5043,716,"P2"
"107059",65.5,"ymptx",0.5065,716,"P2"
"107060",69,"ymptx",0.4724,716,"P2"
"107061",72.5,"ymptx",0.4593,716,"P2"
"107062",76,"ymptx",0.4891,716,"P2"
"107063",79.5,"ymptx",0.5073,716,"P2"
"107064",83,"ymptx",0.4956,716,"P2"
"107065",2.5,"ymptx",0.6225,717,"P2"
"107066",6,"ymptx",0.638,717,"P2"
"107067",9.5,"ymptx",0.6114,717,"P2"
"107068",13,"ymptx",0.6558,717,"P2"
"107069",16.5,"ymptx",0.6476,717,"P2"
"107070",20,"ymptx",0.6474,717,"P2"
"107071",23.5,"ymptx",0.6474,717,"P2"
"107072",27,"ymptx",0.6587,717,"P2"
"107073",30.5,"ymptx",0.7133,717,"P2"
"107074",34,"ymptx",0.862,717,"P2"
"107075",37.5,"ymptx",1.021,717,"P2"
"107076",41,"ymptx",1.0027,717,"P2"
"107077",44.5,"ymptx",0.9337,717,"P2"
"107078",48,"ymptx",0.8684,717,"P2"
"107079",51.5,"ymptx",0.8427,717,"P2"
"107080",55,"ymptx",0.8909,717,"P2"
"107081",58.5,"ymptx",0.9132,717,"P2"
"107082",62,"ymptx",0.8942,717,"P2"
"107083",65.5,"ymptx",0.8347,717,"P2"
"107084",69,"ymptx",0.8599,717,"P2"
"107085",72.5,"ymptx",0.8428,717,"P2"
"107086",76,"ymptx",0.8774,717,"P2"
"107087",79.5,"ymptx",0.9013,717,"P2"
"107088",83,"ymptx",0.8413,717,"P2"
"107089",2.5,"ymptx",0.3911,718,"P2"
"107090",6,"ymptx",0.3838,718,"P2"
"107091",9.5,"ymptx",0.3747,718,"P2"
"107092",13,"ymptx",0.3895,718,"P2"
"107093",16.5,"ymptx",0.3605,718,"P2"
"107094",20,"ymptx",0.3722,718,"P2"
"107095",23.5,"ymptx",0.3722,718,"P2"
"107096",27,"ymptx",0.3804,718,"P2"
"107097",30.5,"ymptx",0.3898,718,"P2"
"107098",34,"ymptx",0.4162,718,"P2"
"107099",37.5,"ymptx",0.4171,718,"P2"
"107100",41,"ymptx",0.3986,718,"P2"
"107101",44.5,"ymptx",0.4159,718,"P2"
"107102",48,"ymptx",0.4457,718,"P2"
"107103",51.5,"ymptx",0.4738,718,"P2"
"107104",55,"ymptx",0.4799,718,"P2"
"107105",58.5,"ymptx",0.4823,718,"P2"
"107106",62,"ymptx",0.4962,718,"P2"
"107107",65.5,"ymptx",0.5101,718,"P2"
"107108",69,"ymptx",0.5571,718,"P2"
"107109",72.5,"ymptx",0.5877,718,"P2"
"107110",76,"ymptx",0.5741,718,"P2"
"107111",79.5,"ymptx",0.5685,718,"P2"
"107112",83,"ymptx",0.5565,718,"P2"
"107113",2.5,"ymptx",0.7089,719,"P2"
"107114",6,"ymptx",0.6755,719,"P2"
"107115",9.5,"ymptx",0.6615,719,"P2"
"107116",13,"ymptx",0.6409,719,"P2"
"107117",16.5,"ymptx",0.6591,719,"P2"
"107118",20,"ymptx",0.6256,719,"P2"
"107119",23.5,"ymptx",0.6256,719,"P2"
"107120",27,"ymptx",0.7669,719,"P2"
"107121",30.5,"ymptx",0.7932,719,"P2"
"107122",34,"ymptx",0.8582,719,"P2"
"107123",37.5,"ymptx",1.0517,719,"P2"
"107124",41,"ymptx",1.0825,719,"P2"
"107125",44.5,"ymptx",1.0329,719,"P2"
"107126",48,"ymptx",0.9334,719,"P2"
"107127",51.5,"ymptx",0.8973,719,"P2"
"107128",55,"ymptx",0.8471,719,"P2"
"107129",58.5,"ymptx",0.8983,719,"P2"
"107130",62,"ymptx",0.8769,719,"P2"
"107131",65.5,"ymptx",0.8404,719,"P2"
"107132",69,"ymptx",0.8627,719,"P2"
"107133",72.5,"ymptx",0.9194,719,"P2"
"107134",76,"ymptx",0.9716,719,"P2"
"107135",79.5,"ymptx",0.9154,719,"P2"
"107136",83,"ymptx",0.8784,719,"P2"
"107137",2.5,"ymptx",0.37,721,"P2"
"107138",6,"ymptx",0.3682,721,"P2"
"107139",9.5,"ymptx",0.3528,721,"P2"
"107140",13,"ymptx",0.4237,721,"P2"
"107141",16.5,"ymptx",0.4328,721,"P2"
"107142",20,"ymptx",0.3912,721,"P2"
"107143",23.5,"ymptx",0.3912,721,"P2"
"107144",27,"ymptx",0.6404,721,"P2"
"107145",30.5,"ymptx",0.7629,721,"P2"
"107146",34,"ymptx",1.0234,721,"P2"
"107147",37.5,"ymptx",1.0972,721,"P2"
"107148",41,"ymptx",0.837,721,"P2"
"107149",44.5,"ymptx",0.8566,721,"P2"
"107150",48,"ymptx",0.853,721,"P2"
"107151",51.5,"ymptx",0.9383,721,"P2"
"107152",55,"ymptx",0.9359,721,"P2"
"107153",58.5,"ymptx",0.9499,721,"P2"
"107154",62,"ymptx",0.9464,721,"P2"
"107155",65.5,"ymptx",0.8654,721,"P2"
"107156",69,"ymptx",0.9178,721,"P2"
"107157",72.5,"ymptx",0.921,721,"P2"
"107158",76,"ymptx",0.91,721,"P2"
"107159",79.5,"ymptx",0.8897,721,"P2"
"107160",83,"ymptx",0.8849,721,"P2"
"107161",2.5,"ymptx",0.4621,723,"P2"
"107162",6,"ymptx",0.4675,723,"P2"
"107163",9.5,"ymptx",0.4906,723,"P2"
"107164",13,"ymptx",0.5072,723,"P2"
"107165",16.5,"ymptx",0.4939,723,"P2"
"107166",20,"ymptx",0.492,723,"P2"
"107167",23.5,"ymptx",0.492,723,"P2"
"107168",27,"ymptx",0.5938,723,"P2"
"107169",30.5,"ymptx",0.632,723,"P2"
"107170",34,"ymptx",0.6797,723,"P2"
"107171",37.5,"ymptx",0.6689,723,"P2"
"107172",41,"ymptx",0.6661,723,"P2"
"107173",44.5,"ymptx",0.632,723,"P2"
"107174",48,"ymptx",0.6547,723,"P2"
"107175",51.5,"ymptx",0.6445,723,"P2"
"107176",55,"ymptx",0.6357,723,"P2"
"107177",58.5,"ymptx",0.6084,723,"P2"
"107178",62,"ymptx",0.5917,723,"P2"
"107179",65.5,"ymptx",0.5985,723,"P2"
"107180",69,"ymptx",0.6062,723,"P2"
"107181",72.5,"ymptx",0.6043,723,"P2"
"107182",76,"ymptx",0.6037,723,"P2"
"107183",79.5,"ymptx",0.613,723,"P2"
"107184",83,"ymptx",0.6368,723,"P2"
"107185",2.5,"ymptx",0.5362,724,"P2"
"107186",6,"ymptx",0.5396,724,"P2"
"107187",9.5,"ymptx",0.5453,724,"P2"
"107188",13,"ymptx",0.5633,724,"P2"
"107189",16.5,"ymptx",0.5882,724,"P2"
"107190",20,"ymptx",0.5675,724,"P2"
"107191",23.5,"ymptx",0.5675,724,"P2"
"107192",27,"ymptx",0.6584,724,"P2"
"107193",30.5,"ymptx",0.6704,724,"P2"
"107194",34,"ymptx",0.7908,724,"P2"
"107195",37.5,"ymptx",0.9792,724,"P2"
"107196",41,"ymptx",1.0172,724,"P2"
"107197",44.5,"ymptx",0.9554,724,"P2"
"107198",48,"ymptx",0.9586,724,"P2"
"107199",51.5,"ymptx",0.9058,724,"P2"
"107200",55,"ymptx",0.8963,724,"P2"
"107201",58.5,"ymptx",0.8687,724,"P2"
"107202",62,"ymptx",0.8264,724,"P2"
"107203",65.5,"ymptx",0.8474,724,"P2"
"107204",69,"ymptx",0.8228,724,"P2"
"107205",72.5,"ymptx",0.8148,724,"P2"
"107206",76,"ymptx",0.7896,724,"P2"
"107207",79.5,"ymptx",0.8178,724,"P2"
"107208",83,"ymptx",0.8067,724,"P2"
"107209",2.5,"ymptx",0.4987,727,"P2"
"107210",6,"ymptx",0.4787,727,"P2"
"107211",9.5,"ymptx",0.4739,727,"P2"
"107212",13,"ymptx",0.4846,727,"P2"
"107213",16.5,"ymptx",0.5072,727,"P2"
"107214",20,"ymptx",0.5232,727,"P2"
"107215",23.5,"ymptx",0.5232,727,"P2"
"107216",27,"ymptx",0.5793,727,"P2"
"107217",30.5,"ymptx",0.641,727,"P2"
"107218",34,"ymptx",0.8436,727,"P2"
"107219",37.5,"ymptx",0.9203,727,"P2"
"107220",41,"ymptx",0.99,727,"P2"
"107221",44.5,"ymptx",0.8857,727,"P2"
"107222",48,"ymptx",0.8186,727,"P2"
"107223",51.5,"ymptx",0.776,727,"P2"
"107224",55,"ymptx",0.7482,727,"P2"
"107225",58.5,"ymptx",0.6701,727,"P2"
"107226",62,"ymptx",0.6467,727,"P2"
"107227",65.5,"ymptx",0.6682,727,"P2"
"107228",69,"ymptx",0.6516,727,"P2"
"107229",72.5,"ymptx",0.6198,727,"P2"
"107230",76,"ymptx",0.5956,727,"P2"
"107231",79.5,"ymptx",0.6301,727,"P2"
"107232",83,"ymptx",0.6052,727,"P2"
"107233",2.5,"ymptx",0.5769,74,"P2"
"107234",6,"ymptx",0.5303,74,"P2"
"107235",9.5,"ymptx",0.5228,74,"P2"
"107236",13,"ymptx",0.5116,74,"P2"
"107237",16.5,"ymptx",0.5267,74,"P2"
"107238",20,"ymptx",0.4908,74,"P2"
"107239",23.5,"ymptx",0.4908,74,"P2"
"107240",27,"ymptx",0.517,74,"P2"
"107241",30.5,"ymptx",0.5417,74,"P2"
"107242",34,"ymptx",0.7089,74,"P2"
"107243",37.5,"ymptx",0.8493,74,"P2"
"107244",41,"ymptx",0.7849,74,"P2"
"107245",44.5,"ymptx",0.7585,74,"P2"
"107246",48,"ymptx",0.6718,74,"P2"
"107247",51.5,"ymptx",0.7002,74,"P2"
"107248",55,"ymptx",0.7033,74,"P2"
"107249",58.5,"ymptx",0.6873,74,"P2"
"107250",62,"ymptx",0.7076,74,"P2"
"107251",65.5,"ymptx",0.6744,74,"P2"
"107252",69,"ymptx",0.6519,74,"P2"
"107253",72.5,"ymptx",0.6654,74,"P2"
"107254",76,"ymptx",0.6947,74,"P2"
"107255",79.5,"ymptx",0.7316,74,"P2"
"107256",83,"ymptx",0.7234,74,"P2"
"107257",2.5,"ymptx",0.4919,75,"P2"
"107258",6,"ymptx",0.4894,75,"P2"
"107259",9.5,"ymptx",0.5005,75,"P2"
