"Condition","Treatment","Time","object","activity"
"Rho","S1P",5.166667,"Cell 21",NA
"Rho","S1P",5.166667,"Cell 22",NA
"Rho","S1P",5.166667,"Cell 23",NA
"Rho","S1P",5.166667,"Cell 24",NA
"Rho","S1P",5.166667,"Cell 25",NA
"Rho","S1P",5.166667,"Cell 26",NA
"Rho","S1P",5.166667,"Cell 27",NA
"Rho","S1P",5.166667,"Cell 28",NA
"Rho","S1P",5.166667,"Cell 29",NA
"Rho","S1P",5.166667,"Cell 30",NA
"Rho","S1P",5.166667,"Cell 31",NA
"Rho","S1P",5.166667,"Cell 32",NA
"Rho","S1P",5.333334,"Cell 01",1.082797
"Rho","S1P",5.333334,"Cell 02",1.03903
"Rho","S1P",5.333334,"Cell 03",1.040403
"Rho","S1P",5.333334,"Cell 04",1.062856
"Rho","S1P",5.333334,"Cell 05",1.032606
"Rho","S1P",5.333334,"Cell 06",1.026548
"Rho","S1P",5.333334,"Cell 07",1.029803
"Rho","S1P",5.333334,"Cell 08",1.048883
"Rho","S1P",5.333334,"Cell 09",1.041203
"Rho","S1P",5.333334,"Cell 10",1.014773
"Rho","S1P",5.333334,"Cell 11",1.000557
"Rho","S1P",5.333334,"Cell 12",1.006463
"Rho","S1P",5.333334,"Cell 13",NA
"Rho","S1P",5.333334,"Cell 14",NA
"Rho","S1P",5.333334,"Cell 15",NA
"Rho","S1P",5.333334,"Cell 16",NA
"Rho","S1P",5.333334,"Cell 17",NA
"Rho","S1P",5.333334,"Cell 18",NA
"Rho","S1P",5.333334,"Cell 19",NA
"Rho","S1P",5.333334,"Cell 20",NA
"Rho","S1P",5.333334,"Cell 21",NA
"Rho","S1P",5.333334,"Cell 22",NA
"Rho","S1P",5.333334,"Cell 23",NA
"Rho","S1P",5.333334,"Cell 24",NA
"Rho","S1P",5.333334,"Cell 25",NA
"Rho","S1P",5.333334,"Cell 26",NA
"Rho","S1P",5.333334,"Cell 27",NA
"Rho","S1P",5.333334,"Cell 28",NA
"Rho","S1P",5.333334,"Cell 29",NA
"Rho","S1P",5.333334,"Cell 30",NA
"Rho","S1P",5.333334,"Cell 31",NA
"Rho","S1P",5.333334,"Cell 32",NA
"Rho","S1P",5.5,"Cell 01",1.082464
"Rho","S1P",5.5,"Cell 02",1.0385
"Rho","S1P",5.5,"Cell 03",1.050771
"Rho","S1P",5.5,"Cell 04",1.062364
"Rho","S1P",5.5,"Cell 05",1.033823
"Rho","S1P",5.5,"Cell 06",1.026791
"Rho","S1P",5.5,"Cell 07",1.028685
"Rho","S1P",5.5,"Cell 08",1.073838
"Rho","S1P",5.5,"Cell 09",1.065683
"Rho","S1P",5.5,"Cell 10",1.028615
"Rho","S1P",5.5,"Cell 11",1.013536
"Rho","S1P",5.5,"Cell 12",1.024368
"Rho","S1P",5.5,"Cell 13",NA
"Rho","S1P",5.5,"Cell 14",NA
"Rho","S1P",5.5,"Cell 15",NA
"Rho","S1P",5.5,"Cell 16",NA
"Rho","S1P",5.5,"Cell 17",NA
"Rho","S1P",5.5,"Cell 18",NA
"Rho","S1P",5.5,"Cell 19",NA
"Rho","S1P",5.5,"Cell 20",NA
"Rho","S1P",5.5,"Cell 21",NA
"Rho","S1P",5.5,"Cell 22",NA
"Rho","S1P",5.5,"Cell 23",NA
"Rho","S1P",5.5,"Cell 24",NA
"Rho","S1P",5.5,"Cell 25",NA
"Rho","S1P",5.5,"Cell 26",NA
"Rho","S1P",5.5,"Cell 27",NA
"Rho","S1P",5.5,"Cell 28",NA
"Rho","S1P",5.5,"Cell 29",NA
"Rho","S1P",5.5,"Cell 30",NA
"Rho","S1P",5.5,"Cell 31",NA
"Rho","S1P",5.5,"Cell 32",NA
"Rho","S1P",5.666667,"Cell 01",1.079274
"Rho","S1P",5.666667,"Cell 02",1.035091
"Rho","S1P",5.666667,"Cell 03",1.034254
"Rho","S1P",5.666667,"Cell 04",1.059386
"Rho","S1P",5.666667,"Cell 05",1.033787
"Rho","S1P",5.666667,"Cell 06",1.029204
"Rho","S1P",5.666667,"Cell 07",1.034295
"Rho","S1P",5.666667,"Cell 08",1.042568
"Rho","S1P",5.666667,"Cell 09",1.037663
"Rho","S1P",5.666667,"Cell 10",1.01434
"Rho","S1P",5.666667,"Cell 11",1.020892
"Rho","S1P",5.666667,"Cell 12",1.026356
"Rho","S1P",5.666667,"Cell 13",NA
"Rho","S1P",5.666667,"Cell 14",NA
"Rho","S1P",5.666667,"Cell 15",NA
"Rho","S1P",5.666667,"Cell 16",NA
"Rho","S1P",5.666667,"Cell 17",NA
"Rho","S1P",5.666667,"Cell 18",NA
"Rho","S1P",5.666667,"Cell 19",NA
"Rho","S1P",5.666667,"Cell 20",NA
"Rho","S1P",5.666667,"Cell 21",NA
"Rho","S1P",5.666667,"Cell 22",NA
"Rho","S1P",5.666667,"Cell 23",NA
"Rho","S1P",5.666667,"Cell 24",NA
"Rho","S1P",5.666667,"Cell 25",NA
"Rho","S1P",5.666667,"Cell 26",NA
"Rho","S1P",5.666667,"Cell 27",NA
"Rho","S1P",5.666667,"Cell 28",NA
"Rho","S1P",5.666667,"Cell 29",NA
"Rho","S1P",5.666667,"Cell 30",NA
"Rho","S1P",5.666667,"Cell 31",NA
"Rho","S1P",5.666667,"Cell 32",NA
"Rho","S1P",5.833334,"Cell 01",1.082265
"Rho","S1P",5.833334,"Cell 02",1.036428
"Rho","S1P",5.833334,"Cell 03",1.041381
"Rho","S1P",5.833334,"Cell 04",1.065929
"Rho","S1P",5.833334,"Cell 05",1.037162
"Rho","S1P",5.833334,"Cell 06",1.02789
"Rho","S1P",5.833334,"Cell 07",1.032385
"Rho","S1P",5.833334,"Cell 08",1.084015
"Rho","S1P",5.833334,"Cell 09",1.080436
"Rho","S1P",5.833334,"Cell 10",1.029716
"Rho","S1P",5.833334,"Cell 11",1.018161
"Rho","S1P",5.833334,"Cell 12",1.024835
"Rho","S1P",5.833334,"Cell 13",NA
"Rho","S1P",5.833334,"Cell 14",NA
"Rho","S1P",5.833334,"Cell 15",NA
"Rho","S1P",5.833334,"Cell 16",NA
"Rho","S1P",5.833334,"Cell 17",NA
"Rho","S1P",5.833334,"Cell 18",NA
"Rho","S1P",5.833334,"Cell 19",NA
"Rho","S1P",5.833334,"Cell 20",NA
"Rho","S1P",5.833334,"Cell 21",NA
"Rho","S1P",5.833334,"Cell 22",NA
"Rho","S1P",5.833334,"Cell 23",NA
"Rho","S1P",5.833334,"Cell 24",NA
"Rho","S1P",5.833334,"Cell 25",NA
"Rho","S1P",5.833334,"Cell 26",NA
"Rho","S1P",5.833334,"Cell 27",NA
"Rho","S1P",5.833334,"Cell 28",NA
"Rho","S1P",5.833334,"Cell 29",NA
"Rho","S1P",5.833334,"Cell 30",NA
"Rho","S1P",5.833334,"Cell 31",NA
"Rho","S1P",5.833334,"Cell 32",NA
"Rho","S1P",6,"Cell 01",1.080348
"Rho","S1P",6,"Cell 02",1.039149
"Rho","S1P",6,"Cell 03",1.050739
"Rho","S1P",6,"Cell 04",1.067048
"Rho","S1P",6,"Cell 05",1.040038
"Rho","S1P",6,"Cell 06",1.031781
"Rho","S1P",6,"Cell 07",1.032477
"Rho","S1P",6,"Cell 08",1.070212
"Rho","S1P",6,"Cell 09",1.056
"Rho","S1P",6,"Cell 10",1.017837
"Rho","S1P",6,"Cell 11",1.024582
"Rho","S1P",6,"Cell 12",1.031103
"Rho","S1P",6,"Cell 13",NA
"Rho","S1P",6,"Cell 14",NA
"Rho","S1P",6,"Cell 15",NA
"Rho","S1P",6,"Cell 16",NA
"Rho","S1P",6,"Cell 17",NA
"Rho","S1P",6,"Cell 18",NA
"Rho","S1P",6,"Cell 19",NA
"Rho","S1P",6,"Cell 20",NA
"Rho","S1P",6,"Cell 21",NA
"Rho","S1P",6,"Cell 22",NA
"Rho","S1P",6,"Cell 23",NA
"Rho","S1P",6,"Cell 24",NA
"Rho","S1P",6,"Cell 25",NA
"Rho","S1P",6,"Cell 26",NA
"Rho","S1P",6,"Cell 27",NA
"Rho","S1P",6,"Cell 28",NA
"Rho","S1P",6,"Cell 29",NA
"Rho","S1P",6,"Cell 30",NA
"Rho","S1P",6,"Cell 31",NA
"Rho","S1P",6,"Cell 32",NA
"Rho","S1P",6.166667,"Cell 01",1.086836
"Rho","S1P",6.166667,"Cell 02",1.048283
"Rho","S1P",6.166667,"Cell 03",1.041639
"Rho","S1P",6.166667,"Cell 04",1.0607
"Rho","S1P",6.166667,"Cell 05",1.030204
"Rho","S1P",6.166667,"Cell 06",1.038402
"Rho","S1P",6.166667,"Cell 07",1.039596
"Rho","S1P",6.166667,"Cell 08",1.049348
"Rho","S1P",6.166667,"Cell 09",1.047195
"Rho","S1P",6.166667,"Cell 10",1.009177
"Rho","S1P",6.166667,"Cell 11",1.016171
"Rho","S1P",6.166667,"Cell 12",1.023327
"Rho","S1P",6.166667,"Cell 13",NA
"Rho","S1P",6.166667,"Cell 14",NA
"Rho","S1P",6.166667,"Cell 15",NA
"Rho","S1P",6.166667,"Cell 16",NA
"Rho","S1P",6.166667,"Cell 17",NA
"Rho","S1P",6.166667,"Cell 18",NA
"Rho","S1P",6.166667,"Cell 19",NA
"Rho","S1P",6.166667,"Cell 20",NA
"Rho","S1P",6.166667,"Cell 21",NA
"Rho","S1P",6.166667,"Cell 22",NA
"Rho","S1P",6.166667,"Cell 23",NA
"Rho","S1P",6.166667,"Cell 24",NA
"Rho","S1P",6.166667,"Cell 25",NA
"Rho","S1P",6.166667,"Cell 26",NA
"Rho","S1P",6.166667,"Cell 27",NA
"Rho","S1P",6.166667,"Cell 28",NA
"Rho","S1P",6.166667,"Cell 29",NA
"Rho","S1P",6.166667,"Cell 30",NA
"Rho","S1P",6.166667,"Cell 31",NA
"Rho","S1P",6.166667,"Cell 32",NA
"Rho","S1P",6.333334,"Cell 01",1.086575
"Rho","S1P",6.333334,"Cell 02",1.037528
"Rho","S1P",6.333334,"Cell 03",1.042255
"Rho","S1P",6.333334,"Cell 04",1.059107
"Rho","S1P",6.333334,"Cell 05",1.031415
"Rho","S1P",6.333334,"Cell 06",1.038712
"Rho","S1P",6.333334,"Cell 07",1.041436
"Rho","S1P",6.333334,"Cell 08",1.058842
"Rho","S1P",6.333334,"Cell 09",1.047383
"Rho","S1P",6.333334,"Cell 10",1.009617
"Rho","S1P",6.333334,"Cell 11",1.024229
"Rho","S1P",6.333334,"Cell 12",1.038214
"Rho","S1P",6.333334,"Cell 13",NA
"Rho","S1P",6.333334,"Cell 14",NA
"Rho","S1P",6.333334,"Cell 15",NA
"Rho","S1P",6.333334,"Cell 16",NA
"Rho","S1P",6.333334,"Cell 17",NA
"Rho","S1P",6.333334,"Cell 18",NA
"Rho","S1P",6.333334,"Cell 19",NA
"Rho","S1P",6.333334,"Cell 20",NA
"Rho","S1P",6.333334,"Cell 21",NA
"Rho","S1P",6.333334,"Cell 22",NA
"Rho","S1P",6.333334,"Cell 23",NA
"Rho","S1P",6.333334,"Cell 24",NA
"Rho","S1P",6.333334,"Cell 25",NA
"Rho","S1P",6.333334,"Cell 26",NA
"Rho","S1P",6.333334,"Cell 27",NA
"Rho","S1P",6.333334,"Cell 28",NA
"Rho","S1P",6.333334,"Cell 29",NA
"Rho","S1P",6.333334,"Cell 30",NA
"Rho","S1P",6.333334,"Cell 31",NA
"Rho","S1P",6.333334,"Cell 32",NA
"Rho","S1P",6.5,"Cell 01",1.083111
"Rho","S1P",6.5,"Cell 02",1.039246
"Rho","S1P",6.5,"Cell 03",1.043427
"Rho","S1P",6.5,"Cell 04",1.071693
"Rho","S1P",6.5,"Cell 05",1.038915
"Rho","S1P",6.5,"Cell 06",1.03988
"Rho","S1P",6.5,"Cell 07",1.042451
"Rho","S1P",6.5,"Cell 08",1.054443
"Rho","S1P",6.5,"Cell 09",1.053306
"Rho","S1P",6.5,"Cell 10",1.016519
"Rho","S1P",6.5,"Cell 11",1.025012
"Rho","S1P",6.5,"Cell 12",1.0374
"Rho","S1P",6.5,"Cell 13",NA
"Rho","S1P",6.5,"Cell 14",NA
"Rho","S1P",6.5,"Cell 15",NA
"Rho","S1P",6.5,"Cell 16",NA
"Rho","S1P",6.5,"Cell 17",NA
"Rho","S1P",6.5,"Cell 18",NA
"Rho","S1P",6.5,"Cell 19",NA
"Rho","S1P",6.5,"Cell 20",NA
"Rho","S1P",6.5,"Cell 21",NA
"Rho","S1P",6.5,"Cell 22",NA
"Rho","S1P",6.5,"Cell 23",NA
"Rho","S1P",6.5,"Cell 24",NA
"Rho","S1P",6.5,"Cell 25",NA
"Rho","S1P",6.5,"Cell 26",NA
"Rho","S1P",6.5,"Cell 27",NA
"Rho","S1P",6.5,"Cell 28",NA
"Rho","S1P",6.5,"Cell 29",NA
"Rho","S1P",6.5,"Cell 30",NA
"Rho","S1P",6.5,"Cell 31",NA
"Rho","S1P",6.5,"Cell 32",NA
"Rho","S1P",6.666667,"Cell 01",1.07484
"Rho","S1P",6.666667,"Cell 02",1.03585
"Rho","S1P",6.666667,"Cell 03",1.043016
"Rho","S1P",6.666667,"Cell 04",1.079836
"Rho","S1P",6.666667,"Cell 05",1.041522
"Rho","S1P",6.666667,"Cell 06",1.043704
"Rho","S1P",6.666667,"Cell 07",1.043261
"Rho","S1P",6.666667,"Cell 08",1.033309
"Rho","S1P",6.666667,"Cell 09",1.041265
"Rho","S1P",6.666667,"Cell 10",1.00584
"Rho","S1P",6.666667,"Cell 11",1.028125
"Rho","S1P",6.666667,"Cell 12",1.042981
"Rho","S1P",6.666667,"Cell 13",NA
"Rho","S1P",6.666667,"Cell 14",NA
"Rho","S1P",6.666667,"Cell 15",NA
"Rho","S1P",6.666667,"Cell 16",NA
"Rho","S1P",6.666667,"Cell 17",NA
"Rho","S1P",6.666667,"Cell 18",NA
"Rho","S1P",6.666667,"Cell 19",NA
"Rho","S1P",6.666667,"Cell 20",NA
"Rho","S1P",6.666667,"Cell 21",NA
"Rho","S1P",6.666667,"Cell 22",NA
"Rho","S1P",6.666667,"Cell 23",NA
"Rho","S1P",6.666667,"Cell 24",NA
"Rho","S1P",6.666667,"Cell 25",NA
"Rho","S1P",6.666667,"Cell 26",NA
"Rho","S1P",6.666667,"Cell 27",NA
"Rho","S1P",6.666667,"Cell 28",NA
"Rho","S1P",6.666667,"Cell 29",NA
"Rho","S1P",6.666667,"Cell 30",NA
"Rho","S1P",6.666667,"Cell 31",NA
"Rho","S1P",6.666667,"Cell 32",NA
"Rho","S1P",6.833334,"Cell 01",1.059415
"Rho","S1P",6.833334,"Cell 02",1.009216
"Rho","S1P",6.833334,"Cell 03",1.044466
"Rho","S1P",6.833334,"Cell 04",1.066349
"Rho","S1P",6.833334,"Cell 05",1.033602
"Rho","S1P",6.833334,"Cell 06",1.043658
"Rho","S1P",6.833334,"Cell 07",1.043986
"Rho","S1P",6.833334,"Cell 08",1.064349
"Rho","S1P",6.833334,"Cell 09",1.064334
"Rho","S1P",6.833334,"Cell 10",1.016684
"Rho","S1P",6.833334,"Cell 11",1.036381
"Rho","S1P",6.833334,"Cell 12",1.049933
"Rho","S1P",6.833334,"Cell 13",NA
"Rho","S1P",6.833334,"Cell 14",NA
"Rho","S1P",6.833334,"Cell 15",NA
"Rho","S1P",6.833334,"Cell 16",NA
"Rho","S1P",6.833334,"Cell 17",NA
"Rho","S1P",6.833334,"Cell 18",NA
"Rho","S1P",6.833334,"Cell 19",NA
"Rho","S1P",6.833334,"Cell 20",NA
"Rho","S1P",6.833334,"Cell 21",NA
"Rho","S1P",6.833334,"Cell 22",NA
"Rho","S1P",6.833334,"Cell 23",NA
"Rho","S1P",6.833334,"Cell 24",NA
"Rho","S1P",6.833334,"Cell 25",NA
"Rho","S1P",6.833334,"Cell 26",NA
"Rho","S1P",6.833334,"Cell 27",NA
"Rho","S1P",6.833334,"Cell 28",NA
"Rho","S1P",6.833334,"Cell 29",NA
"Rho","S1P",6.833334,"Cell 30",NA
"Rho","S1P",6.833334,"Cell 31",NA
"Rho","S1P",6.833334,"Cell 32",NA
"Rho","S1P",7,"Cell 01",1.081544
"Rho","S1P",7,"Cell 02",1.042561
"Rho","S1P",7,"Cell 03",1.037119
"Rho","S1P",7,"Cell 04",1.062914
"Rho","S1P",7,"Cell 05",1.030609
"Rho","S1P",7,"Cell 06",1.041989
"Rho","S1P",7,"Cell 07",1.041673
"Rho","S1P",7,"Cell 08",1.060693
"Rho","S1P",7,"Cell 09",1.073787
"Rho","S1P",7,"Cell 10",1.020063
"Rho","S1P",7,"Cell 11",1.03045
"Rho","S1P",7,"Cell 12",1.045857
"Rho","S1P",7,"Cell 13",NA
"Rho","S1P",7,"Cell 14",NA
"Rho","S1P",7,"Cell 15",NA
"Rho","S1P",7,"Cell 16",NA
"Rho","S1P",7,"Cell 17",NA
"Rho","S1P",7,"Cell 18",NA
"Rho","S1P",7,"Cell 19",NA
"Rho","S1P",7,"Cell 20",NA
"Rho","S1P",7,"Cell 21",NA
"Rho","S1P",7,"Cell 22",NA
"Rho","S1P",7,"Cell 23",NA
"Rho","S1P",7,"Cell 24",NA
"Rho","S1P",7,"Cell 25",NA
"Rho","S1P",7,"Cell 26",NA
"Rho","S1P",7,"Cell 27",NA
"Rho","S1P",7,"Cell 28",NA
"Rho","S1P",7,"Cell 29",NA
"Rho","S1P",7,"Cell 30",NA
"Rho","S1P",7,"Cell 31",NA
"Rho","S1P",7,"Cell 32",NA
"Rho","S1P",7.166667,"Cell 01",1.097229
"Rho","S1P",7.166667,"Cell 02",1.055386
"Rho","S1P",7.166667,"Cell 03",1.03536
"Rho","S1P",7.166667,"Cell 04",1.067237
"Rho","S1P",7.166667,"Cell 05",1.033001
"Rho","S1P",7.166667,"Cell 06",1.039826
"Rho","S1P",7.166667,"Cell 07",1.042155
"Rho","S1P",7.166667,"Cell 08",1.044825
"Rho","S1P",7.166667,"Cell 09",1.05122
"Rho","S1P",7.166667,"Cell 10",1.014749
"Rho","S1P",7.166667,"Cell 11",1.030723
"Rho","S1P",7.166667,"Cell 12",1.042315
"Rho","S1P",7.166667,"Cell 13",NA
"Rho","S1P",7.166667,"Cell 14",NA
"Rho","S1P",7.166667,"Cell 15",NA
"Rho","S1P",7.166667,"Cell 16",NA
"Rho","S1P",7.166667,"Cell 17",NA
"Rho","S1P",7.166667,"Cell 18",NA
"Rho","S1P",7.166667,"Cell 19",NA
"Rho","S1P",7.166667,"Cell 20",NA
"Rho","S1P",7.166667,"Cell 21",NA
"Rho","S1P",7.166667,"Cell 22",NA
"Rho","S1P",7.166667,"Cell 23",NA
"Rho","S1P",7.166667,"Cell 24",NA
"Rho","S1P",7.166667,"Cell 25",NA
"Rho","S1P",7.166667,"Cell 26",NA
"Rho","S1P",7.166667,"Cell 27",NA
"Rho","S1P",7.166667,"Cell 28",NA
"Rho","S1P",7.166667,"Cell 29",NA
"Rho","S1P",7.166667,"Cell 30",NA
"Rho","S1P",7.166667,"Cell 31",NA
"Rho","S1P",7.166667,"Cell 32",NA
"Rho","S1P",7.333334,"Cell 01",1.114458
"Rho","S1P",7.333334,"Cell 02",1.067886
"Rho","S1P",7.333334,"Cell 03",1.044812
"Rho","S1P",7.333334,"Cell 04",1.063189
"Rho","S1P",7.333334,"Cell 05",1.028508
"Rho","S1P",7.333334,"Cell 06",1.027893
"Rho","S1P",7.333334,"Cell 07",1.02908
"Rho","S1P",7.333334,"Cell 08",1.043293
"Rho","S1P",7.333334,"Cell 09",1.047209
"Rho","S1P",7.333334,"Cell 10",1.012126
"Rho","S1P",7.333334,"Cell 11",1.033632
"Rho","S1P",7.333334,"Cell 12",1.046854
"Rho","S1P",7.333334,"Cell 13",NA
"Rho","S1P",7.333334,"Cell 14",NA
"Rho","S1P",7.333334,"Cell 15",NA
"Rho","S1P",7.333334,"Cell 16",NA
"Rho","S1P",7.333334,"Cell 17",NA
"Rho","S1P",7.333334,"Cell 18",NA
"Rho","S1P",7.333334,"Cell 19",NA
"Rho","S1P",7.333334,"Cell 20",NA
"Rho","S1P",7.333334,"Cell 21",NA
"Rho","S1P",7.333334,"Cell 22",NA
"Rho","S1P",7.333334,"Cell 23",NA
"Rho","S1P",7.333334,"Cell 24",NA
"Rho","S1P",7.333334,"Cell 25",NA
"Rho","S1P",7.333334,"Cell 26",NA
"Rho","S1P",7.333334,"Cell 27",NA
"Rho","S1P",7.333334,"Cell 28",NA
"Rho","S1P",7.333334,"Cell 29",NA
"Rho","S1P",7.333334,"Cell 30",NA
"Rho","S1P",7.333334,"Cell 31",NA
"Rho","S1P",7.333334,"Cell 32",NA
"Rho","S1P",7.5,"Cell 01",1.121423
"Rho","S1P",7.5,"Cell 02",1.071462
"Rho","S1P",7.5,"Cell 03",1.045373
"Rho","S1P",7.5,"Cell 04",1.066419
"Rho","S1P",7.5,"Cell 05",1.031694
"Rho","S1P",7.5,"Cell 06",1.042372
"Rho","S1P",7.5,"Cell 07",1.043921
"Rho","S1P",7.5,"Cell 08",1.063206
"Rho","S1P",7.5,"Cell 09",1.054255
"Rho","S1P",7.5,"Cell 10",1.028591
"Rho","S1P",7.5,"Cell 11",1.030998
"Rho","S1P",7.5,"Cell 12",1.045468
"Rho","S1P",7.5,"Cell 13",NA
"Rho","S1P",7.5,"Cell 14",NA
"Rho","S1P",7.5,"Cell 15",NA
"Rho","S1P",7.5,"Cell 16",NA
"Rho","S1P",7.5,"Cell 17",NA
"Rho","S1P",7.5,"Cell 18",NA
"Rho","S1P",7.5,"Cell 19",NA
"Rho","S1P",7.5,"Cell 20",NA
"Rho","S1P",7.5,"Cell 21",NA
"Rho","S1P",7.5,"Cell 22",NA
"Rho","S1P",7.5,"Cell 23",NA
"Rho","S1P",7.5,"Cell 24",NA
"Rho","S1P",7.5,"Cell 25",NA
"Rho","S1P",7.5,"Cell 26",NA
"Rho","S1P",7.5,"Cell 27",NA
"Rho","S1P",7.5,"Cell 28",NA
"Rho","S1P",7.5,"Cell 29",NA
"Rho","S1P",7.5,"Cell 30",NA
"Rho","S1P",7.5,"Cell 31",NA
"Rho","S1P",7.5,"Cell 32",NA
"Rho","S1P",7.666667,"Cell 01",1.126924
"Rho","S1P",7.666667,"Cell 02",1.072823
"Rho","S1P",7.666667,"Cell 03",1.052658
"Rho","S1P",7.666667,"Cell 04",1.07679
"Rho","S1P",7.666667,"Cell 05",1.033161
"Rho","S1P",7.666667,"Cell 06",1.038328
"Rho","S1P",7.666667,"Cell 07",1.041704
"Rho","S1P",7.666667,"Cell 08",1.0723
"Rho","S1P",7.666667,"Cell 09",1.05631
"Rho","S1P",7.666667,"Cell 10",1.029401
"Rho","S1P",7.666667,"Cell 11",1.031962
"Rho","S1P",7.666667,"Cell 12",1.04505
"Rho","S1P",7.666667,"Cell 13",NA
"Rho","S1P",7.666667,"Cell 14",NA
"Rho","S1P",7.666667,"Cell 15",NA
"Rho","S1P",7.666667,"Cell 16",NA
"Rho","S1P",7.666667,"Cell 17",NA
"Rho","S1P",7.666667,"Cell 18",NA
"Rho","S1P",7.666667,"Cell 19",NA
"Rho","S1P",7.666667,"Cell 20",NA
"Rho","S1P",7.666667,"Cell 21",NA
"Rho","S1P",7.666667,"Cell 22",NA
"Rho","S1P",7.666667,"Cell 23",NA
"Rho","S1P",7.666667,"Cell 24",NA
"Rho","S1P",7.666667,"Cell 25",NA
"Rho","S1P",7.666667,"Cell 26",NA
"Rho","S1P",7.666667,"Cell 27",NA
"Rho","S1P",7.666667,"Cell 28",NA
"Rho","S1P",7.666667,"Cell 29",NA
"Rho","S1P",7.666667,"Cell 30",NA
"Rho","S1P",7.666667,"Cell 31",NA
"Rho","S1P",7.666667,"Cell 32",NA
"Rho","S1P",7.833334,"Cell 01",1.137488
"Rho","S1P",7.833334,"Cell 02",1.085977
"Rho","S1P",7.833334,"Cell 03",1.042445
"Rho","S1P",7.833334,"Cell 04",1.068712
"Rho","S1P",7.833334,"Cell 05",1.035105
"Rho","S1P",7.833334,"Cell 06",1.035483
"Rho","S1P",7.833334,"Cell 07",1.03921
"Rho","S1P",7.833334,"Cell 08",1.052521
"Rho","S1P",7.833334,"Cell 09",1.044083
"Rho","S1P",7.833334,"Cell 10",1.022219
"Rho","S1P",7.833334,"Cell 11",1.021838
"Rho","S1P",7.833334,"Cell 12",1.033143
"Rho","S1P",7.833334,"Cell 13",NA
"Rho","S1P",7.833334,"Cell 14",NA
"Rho","S1P",7.833334,"Cell 15",NA
"Rho","S1P",7.833334,"Cell 16",NA
"Rho","S1P",7.833334,"Cell 17",NA
"Rho","S1P",7.833334,"Cell 18",NA
"Rho","S1P",7.833334,"Cell 19",NA
"Rho","S1P",7.833334,"Cell 20",NA
"Rho","S1P",7.833334,"Cell 21",NA
"Rho","S1P",7.833334,"Cell 22",NA
"Rho","S1P",7.833334,"Cell 23",NA
"Rho","S1P",7.833334,"Cell 24",NA
"Rho","S1P",7.833334,"Cell 25",NA
"Rho","S1P",7.833334,"Cell 26",NA
"Rho","S1P",7.833334,"Cell 27",NA
"Rho","S1P",7.833334,"Cell 28",NA
"Rho","S1P",7.833334,"Cell 29",NA
"Rho","S1P",7.833334,"Cell 30",NA
"Rho","S1P",7.833334,"Cell 31",NA
"Rho","S1P",7.833334,"Cell 32",NA
"Rho","S1P",8,"Cell 01",1.142661
"Rho","S1P",8,"Cell 02",1.083927
"Rho","S1P",8,"Cell 03",1.042681
"Rho","S1P",8,"Cell 04",1.073085
"Rho","S1P",8,"Cell 05",1.029441
"Rho","S1P",8,"Cell 06",1.035541
"Rho","S1P",8,"Cell 07",1.03749
"Rho","S1P",8,"Cell 08",1.06377
"Rho","S1P",8,"Cell 09",1.050268
"Rho","S1P",8,"Cell 10",1.024861
"Rho","S1P",8,"Cell 11",1.020224
"Rho","S1P",8,"Cell 12",1.042702
"Rho","S1P",8,"Cell 13",NA
"Rho","S1P",8,"Cell 14",NA
"Rho","S1P",8,"Cell 15",NA
"Rho","S1P",8,"Cell 16",NA
"Rho","S1P",8,"Cell 17",NA
"Rho","S1P",8,"Cell 18",NA
"Rho","S1P",8,"Cell 19",NA
"Rho","S1P",8,"Cell 20",NA
"Rho","S1P",8,"Cell 21",NA
"Rho","S1P",8,"Cell 22",NA
"Rho","S1P",8,"Cell 23",NA
"Rho","S1P",8,"Cell 24",NA
"Rho","S1P",8,"Cell 25",NA
"Rho","S1P",8,"Cell 26",NA
"Rho","S1P",8,"Cell 27",NA
"Rho","S1P",8,"Cell 28",NA
"Rho","S1P",8,"Cell 29",NA
"Rho","S1P",8,"Cell 30",NA
"Rho","S1P",8,"Cell 31",NA
"Rho","S1P",8,"Cell 32",NA
"Rho","S1P",8.166667,"Cell 01",1.134256
"Rho","S1P",8.166667,"Cell 02",1.075687
"Rho","S1P",8.166667,"Cell 03",1.034334
"Rho","S1P",8.166667,"Cell 04",1.06502
"Rho","S1P",8.166667,"Cell 05",1.025298
"Rho","S1P",8.166667,"Cell 06",1.031654
"Rho","S1P",8.166667,"Cell 07",1.037285
"Rho","S1P",8.166667,"Cell 08",1.048546
"Rho","S1P",8.166667,"Cell 09",1.048366
"Rho","S1P",8.166667,"Cell 10",1.025217
"Rho","S1P",8.166667,"Cell 11",1.03773
"Rho","S1P",8.166667,"Cell 12",1.053557
"Rho","S1P",8.166667,"Cell 13",NA
"Rho","S1P",8.166667,"Cell 14",NA
"Rho","S1P",8.166667,"Cell 15",NA
"Rho","S1P",8.166667,"Cell 16",NA
"Rho","S1P",8.166667,"Cell 17",NA
"Rho","S1P",8.166667,"Cell 18",NA
"Rho","S1P",8.166667,"Cell 19",NA
"Rho","S1P",8.166667,"Cell 20",NA
"Rho","S1P",8.166667,"Cell 21",NA
"Rho","S1P",8.166667,"Cell 22",NA
"Rho","S1P",8.166667,"Cell 23",NA
"Rho","S1P",8.166667,"Cell 24",NA
