"Time","Cell","Activity","amplitude","rank"
17.83333,"Cell.15",0.9926378,51.9740685,0.903225806451613
17.83333,"Cell.16",0.9510417,49.7225102,0.580645161290323
17.83333,"Cell.17",0.9946013,49.5812456,0.516129032258065
17.83333,"Cell.18",0.9698223,49.9310024,0.709677419354839
17.83333,"Cell.19",0.9888811,47.4779692,0.193548387096774
17.83333,"Cell.20",0.9909335,47.4997003,0.225806451612903
17.83333,"Cell.21",0.9750773,47.8125827,0.258064516129032
17.83333,"Cell.22",0.9976683,49.0180877,0.354838709677419
17.83333,"Cell.23",0.9440442,48.0714543,0.290322580645161
17.83333,"Cell.24",0.9888416,48.5968825,0.32258064516129
17.83333,"Cell.25",0.950663,46.9078372,0.0967741935483871
17.83333,"Cell.26",0.9666281,49.7401503,0.612903225806452
17.83333,"Cell.27",0.9544464,46.9168102,0.129032258064516
17.83333,"Cell.28",1.010017,49.1636775,0.451612903225806
17.83333,"Cell.29",0.8827637,44.3182663,0
17.83333,"Cell.30",0.9413238,46.8093946,0.0645161290322581
17.83333,"Cell.31",0.9343281,45.612368,0.032258064516129
17.83333,"Cell.32",0.9874033,47.128056,0.161290322580645
18,"Cell.1",1.011708,50.315458,0.741935483870968
18,"Cell.2",0.9904369,49.0784891,0.387096774193548
18,"Cell.3",1.011413,49.1608432,0.419354838709677
18,"Cell.4",0.9686468,54.72428,1
18,"Cell.5",0.9374444,53.9923307,0.967741935483871
18,"Cell.6",0.9826327,51.4303486,0.870967741935484
18,"Cell.7",1.00876,52.5428662,0.935483870967742
18,"Cell.8",0.987186,51.187307,0.838709677419355
18,"Cell.9",1.007587,49.881537,0.67741935483871
18,"Cell.10",1.065387,50.8529285,0.806451612903226
18,"Cell.11",1.04296,49.7917974,0.645161290322581
18,"Cell.12",1.035492,50.3284978,0.774193548387097
18,"Cell.13",0.9176571,49.6419659,0.548387096774194
18,"Cell.14",0.9037929,49.4013006,0.483870967741935
18,"Cell.15",0.9969481,51.9740685,0.903225806451613
18,"Cell.16",0.9549045,49.7225102,0.580645161290323
18,"Cell.17",0.9946172,49.5812456,0.516129032258065
18,"Cell.18",0.9711285,49.9310024,0.709677419354839
18,"Cell.19",0.9477327,47.4779692,0.193548387096774
18,"Cell.20",0.9567532,47.4997003,0.225806451612903
18,"Cell.21",0.9700466,47.8125827,0.258064516129032
18,"Cell.22",0.9935395,49.0180877,0.354838709677419
18,"Cell.23",0.9438129,48.0714543,0.290322580645161
18,"Cell.24",0.9865741,48.5968825,0.32258064516129
18,"Cell.25",0.9462097,46.9078372,0.0967741935483871
18,"Cell.26",0.964805,49.7401503,0.612903225806452
18,"Cell.27",0.947581,46.9168102,0.129032258064516
18,"Cell.28",1.008798,49.1636775,0.451612903225806
18,"Cell.29",0.8867894,44.3182663,0
18,"Cell.30",0.9389391,46.8093946,0.0645161290322581
18,"Cell.31",0.9335276,45.612368,0.032258064516129
18,"Cell.32",0.9820628,47.128056,0.161290322580645
18.16667,"Cell.1",1.00845,50.315458,0.741935483870968
18.16667,"Cell.2",0.987406,49.0784891,0.387096774193548
18.16667,"Cell.3",1.005835,49.1608432,0.419354838709677
18.16667,"Cell.4",0.9689456,54.72428,1
18.16667,"Cell.5",0.9373866,53.9923307,0.967741935483871
18.16667,"Cell.6",0.9805155,51.4303486,0.870967741935484
18.16667,"Cell.7",1.008227,52.5428662,0.935483870967742
18.16667,"Cell.8",0.9859936,51.187307,0.838709677419355
18.16667,"Cell.9",1.01161,49.881537,0.67741935483871
18.16667,"Cell.10",1.054553,50.8529285,0.806451612903226
18.16667,"Cell.11",0.9879773,49.7917974,0.645161290322581
18.16667,"Cell.12",1.010746,50.3284978,0.774193548387097
18.16667,"Cell.13",0.9276697,49.6419659,0.548387096774194
18.16667,"Cell.14",0.9205825,49.4013006,0.483870967741935
18.16667,"Cell.15",0.9981099,51.9740685,0.903225806451613
18.16667,"Cell.16",0.9545164,49.7225102,0.580645161290323
18.16667,"Cell.17",0.9945808,49.5812456,0.516129032258065
18.16667,"Cell.18",0.9616232,49.9310024,0.709677419354839
18.16667,"Cell.19",0.9797823,47.4779692,0.193548387096774
18.16667,"Cell.20",0.9848722,47.4997003,0.225806451612903
18.16667,"Cell.21",0.9774759,47.8125827,0.258064516129032
18.16667,"Cell.22",0.999279,49.0180877,0.354838709677419
18.16667,"Cell.23",0.9381514,48.0714543,0.290322580645161
18.16667,"Cell.24",0.9930137,48.5968825,0.32258064516129
18.16667,"Cell.25",0.9529328,46.9078372,0.0967741935483871
18.16667,"Cell.26",0.9673941,49.7401503,0.612903225806452
18.16667,"Cell.27",0.9528792,46.9168102,0.129032258064516
18.16667,"Cell.28",1.01123,49.1636775,0.451612903225806
18.16667,"Cell.29",0.8837566,44.3182663,0
18.16667,"Cell.30",0.9443846,46.8093946,0.0645161290322581
18.16667,"Cell.31",0.9374042,45.612368,0.032258064516129
18.16667,"Cell.32",0.9923435,47.128056,0.161290322580645
18.33333,"Cell.1",1.010137,50.315458,0.741935483870968
18.33333,"Cell.2",0.9794867,49.0784891,0.387096774193548
18.33333,"Cell.3",1.002708,49.1608432,0.419354838709677
18.33333,"Cell.4",0.9617118,54.72428,1
18.33333,"Cell.5",0.9294744,53.9923307,0.967741935483871
18.33333,"Cell.6",0.9759556,51.4303486,0.870967741935484
18.33333,"Cell.7",0.9999064,52.5428662,0.935483870967742
18.33333,"Cell.8",0.9904022,51.187307,0.838709677419355
18.33333,"Cell.9",1.008204,49.881537,0.67741935483871
18.33333,"Cell.10",1.067674,50.8529285,0.806451612903226
18.33333,"Cell.11",1.017593,49.7917974,0.645161290322581
18.33333,"Cell.12",1.033062,50.3284978,0.774193548387097
18.33333,"Cell.13",0.9135103,49.6419659,0.548387096774194
18.33333,"Cell.14",0.9056031,49.4013006,0.483870967741935
18.33333,"Cell.15",0.9920287,51.9740685,0.903225806451613
18.33333,"Cell.16",0.9532462,49.7225102,0.580645161290323
18.33333,"Cell.17",0.9934815,49.5812456,0.516129032258065
18.33333,"Cell.18",0.9724134,49.9310024,0.709677419354839
18.33333,"Cell.19",0.9547411,47.4779692,0.193548387096774
18.33333,"Cell.20",0.9670259,47.4997003,0.225806451612903
18.33333,"Cell.21",0.9737735,47.8125827,0.258064516129032
18.33333,"Cell.22",0.9972343,49.0180877,0.354838709677419
18.33333,"Cell.23",0.9338884,48.0714543,0.290322580645161
18.33333,"Cell.24",0.9862431,48.5968825,0.32258064516129
18.33333,"Cell.25",0.941147,46.9078372,0.0967741935483871
18.33333,"Cell.26",0.9652654,49.7401503,0.612903225806452
18.33333,"Cell.27",0.9410522,46.9168102,0.129032258064516
18.33333,"Cell.28",1.008987,49.1636775,0.451612903225806
18.33333,"Cell.29",0.8848762,44.3182663,0
18.33333,"Cell.30",0.9417876,46.8093946,0.0645161290322581
18.33333,"Cell.31",0.938921,45.612368,0.032258064516129
18.33333,"Cell.32",0.9941648,47.128056,0.161290322580645
18.5,"Cell.1",1.005238,50.315458,0.741935483870968
18.5,"Cell.2",0.9761977,49.0784891,0.387096774193548
18.5,"Cell.3",0.9972414,49.1608432,0.419354838709677
18.5,"Cell.4",0.9695588,54.72428,1
18.5,"Cell.5",0.9460648,53.9923307,0.967741935483871
18.5,"Cell.6",1.006355,51.4303486,0.870967741935484
18.5,"Cell.7",1.006109,52.5428662,0.935483870967742
18.5,"Cell.8",0.9940853,51.187307,0.838709677419355
18.5,"Cell.9",1.014099,49.881537,0.67741935483871
18.5,"Cell.10",1.047901,50.8529285,0.806451612903226
18.5,"Cell.11",0.9821323,49.7917974,0.645161290322581
18.5,"Cell.12",1.015331,50.3284978,0.774193548387097
18.5,"Cell.13",0.9390408,49.6419659,0.548387096774194
18.5,"Cell.14",0.9295,49.4013006,0.483870967741935
18.5,"Cell.15",0.9993522,51.9740685,0.903225806451613
18.5,"Cell.16",0.9552409,49.7225102,0.580645161290323
18.5,"Cell.17",0.9975463,49.5812456,0.516129032258065
18.5,"Cell.18",0.9617989,49.9310024,0.709677419354839
18.5,"Cell.19",0.9696684,47.4779692,0.193548387096774
18.5,"Cell.20",0.9714717,47.4997003,0.225806451612903
18.5,"Cell.21",0.9775488,47.8125827,0.258064516129032
18.5,"Cell.22",1.000539,49.0180877,0.354838709677419
18.5,"Cell.23",0.9377735,48.0714543,0.290322580645161
18.5,"Cell.24",0.9883788,48.5968825,0.32258064516129
18.5,"Cell.25",0.9461253,46.9078372,0.0967741935483871
18.5,"Cell.26",0.9657815,49.7401503,0.612903225806452
18.5,"Cell.27",0.9545409,46.9168102,0.129032258064516
18.5,"Cell.28",1.010928,49.1636775,0.451612903225806
18.5,"Cell.29",0.8926811,44.3182663,0
18.5,"Cell.30",0.9451016,46.8093946,0.0645161290322581
18.5,"Cell.31",0.9243376,45.612368,0.032258064516129
18.5,"Cell.32",0.970973,47.128056,0.161290322580645
18.66667,"Cell.1",0.992479,50.315458,0.741935483870968
18.66667,"Cell.2",0.9685485,49.0784891,0.387096774193548
18.66667,"Cell.3",0.9808531,49.1608432,0.419354838709677
18.66667,"Cell.4",0.9635377,54.72428,1
18.66667,"Cell.5",0.9344,53.9923307,0.967741935483871
18.66667,"Cell.6",0.983268,51.4303486,0.870967741935484
18.66667,"Cell.7",1.008432,52.5428662,0.935483870967742
18.66667,"Cell.8",0.9882795,51.187307,0.838709677419355
18.66667,"Cell.9",1.007958,49.881537,0.67741935483871
18.66667,"Cell.10",1.061811,50.8529285,0.806451612903226
18.66667,"Cell.11",1.011114,49.7917974,0.645161290322581
18.66667,"Cell.12",1.033685,50.3284978,0.774193548387097
18.66667,"Cell.13",0.9382564,49.6419659,0.548387096774194
18.66667,"Cell.14",0.9301835,49.4013006,0.483870967741935
18.66667,"Cell.15",0.9992634,51.9740685,0.903225806451613
18.66667,"Cell.16",0.9549858,49.7225102,0.580645161290323
18.66667,"Cell.17",0.9926519,49.5812456,0.516129032258065
18.66667,"Cell.18",0.9696508,49.9310024,0.709677419354839
18.66667,"Cell.19",0.9672548,47.4779692,0.193548387096774
18.66667,"Cell.20",0.9711148,47.4997003,0.225806451612903
18.66667,"Cell.21",0.9743484,47.8125827,0.258064516129032
18.66667,"Cell.22",0.9950596,49.0180877,0.354838709677419
18.66667,"Cell.23",0.9413276,48.0714543,0.290322580645161
18.66667,"Cell.24",0.9890325,48.5968825,0.32258064516129
18.66667,"Cell.25",0.9448516,46.9078372,0.0967741935483871
18.66667,"Cell.26",0.9645979,49.7401503,0.612903225806452
18.66667,"Cell.27",0.9511024,46.9168102,0.129032258064516
18.66667,"Cell.28",1.008203,49.1636775,0.451612903225806
18.66667,"Cell.29",0.8800575,44.3182663,0
18.66667,"Cell.30",0.9385493,46.8093946,0.0645161290322581
18.66667,"Cell.31",0.9353325,45.612368,0.032258064516129
18.66667,"Cell.32",0.9919561,47.128056,0.161290322580645
18.83333,"Cell.1",1.012943,50.315458,0.741935483870968
18.83333,"Cell.2",0.9914795,49.0784891,0.387096774193548
18.83333,"Cell.3",1.010724,49.1608432,0.419354838709677
18.83333,"Cell.4",0.9674356,54.72428,1
18.83333,"Cell.5",0.942642,53.9923307,0.967741935483871
18.83333,"Cell.6",0.9962049,51.4303486,0.870967741935484
18.83333,"Cell.7",1.022328,52.5428662,0.935483870967742
18.83333,"Cell.8",0.9888246,51.187307,0.838709677419355
18.83333,"Cell.9",1.011084,49.881537,0.67741935483871
18.83333,"Cell.10",1.054605,50.8529285,0.806451612903226
18.83333,"Cell.11",0.995536,49.7917974,0.645161290322581
18.83333,"Cell.12",1.021902,50.3284978,0.774193548387097
18.83333,"Cell.13",0.9443225,49.6419659,0.548387096774194
18.83333,"Cell.14",0.9311243,49.4013006,0.483870967741935
18.83333,"Cell.15",0.9933373,51.9740685,0.903225806451613
18.83333,"Cell.16",0.9531823,49.7225102,0.580645161290323
18.83333,"Cell.17",0.9948669,49.5812456,0.516129032258065
18.83333,"Cell.18",0.9716051,49.9310024,0.709677419354839
18.83333,"Cell.19",0.9691851,47.4779692,0.193548387096774
18.83333,"Cell.20",0.9713428,47.4997003,0.225806451612903
18.83333,"Cell.21",0.9798611,47.8125827,0.258064516129032
18.83333,"Cell.22",0.9974709,49.0180877,0.354838709677419
18.83333,"Cell.23",0.9435376,48.0714543,0.290322580645161
18.83333,"Cell.24",0.9916645,48.5968825,0.32258064516129
18.83333,"Cell.25",0.9498249,46.9078372,0.0967741935483871
18.83333,"Cell.26",0.9642444,49.7401503,0.612903225806452
18.83333,"Cell.27",0.9548052,46.9168102,0.129032258064516
18.83333,"Cell.28",1.011149,49.1636775,0.451612903225806
18.83333,"Cell.29",0.8801462,44.3182663,0
18.83333,"Cell.30",0.9412768,46.8093946,0.0645161290322581
18.83333,"Cell.31",0.9337507,45.612368,0.032258064516129
18.83333,"Cell.32",0.9861623,47.128056,0.161290322580645
19,"Cell.1",0.9993132,50.315458,0.741935483870968
19,"Cell.2",0.9795436,49.0784891,0.387096774193548
19,"Cell.3",0.9908192,49.1608432,0.419354838709677
19,"Cell.4",0.9640082,54.72428,1
19,"Cell.5",0.9421935,53.9923307,0.967741935483871
19,"Cell.6",0.9851682,51.4303486,0.870967741935484
19,"Cell.7",1.002883,52.5428662,0.935483870967742
19,"Cell.8",0.989836,51.187307,0.838709677419355
19,"Cell.9",1.008523,49.881537,0.67741935483871
19,"Cell.10",1.062146,50.8529285,0.806451612903226
19,"Cell.11",0.9968606,49.7917974,0.645161290322581
19,"Cell.12",1.019027,50.3284978,0.774193548387097
19,"Cell.13",0.9368501,49.6419659,0.548387096774194
19,"Cell.14",0.9107215,49.4013006,0.483870967741935
19,"Cell.15",0.9975928,51.9740685,0.903225806451613
19,"Cell.16",0.9571755,49.7225102,0.580645161290323
19,"Cell.17",0.9965344,49.5812456,0.516129032258065
19,"Cell.18",0.9589901,49.9310024,0.709677419354839
19,"Cell.19",0.9683715,47.4779692,0.193548387096774
19,"Cell.20",0.9796337,47.4997003,0.225806451612903
19,"Cell.21",0.9727525,47.8125827,0.258064516129032
19,"Cell.22",0.9929876,49.0180877,0.354838709677419
19,"Cell.23",0.9368382,48.0714543,0.290322580645161
19,"Cell.24",0.9910924,48.5968825,0.32258064516129
19,"Cell.25",0.9478543,46.9078372,0.0967741935483871
19,"Cell.26",0.9640448,49.7401503,0.612903225806452
19,"Cell.27",0.9539613,46.9168102,0.129032258064516
19,"Cell.28",1.010315,49.1636775,0.451612903225806
19,"Cell.29",0.8809907,44.3182663,0
19,"Cell.30",0.9359819,46.8093946,0.0645161290322581
19,"Cell.31",0.9359682,45.612368,0.032258064516129
19,"Cell.32",0.9833353,47.128056,0.161290322580645
19.16667,"Cell.1",1.019655,50.315458,0.741935483870968
19.16667,"Cell.2",0.992351,49.0784891,0.387096774193548
19.16667,"Cell.3",1.018596,49.1608432,0.419354838709677
19.16667,"Cell.4",0.9577038,54.72428,1
19.16667,"Cell.5",0.9367433,53.9923307,0.967741935483871
19.16667,"Cell.6",0.9817195,51.4303486,0.870967741935484
19.16667,"Cell.7",0.9907786,52.5428662,0.935483870967742
19.16667,"Cell.8",1.000582,51.187307,0.838709677419355
19.16667,"Cell.9",1.014009,49.881537,0.67741935483871
19.16667,"Cell.10",1.05131,50.8529285,0.806451612903226
19.16667,"Cell.11",1.011233,49.7917974,0.645161290322581
19.16667,"Cell.12",1.029261,50.3284978,0.774193548387097
19.16667,"Cell.13",0.9392304,49.6419659,0.548387096774194
19.16667,"Cell.14",0.9204427,49.4013006,0.483870967741935
19.16667,"Cell.15",0.9967032,51.9740685,0.903225806451613
19.16667,"Cell.16",0.9529992,49.7225102,0.580645161290323
19.16667,"Cell.17",1.001193,49.5812456,0.516129032258065
19.16667,"Cell.18",0.967303,49.9310024,0.709677419354839
19.16667,"Cell.19",0.9570968,47.4779692,0.193548387096774
19.16667,"Cell.20",0.962519,47.4997003,0.225806451612903
19.16667,"Cell.21",0.9820603,47.8125827,0.258064516129032
19.16667,"Cell.22",1.001257,49.0180877,0.354838709677419
19.16667,"Cell.23",0.9404933,48.0714543,0.290322580645161
19.16667,"Cell.24",0.9891362,48.5968825,0.32258064516129
19.16667,"Cell.25",0.9437506,46.9078372,0.0967741935483871
19.16667,"Cell.26",0.9626584,49.7401503,0.612903225806452
19.16667,"Cell.27",0.9488438,46.9168102,0.129032258064516
19.16667,"Cell.28",1.010206,49.1636775,0.451612903225806
19.16667,"Cell.29",0.8902139,44.3182663,0
19.16667,"Cell.30",0.9468837,46.8093946,0.0645161290322581
19.16667,"Cell.31",0.9307624,45.612368,0.032258064516129
19.16667,"Cell.32",0.979919,47.128056,0.161290322580645
19.33333,"Cell.1",1.00488,50.315458,0.741935483870968
19.33333,"Cell.2",0.981521,49.0784891,0.387096774193548
19.33333,"Cell.3",1.008882,49.1608432,0.419354838709677
19.33333,"Cell.4",0.9641398,54.72428,1
19.33333,"Cell.5",0.9412168,53.9923307,0.967741935483871
19.33333,"Cell.6",0.98237,51.4303486,0.870967741935484
19.33333,"Cell.7",1.003668,52.5428662,0.935483870967742
19.33333,"Cell.8",0.9979149,51.187307,0.838709677419355
19.33333,"Cell.9",1.013219,49.881537,0.67741935483871
19.33333,"Cell.10",1.068048,50.8529285,0.806451612903226
19.33333,"Cell.11",1.005591,49.7917974,0.645161290322581
19.33333,"Cell.12",1.029503,50.3284978,0.774193548387097
19.33333,"Cell.13",0.9310671,49.6419659,0.548387096774194
19.33333,"Cell.14",0.913336,49.4013006,0.483870967741935
19.33333,"Cell.15",0.9986051,51.9740685,0.903225806451613
19.33333,"Cell.16",0.9526503,49.7225102,0.580645161290323
19.33333,"Cell.17",1.001689,49.5812456,0.516129032258065
19.33333,"Cell.18",0.9584509,49.9310024,0.709677419354839
19.33333,"Cell.19",0.9784169,47.4779692,0.193548387096774
19.33333,"Cell.20",0.9877104,47.4997003,0.225806451612903
19.33333,"Cell.21",0.9776599,47.8125827,0.258064516129032
19.33333,"Cell.22",0.9959431,49.0180877,0.354838709677419
19.33333,"Cell.23",0.9355868,48.0714543,0.290322580645161
19.33333,"Cell.24",0.9849914,48.5968825,0.32258064516129
19.33333,"Cell.25",0.9418513,46.9078372,0.0967741935483871
19.33333,"Cell.26",0.9595932,49.7401503,0.612903225806452
19.33333,"Cell.27",0.9488831,46.9168102,0.129032258064516
19.33333,"Cell.28",1.009842,49.1636775,0.451612903225806
19.33333,"Cell.29",0.8852581,44.3182663,0
19.33333,"Cell.30",0.943237,46.8093946,0.0645161290322581
19.33333,"Cell.31",0.94467,45.612368,0.032258064516129
19.33333,"Cell.32",1.000955,47.128056,0.161290322580645
19.5,"Cell.1",1.007843,50.315458,0.741935483870968
19.5,"Cell.2",0.9852516,49.0784891,0.387096774193548
19.5,"Cell.3",1.006568,49.1608432,0.419354838709677
19.5,"Cell.4",0.965285,54.72428,1
19.5,"Cell.5",0.9435816,53.9923307,0.967741935483871
19.5,"Cell.6",0.9902006,51.4303486,0.870967741935484
19.5,"Cell.7",1.009969,52.5428662,0.935483870967742
19.5,"Cell.8",0.9866336,51.187307,0.838709677419355
19.5,"Cell.9",1.014437,49.881537,0.67741935483871
19.5,"Cell.10",1.067187,50.8529285,0.806451612903226
19.5,"Cell.11",1.015681,49.7917974,0.645161290322581
19.5,"Cell.12",1.028743,50.3284978,0.774193548387097
19.5,"Cell.13",0.9373474,49.6419659,0.548387096774194
19.5,"Cell.14",0.9212755,49.4013006,0.483870967741935
19.5,"Cell.15",1.000347,51.9740685,0.903225806451613
19.5,"Cell.16",0.9537551,49.7225102,0.580645161290323
19.5,"Cell.17",0.9913306,49.5812456,0.516129032258065
19.5,"Cell.18",0.9564024,49.9310024,0.709677419354839
19.5,"Cell.19",0.9758765,47.4779692,0.193548387096774
19.5,"Cell.20",0.9798546,47.4997003,0.225806451612903
19.5,"Cell.21",0.9777153,47.8125827,0.258064516129032
19.5,"Cell.22",0.9960027,49.0180877,0.354838709677419
19.5,"Cell.23",0.9353557,48.0714543,0.290322580645161
19.5,"Cell.24",0.9800146,48.5968825,0.32258064516129
19.5,"Cell.25",0.9365003,46.9078372,0.0967741935483871
19.5,"Cell.26",0.955676,49.7401503,0.612903225806452
19.5,"Cell.27",0.9381763,46.9168102,0.129032258064516
19.5,"Cell.28",1.00478,49.1636775,0.451612903225806
19.5,"Cell.29",0.8761562,44.3182663,0
19.5,"Cell.30",0.945963,46.8093946,0.0645161290322581
19.5,"Cell.31",0.9381069,45.612368,0.032258064516129
19.5,"Cell.32",0.9875771,47.128056,0.161290322580645
19.66667,"Cell.1",1.022334,50.315458,0.741935483870968
19.66667,"Cell.2",1.002602,49.0784891,0.387096774193548
19.66667,"Cell.3",1.023503,49.1608432,0.419354838709677
19.66667,"Cell.4",0.960552,54.72428,1
19.66667,"Cell.5",0.9392524,53.9923307,0.967741935483871
19.66667,"Cell.6",0.9858667,51.4303486,0.870967741935484
19.66667,"Cell.7",1.006031,52.5428662,0.935483870967742
19.66667,"Cell.8",0.9868554,51.187307,0.838709677419355
19.66667,"Cell.9",1.012912,49.881537,0.67741935483871
19.66667,"Cell.10",1.069743,50.8529285,0.806451612903226
19.66667,"Cell.11",1.01742,49.7917974,0.645161290322581
19.66667,"Cell.12",1.032498,50.3284978,0.774193548387097
19.66667,"Cell.13",0.9181591,49.6419659,0.548387096774194
19.66667,"Cell.14",0.9077513,49.4013006,0.483870967741935
19.66667,"Cell.15",0.9915735,51.9740685,0.903225806451613
19.66667,"Cell.16",0.9444376,49.7225102,0.580645161290323
19.66667,"Cell.17",0.9965059,49.5812456,0.516129032258065
19.66667,"Cell.18",0.958474,49.9310024,0.709677419354839
19.66667,"Cell.19",0.976669,47.4779692,0.193548387096774
19.66667,"Cell.20",0.986886,47.4997003,0.225806451612903
19.66667,"Cell.21",0.9768411,47.8125827,0.258064516129032
19.66667,"Cell.22",0.9960378,49.0180877,0.354838709677419
19.66667,"Cell.23",0.9298822,48.0714543,0.290322580645161
19.66667,"Cell.24",0.9895903,48.5968825,0.32258064516129
19.66667,"Cell.25",0.9481748,46.9078372,0.0967741935483871
19.66667,"Cell.26",0.9592052,49.7401503,0.612903225806452
19.66667,"Cell.27",0.9549356,46.9168102,0.129032258064516
19.66667,"Cell.28",1.010625,49.1636775,0.451612903225806
19.66667,"Cell.29",0.878898,44.3182663,0
19.66667,"Cell.30",0.9488662,46.8093946,0.0645161290322581
19.66667,"Cell.31",0.9402192,45.612368,0.032258064516129
