Replicate,Experiment,Construct,Cell,Time_adjusted,Frame,Membrane,Cytosol,Ratio
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_02,iLID,Cell_10,238.28,98,177.73,541.48,0.328230036
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_02,iLID,Cell_10,240.87,99,178,522.03,0.340976572
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,-12.95,1,111.4,196.15,0.567932705
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,-10.36,2,112,200.24,0.559328805
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,-7.77,3,118.06,196.35,0.601273237
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,-5.18,4,119.5,193.25,0.618369987
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,-2.59,5,121.6,191.13,0.636216188
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,0,6,113.25,207.16,0.546678896
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,2.59,7,112.85,184.47,0.611752588
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,5.18,8,115.93,174.06,0.666034701
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,7.77,9,123.67,169.82,0.728241668
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,10.36,10,117.62,163.37,0.719960825
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,12.95,11,121.57,160.16,0.759053447
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,15.54,12,122.83,152.96,0.803020397
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,18.13,13,114.08,156.99,0.726670489
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,20.72,14,113.86,155.01,0.734533256
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,23.31,15,114.29,151.79,0.752948152
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,25.9,16,113.03,156.04,0.724365547
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,28.49,17,121.19,154.87,0.782527281
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,31.08,18,120.32,160.65,0.748957361
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,33.67,19,107.61,148.64,0.72396394
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,36.26,20,134.1,155.15,0.864324847
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,38.85,21,117.82,148.91,0.791216171
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,41.44,22,131.62,152.89,0.860880372
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,44.03,23,121.99,155.08,0.786626257
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,46.62,24,118.67,144.19,0.823011305
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,49.21,25,128.48,149.39,0.860030792
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,51.8,26,123.25,150.76,0.817524542
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,54.39,27,132.86,148.64,0.89383746
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,56.98,28,127.43,154.74,0.823510405
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,59.57,29,132.83,156.99,0.846104847
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,62.16,30,119.29,159.19,0.749356115
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,64.75,31,129.31,144.66,0.893889119
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,67.34,32,125.32,151.58,0.826758148
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,69.93,33,128.67,144.53,0.890264997
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,72.52,34,136.19,147.33,0.92438743
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,75.11,35,129.71,143.97,0.900951587
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,77.7,36,134.94,145.81,0.925450929
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,80.29,37,125.15,146.43,0.854674589
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,82.88,38,122.22,151.72,0.805562879
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,85.47,39,124.94,151.11,0.826814903
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,88.06,40,125.32,149.79,0.83663796
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,90.65,41,131.61,152.2,0.864717477
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,93.24,42,129.71,146.09,0.887877336
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,95.83,43,124.92,148.84,0.839290513
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,98.42,44,134.72,153.91,0.875316744
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,101.01,45,123.47,152.94,0.807310056
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,103.6,46,139.53,147.53,0.945773741
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,106.19,47,139.33,151.11,0.922043544
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,108.78,48,139.32,144.1,0.966828591
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,111.37,49,124.92,152.27,0.820384843
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,113.96,50,136.37,148.98,0.915357766
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,116.55,51,131.18,153.42,0.855038457
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,119.14,52,127.86,141.91,0.900993587
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,121.73,53,134.51,154.52,0.8705022
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,124.32,54,134.72,154.93,0.869553992
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,126.91,55,141.01,161.31,0.874155353
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,129.5,56,140.57,159.59,0.8808196
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,132.09,57,139.96,162.89,0.859230155
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,134.68,58,134.11,164.54,0.815060168
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,137.27,59,144.54,172.01,0.840299983
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,139.86,60,150.8,177.56,0.849290381
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,142.45,61,154.76,177.96,0.869633626
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,145.04,62,151.42,182.16,0.831247255
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,147.63,63,132.43,183.52,0.721610724
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,150.22,64,148.89,179.47,0.829609405
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,152.81,65,156.64,179.07,0.874741721
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,155.4,66,142.86,182.76,0.781680893
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,157.99,67,149.97,183.1,0.819060623
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,160.58,68,143.9,188.46,0.763557254
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,163.17,69,149.78,191.05,0.78398325
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,165.76,70,143.3,186.61,0.767911687
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,168.35,71,139.31,191.95,0.725761917
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,170.94,72,154.12,189.34,0.813985423
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,173.53,73,143.29,191.34,0.748876346
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,176.12,74,137.46,186.19,0.738278103
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,178.71,75,140.16,192.49,0.728141722
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,181.3,76,158.31,191.26,0.827721426
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,183.89,77,142.43,190.93,0.745980202
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,186.48,78,142.03,192.37,0.738316785
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,189.07,79,149.15,190.3,0.78376248
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,191.66,80,144.33,189.76,0.760592327
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,194.25,81,138.71,188.03,0.737701431
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,196.84,82,150.6,195.71,0.769505902
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,199.43,83,146.64,196.74,0.745349192
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,202.02,84,148.91,194.41,0.765958541
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,204.61,85,139.35,194.97,0.714725342
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,207.2,86,145.59,190.56,0.764011335
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,209.79,87,145.81,198.95,0.732897713
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,212.38,88,156.64,194.62,0.804850478
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,214.97,89,151.2,195.66,0.772769089
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,217.56,90,139.11,198.87,0.699502187
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,220.15,91,153.94,194.56,0.791221217
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,222.74,92,145.58,194.42,0.748791277
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,225.33,93,149.77,193.8,0.772807018
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,227.92,94,139.72,199.55,0.700175395
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,230.51,95,137.86,200.29,0.688301962
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,233.1,96,144.13,195.3,0.737992832
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,235.69,97,153.11,204.08,0.750245002
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,238.28,98,153.1,197.02,0.777078469
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_03,iLID,Cell_11,240.87,99,140.78,197.57,0.712557575
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,-12.95,1,686.76,1061.11,0.647209055
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,-10.36,2,675.68,1096.06,0.616462602
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,-7.77,3,673.27,1072.37,0.627833677
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,-5.18,4,694.44,1089.04,0.637662528
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,-2.59,5,631.49,1071.41,0.589400883
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,0,6,654.53,1066.34,0.613809854
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,2.59,7,715.12,922.76,0.77497941
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,5.18,8,710.32,859.39,0.826539755
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,7.77,9,746.32,795.34,0.938365982
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,10.36,10,712.22,799.26,0.891099267
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,12.95,11,725.21,752.85,0.963286179
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,15.54,12,699.75,782.78,0.893929329
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,18.13,13,755,768.74,0.982126597
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,20.72,14,702.13,778.21,0.902237185
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,23.31,15,702.12,737.83,0.951601317
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,25.9,16,716.55,732.93,0.977651345
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,28.49,17,731,768.57,0.95111701
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,31.08,18,716.08,762.17,0.939527927
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,33.67,19,711.27,775.08,0.917673014
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,36.26,20,739.1,766.44,0.964328584
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,38.85,21,764.12,748.13,1.021373291
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,41.44,22,748.24,724.12,1.033309396
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,44.03,23,723.27,739.15,0.978515863
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,46.62,24,740.1,746,0.992091153
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,49.21,25,726.64,738.49,0.983953743
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,51.8,26,733.38,760.37,0.964504123
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,54.39,27,747.3,746.49,1.001085078
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,56.98,28,753.07,751.4,1.002222518
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,59.57,29,752.12,764.46,0.983857887
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,62.16,30,724.22,763.97,0.947969161
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,64.75,31,724.24,755.64,0.958445821
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,67.34,32,715.09,764.47,0.935406229
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,69.93,33,725.73,735.07,0.987293727
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,72.52,34,670.87,748.29,0.896537439
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,75.11,35,708.41,746.81,0.948581299
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,77.7,36,721.36,749.29,0.962724713
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,80.29,37,734.82,757.92,0.969521849
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,82.88,38,705.5,743.22,0.949247867
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,85.47,39,704.04,756.94,0.930113351
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,88.06,40,692.98,772.46,0.897107941
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,90.65,41,686.25,763.64,0.898656435
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,93.24,42,746.78,761.02,0.981288271
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,95.83,43,753.05,753.19,0.999814124
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,98.42,44,685.78,763.17,0.898594022
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,101.01,45,715.57,774.26,0.92419859
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,103.6,46,697.36,760.06,0.917506513
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,106.19,47,733.35,742.09,0.988222453
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,108.78,48,689.11,787.49,0.875071429
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,111.37,49,718.95,763.15,0.942082159
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,113.96,50,730.45,739.47,0.987802074
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,116.55,51,740.58,774.59,0.956092901
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,119.14,52,765.57,755.82,1.012899897
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,121.73,53,685.31,810.53,0.845508494
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,124.32,54,704.08,826.54,0.851840201
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,126.91,55,709.3,859.37,0.825372075
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,129.5,56,708.82,862.46,0.821858405
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,132.09,57,691.55,876.02,0.789422616
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,134.68,58,673.29,887.96,0.758243615
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,137.27,59,714.64,905.76,0.788994877
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,139.86,60,639.2,936.15,0.68279656
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,142.45,61,691.08,944.64,0.731580285
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,145.04,62,664.64,950.84,0.699002987
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,147.63,63,653.57,961.95,0.679422007
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,150.22,64,673.78,962.45,0.700067536
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,152.81,65,678.11,945.95,0.716856071
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,155.4,66,681.45,969.3,0.703033117
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,157.99,67,657.43,976.49,0.673258303
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,160.58,68,674.73,987.92,0.682980403
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,163.17,69,637.26,988.57,0.644628099
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,165.76,70,656.48,1013.57,0.647690835
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,168.35,71,651.18,1003.46,0.648934686
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,170.94,72,650.72,1029.92,0.631816063
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,173.53,73,641.54,1010.79,0.634691677
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,176.12,74,631.98,1006.54,0.627873706
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,178.71,75,645.9,1013.89,0.637051357
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,181.3,76,651.2,1021.91,0.637238113
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,183.89,77,627.16,1041.33,0.602268253
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,186.48,78,604.59,1034.16,0.584619401
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,189.07,79,640.62,1017.99,0.629298913
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,191.66,80,647.33,1047.07,0.618229918
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,194.25,81,618.53,1020.1,0.606342515
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,196.84,82,610.37,1014.24,0.601800363
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,199.43,83,649.26,1005.87,0.645471085
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,202.02,84,594.97,1036.28,0.574140194
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,204.61,85,609.41,1043.95,0.583754011
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,207.2,86,572.84,1043.63,0.548891849
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,209.79,87,557.03,1015.06,0.54876559
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,212.38,88,583.95,1009.17,0.578643836
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,214.97,89,600.76,1020.59,0.588639904
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,217.56,90,592.1,1039.86,0.569403574
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,220.15,91,533.47,1014.89,0.525643173
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,222.74,92,572.86,1011.27,0.566475818
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,225.33,93,544.04,1005.38,0.541128727
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,227.92,94,557.53,1023.85,0.544542658
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,230.51,95,568.05,1028.77,0.552164235
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,233.1,96,525.79,1009.33,0.520929726
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,235.69,97,490.2,1018.14,0.481466203
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,238.28,98,532.51,1029.09,0.517457171
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_04,iLID,Cell_12,240.87,99,503.7,1010.62,0.498406919
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,-12.95,1,531.81,1100.05,0.483441662
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,-10.36,2,581.6,1083.77,0.536645229
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,-7.77,3,547.75,1089.93,0.50255521
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,-5.18,4,573.08,1147.1,0.499590271
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,-2.59,5,543.64,1132.28,0.48012859
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,0,6,575.48,1128.11,0.510127558
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,2.59,7,666.78,964.81,0.691099802
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,5.18,8,708.31,884.38,0.800911373
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,7.77,9,733.95,851.17,0.86228368
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,10.36,10,766.95,831.07,0.922846451
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,12.95,11,798.78,806.98,0.989838658
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,15.54,12,779.63,793.69,0.982285275
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,18.13,13,779.05,829.23,0.939486029
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,20.72,14,805.58,798.83,1.008449858
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,23.31,15,788.73,805.65,0.978998324
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,25.9,16,787.56,798.99,0.985694439
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,28.49,17,809.4,805.31,1.00507879
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,31.08,18,795.81,809.81,0.982711994
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,33.67,19,777.28,808.96,0.960838608
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,36.26,20,796.72,821.76,0.969528816
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,38.85,21,763.14,811.97,0.93986231
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,41.44,22,757.54,818.28,0.92577113
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,44.03,23,757.23,814.96,0.929162167
2,211216_OptoG003_03_4500_4516_iLID_P1_Cell_05,iLID,Cell_13,46.62,24,767.83,827.24,0.928182873
