ID,Material,Requesting Country,Date Ordered
60560,pmTurquoise2-C1,GERMANY,02/28/2018
60561,pmTurquoise2-N1,GERMANY,02/28/2018
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,GERMANY,02/28/2018
36209,pPalmitoyl-mTurquoise2,UNITED STATES,02/27/2018
60560,pmTurquoise2-C1,JAPAN,02/27/2018
36201,pLifeAct-mTurquoise2,JAPAN,02/22/2018
36209,pPalmitoyl-mTurquoise2,AUSTRIA,02/21/2018
36202,pmTurquoise2-Tubulin,JAPAN,02/20/2018
22878,pSYFP2-C1,UNITED STATES,02/12/2018
60560,pmTurquoise2-C1,SINGAPORE,02/08/2018
36204,pmTurquoise2-ER,CANADA,02/07/2018
36205,pmTurquoise2-Golgi,CANADA,02/07/2018
36209,pPalmitoyl-mTurquoise2,CANADA,02/07/2018
67899,pYC3.60-C1,NETHERLANDS,02/07/2018
36208,pmTurquoise2-Mito,UNITED STATES,02/06/2018
36201,pLifeAct-mTurquoise2,GERMANY,02/06/2018
22878,pSYFP2-C1,UNITED STATES,02/05/2018
22879,pSCFP3A-C1,UNITED STATES,02/05/2018
22905,pSYFP2-SCFP3A,UNITED STATES,02/05/2018
69622,Galphai3-mTurquoise2,UNITED STATES,02/05/2018
60493,pmVenus(L68V)-mTurquoise2,UNITED STATES,02/02/2018
60494,pmTurquoise2-T2A-Venus(L68V),UNITED STATES,02/02/2018
36204,pmTurquoise2-ER,UNITED STATES,02/02/2018
36201,pLifeAct-mTurquoise2,UNITED STATES,01/31/2018
22880,pSBFP2-C1,UNITED STATES,01/30/2018
36207,pmTurquoise2-H2A,SWITZERLAND,01/30/2018
36208,pmTurquoise2-Mito,ITALY,01/30/2018
22878,pSYFP2-C1,"KOREA, REPUBLIC OF",01/30/2018
36208,pmTurquoise2-Mito,UNITED STATES,01/29/2018
69621,Galphai2-mTurquoise2,UNITED STATES,01/24/2018
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED STATES,01/24/2018
69626,cpVenus-Gγ2,UNITED STATES,01/24/2018
36207,pmTurquoise2-H2A,UNITED KINGDOM,01/24/2018
60560,pmTurquoise2-C1,UNITED KINGDOM,01/22/2018
60561,pmTurquoise2-N1,UNITED KINGDOM,01/22/2018
60560,pmTurquoise2-C1,GERMANY,01/12/2018
60560,pmTurquoise2-C1,UNITED KINGDOM,01/12/2018
60561,pmTurquoise2-N1,UNITED KINGDOM,01/12/2018
84330,pH1R-P2A-mCherry-N1,UNITED STATES,01/02/2018
36201,pLifeAct-mTurquoise2,UNITED STATES,12/28/2017
36207,pmTurquoise2-H2A,UNITED STATES,12/28/2017
36208,pmTurquoise2-Mito,UNITED STATES,12/28/2017
36205,pmTurquoise2-Golgi,JAPAN,12/21/2017
36205,pmTurquoise2-Golgi,NORWAY,12/21/2017
84330,pH1R-P2A-mCherry-N1,NORWAY,12/21/2017
36205,pmTurquoise2-Golgi,UNITED STATES,12/20/2017
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,SWITZERLAND,12/18/2017
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,SWITZERLAND,12/18/2017
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,SWITZERLAND,12/18/2017
36209,pPalmitoyl-mTurquoise2,UNITED STATES,12/14/2017
36209,pPalmitoyl-mTurquoise2,AUSTRALIA,12/13/2017
22878,pSYFP2-C1,CHINA,12/12/2017
22879,pSCFP3A-C1,CHINA,12/12/2017
69626,cpVenus-Gγ2,FRANCE,12/11/2017
22878,pSYFP2-C1,BELGIUM,12/04/2017
60561,pmTurquoise2-N1,BELGIUM,12/04/2017
84329,pP2A-mCherry-N1,UNITED KINGDOM,12/04/2017
67900,pmCherry-FKBP12-C1,AUSTRALIA,12/01/2017
36204,pmTurquoise2-ER,GERMANY,11/29/2017
36209,pPalmitoyl-mTurquoise2,GERMANY,11/29/2017
60494,pmTurquoise2-T2A-Venus(L68V),UNITED STATES,11/28/2017
84329,pP2A-mCherry-N1,CANADA,11/28/2017
84325,pH1R-mCherry-N1,UNITED STATES,11/27/2017
84326,pH2R-mCherry-N1,UNITED STATES,11/27/2017
84327,pH3R-mCherry-N1,UNITED STATES,11/27/2017
84328,pH4R-mCherry-N1,UNITED STATES,11/27/2017
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,GERMANY,11/27/2017
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,GERMANY,11/27/2017
36202,pmTurquoise2-Tubulin,GERMANY,11/23/2017
60560,pmTurquoise2-C1,AUSTRIA,11/23/2017
84339,p63RhoGEF619-mVenus-N1,JAPAN,11/22/2017
22881,pSGFP2-C1,UNITED STATES,11/17/2017
36202,pmTurquoise2-Tubulin,SWITZERLAND,11/15/2017
36203,pmTurquoise2-Peroxi,SWITZERLAND,11/15/2017
36205,pmTurquoise2-Golgi,SWITZERLAND,11/15/2017
36208,pmTurquoise2-Mito,SWITZERLAND,11/15/2017
36209,pPalmitoyl-mTurquoise2,SWITZERLAND,11/15/2017
36202,pmTurquoise2-Tubulin,SINGAPORE,11/14/2017
22878,pSYFP2-C1,GERMANY,11/13/2017
36207,pmTurquoise2-H2A,ITALY,11/09/2017
60493,pmVenus(L68V)-mTurquoise2,UNITED STATES,11/08/2017
84329,pP2A-mCherry-N1,UNITED STATES,11/03/2017
84329,pP2A-mCherry-N1,DENMARK,11/03/2017
36209,pPalmitoyl-mTurquoise2,NETHERLANDS,10/31/2017
36207,pmTurquoise2-H2A,NETHERLANDS,10/30/2017
36202,pmTurquoise2-Tubulin,SWITZERLAND,10/26/2017
36207,pmTurquoise2-H2A,UNITED KINGDOM,10/25/2017
36209,pPalmitoyl-mTurquoise2,UNITED KINGDOM,10/25/2017
22880,pSBFP2-C1,UNITED STATES,10/25/2017
36201,pLifeAct-mTurquoise2,GERMANY,10/24/2017
36202,pmTurquoise2-Tubulin,GERMANY,10/24/2017
36209,pPalmitoyl-mTurquoise2,GERMANY,10/24/2017
22905,pSYFP2-SCFP3A,PORTUGAL,10/23/2017
36209,pPalmitoyl-mTurquoise2,SWEDEN,10/23/2017
60561,pmTurquoise2-N1,GERMANY,10/20/2017
22879,pSCFP3A-C1,CHINA,10/19/2017
36206,pmTurquoise2-NES,ITALY,10/16/2017
36209,pPalmitoyl-mTurquoise2,UNITED STATES,10/12/2017
36203,pmTurquoise2-Peroxi,UNITED STATES,10/06/2017
36205,pmTurquoise2-Golgi,UNITED STATES,10/06/2017
36204,pmTurquoise2-ER,UNITED STATES,10/06/2017
36208,pmTurquoise2-Mito,UNITED STATES,10/06/2017
22880,pSBFP2-C1,UNITED STATES,10/06/2017
67894,pmVenus-C2-MmMKL2,SWEDEN,10/06/2017
84329,pP2A-mCherry-N1,FRANCE,10/05/2017
84329,pP2A-mCherry-N1,SINGAPORE,10/05/2017
84331,pH2R-P2A-mCherry-N1,SINGAPORE,10/05/2017
36202,pmTurquoise2-Tubulin,UNITED STATES,10/03/2017
36204,pmTurquoise2-ER,UNITED STATES,10/02/2017
36207,pmTurquoise2-H2A,UNITED STATES,10/02/2017
60560,pmTurquoise2-C1,UNITED STATES,10/02/2017
60561,pmTurquoise2-N1,UNITED STATES,10/02/2017
36201,pLifeAct-mTurquoise2,NORWAY,10/02/2017
36204,pmTurquoise2-ER,NORWAY,10/02/2017
60560,pmTurquoise2-C1,UNITED STATES,09/29/2017
36205,pmTurquoise2-Golgi,HONG KONG,09/29/2017
67896,pmCherry-C1-p63RhoGEF,GERMANY,09/28/2017
36209,pPalmitoyl-mTurquoise2,IRELAND,09/27/2017
60561,pmTurquoise2-N1,UNITED KINGDOM,09/22/2017
22879,pSCFP3A-C1,JAPAN,09/21/2017
60561,pmTurquoise2-N1,UNITED STATES,09/20/2017
36208,pmTurquoise2-Mito,JAPAN,09/19/2017
36203,pmTurquoise2-Peroxi,UNITED STATES,09/19/2017
36201,pLifeAct-mTurquoise2,UNITED STATES,09/19/2017
36204,pmTurquoise2-ER,UNITED STATES,09/19/2017
36205,pmTurquoise2-Golgi,UNITED STATES,09/19/2017
36209,pPalmitoyl-mTurquoise2,UNITED STATES,09/19/2017
22878,pSYFP2-C1,AUSTRALIA,09/18/2017
36201,pLifeAct-mTurquoise2,AUSTRALIA,09/18/2017
36202,pmTurquoise2-Tubulin,AUSTRALIA,09/18/2017
36203,pmTurquoise2-Peroxi,AUSTRALIA,09/18/2017
36205,pmTurquoise2-Golgi,AUSTRALIA,09/18/2017
36206,pmTurquoise2-NES,AUSTRALIA,09/18/2017
36207,pmTurquoise2-H2A,AUSTRALIA,09/18/2017
36208,pmTurquoise2-Mito,AUSTRALIA,09/18/2017
60493,pmVenus(L68V)-mTurquoise2,AUSTRALIA,09/18/2017
60494,pmTurquoise2-T2A-Venus(L68V),AUSTRALIA,09/18/2017
60560,pmTurquoise2-C1,AUSTRALIA,09/18/2017
60561,pmTurquoise2-N1,AUSTRALIA,09/18/2017
69626,cpVenus-Gγ2,AUSTRALIA,09/18/2017
67904,ECFP(W66A)-FRB-MoA,UNITED STATES,09/13/2017
36208,pmTurquoise2-Mito,UNITED STATES,09/12/2017
36209,pPalmitoyl-mTurquoise2,BELGIUM,09/11/2017
36201,pLifeAct-mTurquoise2,UNITED STATES,09/07/2017
60560,pmTurquoise2-C1,GERMANY,09/07/2017
36207,pmTurquoise2-H2A,NETHERLANDS,09/06/2017
36205,pmTurquoise2-Golgi,ISRAEL,09/05/2017
36209,pPalmitoyl-mTurquoise2,ISRAEL,09/05/2017
36209,pPalmitoyl-mTurquoise2,SPAIN,09/04/2017
84329,pP2A-mCherry-N1,GERMANY,09/01/2017
84325,pH1R-mCherry-N1,UNITED KINGDOM,08/30/2017
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,JAPAN,08/23/2017
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,JAPAN,08/23/2017
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,JAPAN,08/23/2017
84325,pH1R-mCherry-N1,UNITED STATES,08/21/2017
36201,pLifeAct-mTurquoise2,UNITED STATES,08/16/2017
36209,pPalmitoyl-mTurquoise2,UNITED STATES,08/16/2017
36204,pmTurquoise2-ER,UNITED STATES,08/15/2017
67900,pmCherry-FKBP12-C1,UNITED STATES,08/14/2017
36207,pmTurquoise2-H2A,UNITED STATES,08/11/2017
67903,FRB-ECFP(W66A)-Giantin,SINGAPORE,08/11/2017
84325,pH1R-mCherry-N1,GERMANY,08/11/2017
84330,pH1R-P2A-mCherry-N1,GERMANY,08/11/2017
69621,Galphai2-mTurquoise2,GERMANY,08/08/2017
69622,Galphai3-mTurquoise2,GERMANY,08/08/2017
36208,pmTurquoise2-Mito,ARGENTINA,08/08/2017
60560,pmTurquoise2-C1,UNITED STATES,08/07/2017
36202,pmTurquoise2-Tubulin,JAPAN,08/07/2017
36205,pmTurquoise2-Golgi,JAPAN,08/07/2017
36201,pLifeAct-mTurquoise2,UNITED STATES,08/04/2017
84334,mCherry-C1-TGAT,UNITED STATES,08/03/2017
36202,pmTurquoise2-Tubulin,GERMANY,08/02/2017
36203,pmTurquoise2-Peroxi,CHINA,08/01/2017
36206,pmTurquoise2-NES,CHINA,08/01/2017
36207,pmTurquoise2-H2A,CHINA,08/01/2017
84337,pLck-mVenus-C1,UNITED STATES,07/28/2017
60560,pmTurquoise2-C1,UNITED STATES,07/28/2017
22878,pSYFP2-C1,JAPAN,07/28/2017
22880,pSBFP2-C1,SINGAPORE,07/26/2017
36205,pmTurquoise2-Golgi,UNITED STATES,07/24/2017
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,GERMANY,07/24/2017
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,GERMANY,07/24/2017
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,GERMANY,07/24/2017
36208,pmTurquoise2-Mito,UNITED STATES,07/21/2017
84329,pP2A-mCherry-N1,UNITED STATES,07/20/2017
67896,pmCherry-C1-p63RhoGEF,UNITED STATES,07/19/2017
36201,pLifeAct-mTurquoise2,UNITED STATES,07/18/2017
36201,pLifeAct-mTurquoise2,GERMANY,07/18/2017
36202,pmTurquoise2-Tubulin,GERMANY,07/18/2017
60561,pmTurquoise2-N1,NETHERLANDS,07/14/2017
36204,pmTurquoise2-ER,CHINA,07/11/2017
36205,pmTurquoise2-Golgi,CHINA,07/11/2017
36209,pPalmitoyl-mTurquoise2,JAPAN,07/05/2017
84330,pH1R-P2A-mCherry-N1,ITALY,07/05/2017
36209,pPalmitoyl-mTurquoise2,UNITED STATES,07/03/2017
69620,Galphai1-mTurquoise2,UNITED STATES,06/29/2017
69621,Galphai2-mTurquoise2,UNITED STATES,06/29/2017
69622,Galphai3-mTurquoise2,UNITED STATES,06/29/2017
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,UNITED STATES,06/29/2017
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED STATES,06/29/2017
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,UNITED STATES,06/29/2017
69626,cpVenus-Gγ2,UNITED STATES,06/29/2017
36209,pPalmitoyl-mTurquoise2,UNITED STATES,06/27/2017
84329,pP2A-mCherry-N1,UNITED KINGDOM,06/26/2017
22879,pSCFP3A-C1,UNITED STATES,06/23/2017
36201,pLifeAct-mTurquoise2,UNITED KINGDOM,06/21/2017
36204,pmTurquoise2-ER,UNITED STATES,06/19/2017
36205,pmTurquoise2-Golgi,UNITED STATES,06/19/2017
36207,pmTurquoise2-H2A,UNITED STATES,06/19/2017
36208,pmTurquoise2-Mito,UNITED STATES,06/19/2017
36209,pPalmitoyl-mTurquoise2,UNITED STATES,06/19/2017
69622,Galphai3-mTurquoise2,UNITED STATES,06/13/2017
36207,pmTurquoise2-H2A,GERMANY,06/09/2017
22880,pSBFP2-C1,"KOREA, REPUBLIC OF",06/08/2017
36208,pmTurquoise2-Mito,SPAIN,06/07/2017
22880,pSBFP2-C1,BELGIUM,06/07/2017
36208,pmTurquoise2-Mito,UNITED STATES,06/02/2017
36209,pPalmitoyl-mTurquoise2,UNITED KINGDOM,06/02/2017
36205,pmTurquoise2-Golgi,"KOREA, REPUBLIC OF",05/31/2017
36208,pmTurquoise2-Mito,"KOREA, REPUBLIC OF",05/31/2017
36209,pPalmitoyl-mTurquoise2,"KOREA, REPUBLIC OF",05/31/2017
22878,pSYFP2-C1,UNITED STATES,05/31/2017
36201,pLifeAct-mTurquoise2,UNITED STATES,05/23/2017
36205,pmTurquoise2-Golgi,UNITED STATES,05/23/2017
36202,pmTurquoise2-Tubulin,NORWAY,05/23/2017
36205,pmTurquoise2-Golgi,CHINA,05/22/2017
60561,pmTurquoise2-N1,UNITED STATES,05/19/2017
60560,pmTurquoise2-C1,NORWAY,05/19/2017
36205,pmTurquoise2-Golgi,UNITED STATES,05/17/2017
36208,pmTurquoise2-Mito,UNITED STATES,05/17/2017
36209,pPalmitoyl-mTurquoise2,UNITED STATES,05/17/2017
60561,pmTurquoise2-N1,UNITED STATES,05/17/2017
84329,pP2A-mCherry-N1,CANADA,05/15/2017
22878,pSYFP2-C1,"KOREA, REPUBLIC OF",05/11/2017
60560,pmTurquoise2-C1,"KOREA, REPUBLIC OF",05/11/2017
36204,pmTurquoise2-ER,UNITED STATES,05/10/2017
36205,pmTurquoise2-Golgi,UNITED STATES,05/10/2017
84329,pP2A-mCherry-N1,ITALY,05/10/2017
22878,pSYFP2-C1,CANADA,05/09/2017
60560,pmTurquoise2-C1,CANADA,05/09/2017
84329,pP2A-mCherry-N1,JAPAN,05/08/2017
36208,pmTurquoise2-Mito,GERMANY,05/08/2017
36201,pLifeAct-mTurquoise2,GERMANY,05/05/2017
22878,pSYFP2-C1,GERMANY,05/05/2017
22878,pSYFP2-C1,GERMANY,05/04/2017
60493,pmVenus(L68V)-mTurquoise2,GERMANY,05/04/2017
36203,pmTurquoise2-Peroxi,UNITED STATES,05/03/2017
36208,pmTurquoise2-Mito,UNITED STATES,05/03/2017
36201,pLifeAct-mTurquoise2,UNITED KINGDOM,05/01/2017
36207,pmTurquoise2-H2A,UNITED STATES,04/28/2017
67903,FRB-ECFP(W66A)-Giantin,JAPAN,04/26/2017
60493,pmVenus(L68V)-mTurquoise2,GERMANY,04/24/2017
60494,pmTurquoise2-T2A-Venus(L68V),GERMANY,04/24/2017
36201,pLifeAct-mTurquoise2,UNITED STATES,04/19/2017
60493,pmVenus(L68V)-mTurquoise2,UNITED STATES,04/19/2017
69626,cpVenus-Gγ2,GERMANY,04/19/2017
36201,pLifeAct-mTurquoise2,AUSTRIA,04/19/2017
67900,pmCherry-FKBP12-C1,UNITED KINGDOM,04/19/2017
69620,Galphai1-mTurquoise2,UNITED STATES,04/14/2017
84337,pLck-mVenus-C1,CANADA,04/12/2017
36206,pmTurquoise2-NES,UNITED STATES,04/12/2017
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,NORWAY,04/11/2017
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,NORWAY,04/11/2017
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,NORWAY,04/11/2017
67903,FRB-ECFP(W66A)-Giantin,JAPAN,04/10/2017
36209,pPalmitoyl-mTurquoise2,PANAMA,04/07/2017
22905,pSYFP2-SCFP3A,UNITED STATES,04/07/2017
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,FRANCE,04/07/2017
69621,Galphai2-mTurquoise2,UNITED STATES,04/06/2017
69622,Galphai3-mTurquoise2,UNITED STATES,04/06/2017
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED STATES,04/06/2017
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,UNITED STATES,04/06/2017
60561,pmTurquoise2-N1,UNITED STATES,04/06/2017
69620,Galphai1-mTurquoise2,BELGIUM,04/06/2017
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,BELGIUM,04/06/2017
36209,pPalmitoyl-mTurquoise2,UNITED STATES,04/05/2017
69621,Galphai2-mTurquoise2,GERMANY,04/05/2017
22879,pSCFP3A-C1,UNITED STATES,04/04/2017
22880,pSBFP2-C1,UNITED STATES,04/04/2017
67900,pmCherry-FKBP12-C1,FRANCE,04/03/2017
36208,pmTurquoise2-Mito,UNITED STATES,03/29/2017
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,UNITED STATES,03/29/2017
36205,pmTurquoise2-Golgi,UNITED STATES,03/29/2017
67894,pmVenus-C2-MmMKL2,FRANCE,03/28/2017
36209,pPalmitoyl-mTurquoise2,HONG KONG,03/28/2017
36209,pPalmitoyl-mTurquoise2,ITALY,03/27/2017
36208,pmTurquoise2-Mito,CHINA,03/24/2017
36205,pmTurquoise2-Golgi,JAPAN,03/23/2017
36209,pPalmitoyl-mTurquoise2,JAPAN,03/23/2017
36201,pLifeAct-mTurquoise2,SWITZERLAND,03/23/2017
36209,pPalmitoyl-mTurquoise2,AUSTRALIA,03/21/2017
69621,Galphai2-mTurquoise2,CANADA,03/21/2017
36201,pLifeAct-mTurquoise2,GERMANY,03/21/2017
36202,pmTurquoise2-Tubulin,GERMANY,03/21/2017
36204,pmTurquoise2-ER,GERMANY,03/21/2017
36207,pmTurquoise2-H2A,GERMANY,03/21/2017
36209,pPalmitoyl-mTurquoise2,GERMANY,03/21/2017
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED STATES,03/19/2017
36209,pPalmitoyl-mTurquoise2,POLAND,03/17/2017
36208,pmTurquoise2-Mito,"KOREA, REPUBLIC OF",03/16/2017
36208,pmTurquoise2-Mito,JAPAN,03/14/2017
67900,pmCherry-FKBP12-C1,UNITED STATES,03/13/2017
36207,pmTurquoise2-H2A,GERMANY,03/09/2017
36209,pPalmitoyl-mTurquoise2,UNITED STATES,03/07/2017
84325,pH1R-mCherry-N1,UNITED STATES,03/06/2017
84330,pH1R-P2A-mCherry-N1,UNITED STATES,03/06/2017
22880,pSBFP2-C1,UNITED STATES,03/01/2017
36201,pLifeAct-mTurquoise2,GERMANY,02/28/2017
36204,pmTurquoise2-ER,FRANCE,02/21/2017
36205,pmTurquoise2-Golgi,FRANCE,02/21/2017
36208,pmTurquoise2-Mito,FRANCE,02/21/2017
22878,pSYFP2-C1,ITALY,02/21/2017
36209,pPalmitoyl-mTurquoise2,GERMANY,02/20/2017
69620,Galphai1-mTurquoise2,CZECH REPUBLIC,02/20/2017
69621,Galphai2-mTurquoise2,CZECH REPUBLIC,02/20/2017
69622,Galphai3-mTurquoise2,CZECH REPUBLIC,02/20/2017
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,CZECH REPUBLIC,02/20/2017
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,CZECH REPUBLIC,02/20/2017
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,CZECH REPUBLIC,02/20/2017
69626,cpVenus-Gγ2,CZECH REPUBLIC,02/20/2017
36204,pmTurquoise2-ER,UNITED STATES,02/17/2017
36207,pmTurquoise2-H2A,UNITED STATES,02/17/2017
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED STATES,02/17/2017
36205,pmTurquoise2-Golgi,MEXICO,02/17/2017
36202,pmTurquoise2-Tubulin,GERMANY,02/16/2017
36204,pmTurquoise2-ER,GERMANY,02/16/2017
36205,pmTurquoise2-Golgi,GERMANY,02/16/2017
36208,pmTurquoise2-Mito,GERMANY,02/16/2017
36209,pPalmitoyl-mTurquoise2,GERMANY,02/16/2017
67899,pYC3.60-C1,UNITED STATES,02/15/2017
36207,pmTurquoise2-H2A,NETHERLANDS,02/15/2017
60561,pmTurquoise2-N1,BELGIUM,02/14/2017
36203,pmTurquoise2-Peroxi,UNITED STATES,02/13/2017
36208,pmTurquoise2-Mito,UNITED STATES,02/13/2017
60561,pmTurquoise2-N1,UNITED STATES,02/10/2017
22878,pSYFP2-C1,UNITED STATES,02/10/2017
36205,pmTurquoise2-Golgi,INDIA,02/09/2017
36207,pmTurquoise2-H2A,JAPAN,02/08/2017
36201,pLifeAct-mTurquoise2,AUSTRALIA,02/08/2017
36205,pmTurquoise2-Golgi,UNITED STATES,02/08/2017
60560,pmTurquoise2-C1,FINLAND,02/07/2017
36201,pLifeAct-mTurquoise2,AUSTRALIA,02/06/2017
22880,pSBFP2-C1,UNITED STATES,02/05/2017
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,JAPAN,02/03/2017
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,JAPAN,02/03/2017
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,JAPAN,02/03/2017
69626,cpVenus-Gγ2,JAPAN,02/03/2017
60561,pmTurquoise2-N1,MONACO,02/02/2017
60493,pmVenus(L68V)-mTurquoise2,GERMANY,02/02/2017
60494,pmTurquoise2-T2A-Venus(L68V),GERMANY,02/02/2017
36205,pmTurquoise2-Golgi,BELGIUM,02/01/2017
36208,pmTurquoise2-Mito,UNITED STATES,01/31/2017
36202,pmTurquoise2-Tubulin,UNITED STATES,01/30/2017
84329,pP2A-mCherry-N1,UNITED STATES,01/27/2017
84329,pP2A-mCherry-N1,UNITED STATES,01/27/2017
22880,pSBFP2-C1,UNITED STATES,01/26/2017
36203,pmTurquoise2-Peroxi,AUSTRIA,01/26/2017
60493,pmVenus(L68V)-mTurquoise2,SINGAPORE,01/26/2017
84329,pP2A-mCherry-N1,UNITED STATES,01/25/2017
22878,pSYFP2-C1,GERMANY,01/25/2017
60561,pmTurquoise2-N1,UNITED STATES,01/25/2017
60560,pmTurquoise2-C1,UNITED STATES,01/24/2017
22878,pSYFP2-C1,JAPAN,01/23/2017
67900,pmCherry-FKBP12-C1,UNITED STATES,01/23/2017
67904,ECFP(W66A)-FRB-MoA,UNITED STATES,01/23/2017
60560,pmTurquoise2-C1,GERMANY,01/23/2017
67899,pYC3.60-C1,NORWAY,01/22/2017
36207,pmTurquoise2-H2A,GERMANY,01/20/2017
22878,pSYFP2-C1,CHINA,01/19/2017
22879,pSCFP3A-C1,CHINA,01/19/2017
60559,pmTurquoise-N1,UNITED STATES,01/19/2017
36201,pLifeAct-mTurquoise2,NEW ZEALAND,01/18/2017
67900,pmCherry-FKBP12-C1,UNITED STATES,01/18/2017
60493,pmVenus(L68V)-mTurquoise2,GERMANY,01/17/2017
36208,pmTurquoise2-Mito,CHINA,01/16/2017
36209,pPalmitoyl-mTurquoise2,CHINA,01/16/2017
36209,pPalmitoyl-mTurquoise2,JAPAN,01/12/2017
36208,pmTurquoise2-Mito,UNITED STATES,01/11/2017
22880,pSBFP2-C1,JAPAN,01/09/2017
60560,pmTurquoise2-C1,JAPAN,01/09/2017
36204,pmTurquoise2-ER,BELGIUM,01/09/2017
36201,pLifeAct-mTurquoise2,UNITED STATES,01/06/2017
36207,pmTurquoise2-H2A,DENMARK,01/06/2017
36208,pmTurquoise2-Mito,DENMARK,01/06/2017
36209,pPalmitoyl-mTurquoise2,DENMARK,01/06/2017
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,UNITED STATES,12/28/2016
60493,pmVenus(L68V)-mTurquoise2,SINGAPORE,12/23/2016
60559,pmTurquoise-N1,UNITED STATES,12/20/2016
36207,pmTurquoise2-H2A,ISRAEL,12/19/2016
60560,pmTurquoise2-C1,ISRAEL,12/19/2016
36202,pmTurquoise2-Tubulin,CHINA,12/15/2016
69620,Galphai1-mTurquoise2,UNITED STATES,12/15/2016
69621,Galphai2-mTurquoise2,UNITED STATES,12/15/2016
69622,Galphai3-mTurquoise2,UNITED STATES,12/15/2016
60494,pmTurquoise2-T2A-Venus(L68V),UNITED STATES,12/14/2016
22880,pSBFP2-C1,UNITED STATES,12/12/2016
36203,pmTurquoise2-Peroxi,CHINA,12/08/2016
22878,pSYFP2-C1,ISRAEL,12/07/2016
36203,pmTurquoise2-Peroxi,UNITED STATES,12/06/2016
36202,pmTurquoise2-Tubulin,UNITED STATES,12/02/2016
36203,pmTurquoise2-Peroxi,UNITED STATES,12/02/2016
60494,pmTurquoise2-T2A-Venus(L68V),UNITED STATES,12/02/2016
60561,pmTurquoise2-N1,JAPAN,11/29/2016
60561,pmTurquoise2-N1,CANADA,11/25/2016
36207,pmTurquoise2-H2A,RUSSIAN FEDERATION,11/23/2016
36202,pmTurquoise2-Tubulin,CHINA,11/21/2016
36204,pmTurquoise2-ER,CHINA,11/21/2016
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,"KOREA, REPUBLIC OF",11/17/2016
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,UNITED STATES,11/17/2016
36208,pmTurquoise2-Mito,UNITED STATES,11/16/2016
36201,pLifeAct-mTurquoise2,UNITED STATES,11/16/2016
36209,pPalmitoyl-mTurquoise2,AUSTRALIA,11/16/2016
22880,pSBFP2-C1,UNITED STATES,11/11/2016
60561,pmTurquoise2-N1,UNITED STATES,11/10/2016
36209,pPalmitoyl-mTurquoise2,AUSTRALIA,11/07/2016
36205,pmTurquoise2-Golgi,UNITED KINGDOM,11/07/2016
36204,pmTurquoise2-ER,UNITED STATES,11/04/2016
60561,pmTurquoise2-N1,AUSTRIA,11/04/2016
22878,pSYFP2-C1,CHINA,11/03/2016
60493,pmVenus(L68V)-mTurquoise2,CHINA,11/03/2016
22878,pSYFP2-C1,UNITED STATES,11/02/2016
60493,pmVenus(L68V)-mTurquoise2,UNITED STATES,11/02/2016
