ID,Material,Requesting Country,Date Ordered
189774,p4xmts-mScarlet3_N1,UNITED KINGDOM,10/20/2023
189757,pDx_mScarlet-I3,SWEDEN,10/20/2023
189753,pmScarlet3_C1,GERMANY,10/20/2023
67900,pmCherry-FKBP12-C1,JAPAN,10/20/2023
189754,pDx_mScarlet3,UNITED STATES,10/19/2023
189754,pDx_mScarlet3,UNITED STATES,10/19/2023
36204,pmTurquoise2-ER,UNITED STATES,10/19/2023
98880,mNeonGreen-Giantin,UNITED STATES,10/19/2023
189764,pDx_mScarlet3-SYFP2,GERMANY,10/19/2023
36204,pmTurquoise2-ER,GERMANY,10/19/2023
98819,4xmt-mTurquoise2,GERMANY,10/19/2023
98822,Lck-mTurquoise2,GERMANY,10/19/2023
98830,mTurquoise2-LaminB,GERMANY,10/19/2023
129630,mTurquoise2-Giantin,GERMANY,10/19/2023
189753,pmScarlet3_C1,SINGAPORE,10/19/2023
189756,pmScarlet-I3_C1,SINGAPORE,10/19/2023
112948,RhoA sensor (LSS-SGFP2-mCherry),UNITED STATES,10/18/2023
112952,RhoA sensor (mScarlet-I_10_LSS-SGFP2_10),UNITED STATES,10/18/2023
189764,pDx_mScarlet3-SYFP2,UNITED KINGDOM,10/18/2023
189773,pmScarlet3-Giantin_C1,JAPAN,10/18/2023
98877,LifeAct-mNeonGreen,UNITED STATES,10/17/2023
191453,nanobody(AntiGFP)-HaloTag-iLID,FRANCE,10/17/2023
189774,p4xmts-mScarlet3_N1,ITALY,10/17/2023
176120,SSpB-iRFP-p63DH,GERMANY,10/16/2023
176125,Lck-mTurquoise2-iLID,GERMANY,10/16/2023
176127,pLV-SspB-HaloTag-TIAM1-DHPH,GERMANY,10/16/2023
176128,pLV-SspB-HaloTag-ITSN1-DHPH,GERMANY,10/16/2023
176129,pLV-SspB-HaloTag-p63DH,GERMANY,10/16/2023
85042,pmScarlet_C1,JAPAN,10/16/2023
189753,pmScarlet3_C1,JAPAN,10/16/2023
22880,pSBFP2-C1,UNITED KINGDOM,10/13/2023
129619,mCherry-PREX1,CHINA,10/13/2023
189753,pmScarlet3_C1,UNITED STATES,10/12/2023
189756,pmScarlet-I3_C1,UNITED STATES,10/12/2023
189757,pDx_mScarlet-I3,NETHERLANDS,10/12/2023
189753,pmScarlet3_C1,AUSTRALIA,10/11/2023
98822,Lck-mTurquoise2,UNITED STATES,10/10/2023
189752,pDRESS_mTurquoise2_spatial-linker-P2A_mScarlet3,SWITZERLAND,10/10/2023
189767,pLifeAct-mScarlet3_N1,SWITZERLAND,10/10/2023
137805,ER-mScarletI,UNITED KINGDOM,10/09/2023
189753,pmScarlet3_C1,GERMANY,10/09/2023
189775,p3xnls-mScarlet3_N1,GERMANY,10/09/2023
189776,pmScarlet3-LaminB_C1,GERMANY,10/09/2023
36202,pmTurquoise2-Tubulin,KAZAKHSTAN,10/08/2023
84337,pLck-mVenus-C1,UNITED STATES,10/06/2023
98821,Lck-mScarlet-I,UNITED STATES,10/06/2023
98822,Lck-mTurquoise2,UNITED STATES,10/06/2023
98886,mNeonGreen-mTurquoise2,GERMANY,10/06/2023
112955,mScarletI-Rab7,UNITED STATES,10/05/2023
189753,pmScarlet3_C1,UNITED STATES,10/05/2023
137801,EMTB-mScarletI,UNITED STATES,10/05/2023
85045,pmScarlet_alphaTubulin_C1,GERMANY,10/05/2023
98882,Lamp1-mNeonGreen,GERMANY,10/05/2023
129614,mCherry-ITSN1,SWEDEN,10/05/2023
137802,EMTB-mNeonGreen,GERMANY,10/05/2023
137804,ER-mNeonGreen,GERMANY,10/05/2023
137806,mNeonGreen-peroxi,GERMANY,10/05/2023
137808,mNeonGreen-MapTau,GERMANY,10/05/2023
137811,ITPKA-mTurquoise2,GERMANY,10/05/2023
189770,pEB3-mScarlet3_N1,GERMANY,10/05/2023
189771,pLCK-mScarlet3_C1,GERMANY,10/05/2023
189772,pER-mScarlet3_N1,GERMANY,10/05/2023
189773,pmScarlet3-Giantin_C1,GERMANY,10/05/2023
189774,p4xmts-mScarlet3_N1,GERMANY,10/05/2023
189775,p3xnls-mScarlet3_N1,GERMANY,10/05/2023
189776,pmScarlet3-LaminB_C1,GERMANY,10/05/2023
36203,pmTurquoise2-Peroxi,DENMARK,10/05/2023
36204,pmTurquoise2-ER,DENMARK,10/05/2023
98816,3xnls-mScarlet-I,DENMARK,10/05/2023
98821,Lck-mScarlet-I,DENMARK,10/05/2023
98827,Lamp1-mScarlet-I,DENMARK,10/05/2023
98831,mScarlet-I-LaminB,DENMARK,10/05/2023
112928,EB3-3xmScarletI-N1,DENMARK,10/05/2023
112955,mScarletI-Rab7,DENMARK,10/05/2023
60560,pmTurquoise2-C1,UNITED STATES,10/04/2023
85044,pmScarlet-i_C1,UNITED STATES,10/04/2023
85068,pCytERM_mScarlet-i_N1,UNITED STATES,10/04/2023
189753,pmScarlet3_C1,UNITED STATES,10/04/2023
189754,pDx_mScarlet3,UNITED STATES,10/04/2023
189754,pDx_mScarlet3,UNITED KINGDOM,10/04/2023
189753,pmScarlet3_C1,UNITED STATES,10/03/2023
36204,pmTurquoise2-ER,UNITED STATES,10/03/2023
98877,LifeAct-mNeonGreen,UNITED STATES,10/02/2023
98880,mNeonGreen-Giantin,UNITED STATES,10/02/2023
98882,Lamp1-mNeonGreen,UNITED STATES,10/02/2023
129608,pTfR-mNeonGreen,UNITED STATES,10/02/2023
98875,3xnls-mNeonGreen,GERMANY,09/29/2023
98876,4xmts-mNeonGreen,GERMANY,09/29/2023
98877,LifeAct-mNeonGreen,GERMANY,09/29/2023
22878,pSYFP2-C1,UNITED STATES,09/28/2023
54842,mTurquoise2-C1,UNITED STATES,09/28/2023
60493,pmVenus(L68V)-mTurquoise2,UNITED STATES,09/28/2023
60494,pmTurquoise2-T2A-Venus(L68V),UNITED STATES,09/28/2023
189753,pmScarlet3_C1,JAPAN,09/28/2023
189775,p3xnls-mScarlet3_N1,UNITED STATES,09/27/2023
112960,ITPKA_3xmScarletI ,UNITED STATES,09/27/2023
98819,4xmt-mTurquoise2,FRANCE,09/27/2023
176108,HaloTag-3xrGBD,FRANCE,09/27/2023
176125,Lck-mTurquoise2-iLID,FRANCE,09/27/2023
176127,pLV-SspB-HaloTag-TIAM1-DHPH,FRANCE,09/27/2023
176128,pLV-SspB-HaloTag-ITSN1-DHPH,FRANCE,09/27/2023
176129,pLV-SspB-HaloTag-p63DH,FRANCE,09/27/2023
85043,pmScarlet-H_C1,JAPAN,09/27/2023
98828,Lamp1-mTurquoise2,UNITED STATES,09/26/2023
145030,pPB-3xnls-Tq-Ca-FLITS,UNITED STATES,09/26/2023
67899,pYC3.60-C1,GERMANY,09/26/2023
176120,SSpB-iRFP-p63DH,GERMANY,09/26/2023
176125,Lck-mTurquoise2-iLID,GERMANY,09/26/2023
137790,RnBarr1-mVenus,SINGAPORE,09/26/2023
189753,pmScarlet3_C1,UNITED KINGDOM,09/25/2023
189756,pmScarlet-I3_C1,UNITED KINGDOM,09/25/2023
85063,pmScarlet_peroxisome_C1,INDIA,09/25/2023
36207,pmTurquoise2-H2A,"KOREA, REPUBLIC OF",09/25/2023
85071,pTriEx-RhoA-wt_mScarlet-i_SGFP2,UNITED STATES,09/22/2023
176091,mNeonGreen-3xrGBD,HONG KONG,09/22/2023
176098,dimericTomato-2xrGBD,HONG KONG,09/22/2023
189753,pmScarlet3_C1,FRANCE,09/21/2023
189756,pmScarlet-I3_C1,UNITED KINGDOM,09/21/2023
191454,N1-Tq-Ca-FLITS,UNITED STATES,09/21/2023
98822,Lck-mTurquoise2,JAPAN,09/21/2023
60560,pmTurquoise2-C1,UNITED KINGDOM,09/20/2023
60561,pmTurquoise2-N1,UNITED KINGDOM,09/20/2023
22881,pSGFP2-C1,UNITED KINGDOM,09/20/2023
189757,pDx_mScarlet-I3,UNITED KINGDOM,09/20/2023
22878,pSYFP2-C1,CHINA,09/20/2023
189752,pDRESS_mTurquoise2_spatial-linker-P2A_mScarlet3,AUSTRALIA,09/20/2023
129614,mCherry-ITSN1,UNITED STATES,09/19/2023
98876,4xmts-mNeonGreen,LUXEMBOURG,09/19/2023
189767,pLifeAct-mScarlet3_N1,LUXEMBOURG,09/19/2023
189771,pLCK-mScarlet3_C1,LUXEMBOURG,09/19/2023
189767,pLifeAct-mScarlet3_N1,JAPAN,09/18/2023
189768,pmScarlet3-alphaTubulin_C1,JAPAN,09/18/2023
189769,pmScarlet3-Peroxi_C1,JAPAN,09/18/2023
189772,pER-mScarlet3_N1,JAPAN,09/18/2023
189773,pmScarlet3-Giantin_C1,JAPAN,09/18/2023
189774,p4xmts-mScarlet3_N1,JAPAN,09/18/2023
189757,pDx_mScarlet-I3,UNITED KINGDOM,09/18/2023
189753,pmScarlet3_C1,FRANCE,09/18/2023
189757,pDx_mScarlet-I3,FRANCE,09/18/2023
189775,p3xnls-mScarlet3_N1,GERMANY,09/18/2023
189778,pCyterm-mScarlet3_N1,GERMANY,09/18/2023
129625,dTomato-2xrGBD,UNITED STATES,09/15/2023
137808,mNeonGreen-MapTau,GERMANY,09/15/2023
189768,pmScarlet3-alphaTubulin_C1,GERMANY,09/15/2023
189767,pLifeAct-mScarlet3_N1,GERMANY,09/15/2023
189764,pDx_mScarlet3-SYFP2,UNITED STATES,09/14/2023
137804,ER-mNeonGreen,UNITED STATES,09/14/2023
85048,pmScarlet_Giantin_C1,UNITED STATES,09/14/2023
189774,p4xmts-mScarlet3_N1,FRANCE,09/14/2023
98827,Lamp1-mScarlet-I,FINLAND,09/14/2023
112957,mTurquoise2-PXN,FINLAND,09/14/2023
137811,ITPKA-mTurquoise2,FINLAND,09/14/2023
129625,dTomato-2xrGBD,UNITED STATES,09/13/2023
191454,N1-Tq-Ca-FLITS,UNITED STATES,09/13/2023
191465,N1-G-Ca-FLITS,UNITED STATES,09/13/2023
189753,pmScarlet3_C1,UNITED STATES,09/12/2023
189756,pmScarlet-I3_C1,UNITED KINGDOM,09/12/2023
137804,ER-mNeonGreen,PORTUGAL,09/12/2023
137805,ER-mScarletI,PORTUGAL,09/12/2023
176105,LifeAct-HaloTag,UNITED STATES,09/11/2023
129631,H2A-mScarletI-P2A-Akt-KTR-mTurquoise2-P2A-ERK-KTR-mNeonGreen,UNITED STATES,09/11/2023
189753,pmScarlet3_C1,CANADA,09/10/2023
189754,pDx_mScarlet3,UNITED STATES,09/08/2023
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,UNITED STATES,09/08/2023
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED STATES,09/08/2023
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,UNITED STATES,09/08/2023
189754,pDx_mScarlet3,SWITZERLAND,09/08/2023
98827,Lamp1-mScarlet-I,GERMANY,09/08/2023
60493,pmVenus(L68V)-mTurquoise2,AUSTRALIA,09/08/2023
36205,pmTurquoise2-Golgi,HUNGARY,09/07/2023
137793,RnBarr2-mVenus,UNITED STATES,09/06/2023
36209,pPalmitoyl-mTurquoise2,"KOREA, REPUBLIC OF",09/06/2023
189753,pmScarlet3_C1,"KOREA, REPUBLIC OF",09/06/2023
112933,Ga13_2-mTq2,JAPAN,09/05/2023
189777,pCyterm-mScarlet-I3_N1,UNITED STATES,09/05/2023
85056,pLifeAct_mScarlet-i_N1,SWITZERLAND,09/05/2023
98875,3xnls-mNeonGreen,INDIA,09/04/2023
189767,pLifeAct-mScarlet3_N1,UNITED STATES,09/01/2023
98816,3xnls-mScarlet-I,UNITED STATES,09/01/2023
98821,Lck-mScarlet-I,UNITED STATES,09/01/2023
189757,pDx_mScarlet-I3,FRANCE,09/01/2023
189754,pDx_mScarlet3,UNITED STATES,08/31/2023
191468,pFR-mTq2-antiFRET-P2A-jRCaMP1b,UNITED STATES,08/31/2023
98877,LifeAct-mNeonGreen,UNITED KINGDOM,08/31/2023
189753,pmScarlet3_C1,CANADA,08/31/2023
191468,pFR-mTq2-antiFRET-P2A-jRCaMP1b,GERMANY,08/31/2023
98827,Lamp1-mScarlet-I,SINGAPORE,08/31/2023
112955,mScarletI-Rab7,SINGAPORE,08/31/2023
129631,H2A-mScarletI-P2A-Akt-KTR-mTurquoise2-P2A-ERK-KTR-mNeonGreen,AUSTRALIA,08/31/2023
54843,mTurquoise2-N1,UNITED STATES,08/30/2023
129619,mCherry-PREX1,UNITED STATES,08/30/2023
189753,pmScarlet3_C1,UNITED STATES,08/30/2023
189753,pmScarlet3_C1,UNITED KINGDOM,08/30/2023
189753,pmScarlet3_C1,UNITED STATES,08/29/2023
84329,pP2A-mCherry-N1,"KOREA, REPUBLIC OF",08/28/2023
176105,LifeAct-HaloTag,UNITED STATES,08/27/2023
189777,pCyterm-mScarlet-I3_N1,CANADA,08/25/2023
189754,pDx_mScarlet3,MEXICO,08/25/2023
189757,pDx_mScarlet-I3,MEXICO,08/25/2023
137804,ER-mNeonGreen,UNITED STATES,08/25/2023
189753,pmScarlet3_C1,UNITED STATES,08/25/2023
189767,pLifeAct-mScarlet3_N1,GERMANY,08/25/2023
189757,pDx_mScarlet-I3,GERMANY,08/25/2023
176117,SspB-iRFP-DHPH-ITSN1,JAPAN,08/24/2023
176118,SspB-iRFP-DHPH-TIAM1,JAPAN,08/24/2023
176120,SSpB-iRFP-p63DH,JAPAN,08/24/2023
176125,Lck-mTurquoise2-iLID,JAPAN,08/24/2023
36206,pmTurquoise2-NES,SINGAPORE,08/24/2023
36208,pmTurquoise2-Mito,SINGAPORE,08/24/2023
60561,pmTurquoise2-N1,TAIWAN,08/23/2023
189754,pDx_mScarlet3,GERMANY,08/23/2023
189763,pDx_mScarlet-I3-SYFP2,"KOREA, REPUBLIC OF",08/23/2023
189774,p4xmts-mScarlet3_N1,"KOREA, REPUBLIC OF",08/23/2023
84326,pH2R-mCherry-N1,GERMANY,08/23/2023
85063,pmScarlet_peroxisome_C1,UNITED STATES,08/22/2023
189753,pmScarlet3_C1,CZECH REPUBLIC,08/22/2023
60558,pmTurquoise-C1,AUSTRIA,08/21/2023
189754,pDx_mScarlet3,JAPAN,08/21/2023
189773,pmScarlet3-Giantin_C1,UNITED KINGDOM,08/18/2023
36208,pmTurquoise2-Mito,UNITED STATES,08/16/2023
84329,pP2A-mCherry-N1,"KOREA, REPUBLIC OF",08/16/2023
189774,p4xmts-mScarlet3_N1,"KOREA, REPUBLIC OF",08/16/2023
98885,mNeonGreen-2A-mTurquoise2,GERMANY,08/15/2023
98886,mNeonGreen-mTurquoise2,GERMANY,08/15/2023
85045,pmScarlet_alphaTubulin_C1,DENMARK,08/15/2023
98831,mScarlet-I-LaminB,DENMARK,08/15/2023
189767,pLifeAct-mScarlet3_N1,JAPAN,08/12/2023
98877,LifeAct-mNeonGreen,UNITED STATES,08/11/2023
189766,pDx_mScarlet3-NCwt-SYFP2,GERMANY,08/11/2023
36205,pmTurquoise2-Golgi,UNITED STATES,08/11/2023
85045,pmScarlet_alphaTubulin_C1,UNITED STATES,08/10/2023
98877,LifeAct-mNeonGreen,SWEDEN,08/10/2023
189756,pmScarlet-I3_C1,UNITED STATES,08/10/2023
189775,p3xnls-mScarlet3_N1,UNITED STATES,08/10/2023
137790,RnBarr1-mVenus,BELGIUM,08/10/2023
137793,RnBarr2-mVenus,BELGIUM,08/10/2023
137796,mVenus-RnBarr1,BELGIUM,08/10/2023
137799,mVenus-RnBarr2,BELGIUM,08/10/2023
98882,Lamp1-mNeonGreen,INDIA,08/10/2023
189767,pLifeAct-mScarlet3_N1,NETHERLANDS,08/09/2023
36204,pmTurquoise2-ER,JAPAN,08/09/2023
98877,LifeAct-mNeonGreen,CHINA,08/09/2023
129603,mNeonGreen-Rab7,UNITED STATES,08/08/2023
189754,pDx_mScarlet3,UNITED STATES,08/06/2023
189774,p4xmts-mScarlet3_N1,UNITED STATES,08/06/2023
98827,Lamp1-mScarlet-I,UNITED STATES,08/04/2023
189771,pLCK-mScarlet3_C1,UNITED STATES,08/03/2023
98827,Lamp1-mScarlet-I,UNITED STATES,08/03/2023
189753,pmScarlet3_C1,UNITED STATES,08/01/2023
189756,pmScarlet-I3_C1,UNITED STATES,08/01/2023
189767,pLifeAct-mScarlet3_N1,UNITED STATES,08/01/2023
189768,pmScarlet3-alphaTubulin_C1,UNITED STATES,08/01/2023
189771,pLCK-mScarlet3_C1,UNITED STATES,08/01/2023
189775,p3xnls-mScarlet3_N1,UNITED STATES,08/01/2023
98876,4xmts-mNeonGreen,UNITED STATES,08/01/2023
189774,p4xmts-mScarlet3_N1,UNITED STATES,08/01/2023
36202,pmTurquoise2-Tubulin,UNITED ARAB EMIRATES,08/01/2023
85045,pmScarlet_alphaTubulin_C1,UNITED ARAB EMIRATES,08/01/2023
189754,pDx_mScarlet3,UNITED KINGDOM,08/01/2023
189757,pDx_mScarlet-I3,UNITED KINGDOM,08/01/2023
189753,pmScarlet3_C1,JAPAN,08/01/2023
189772,pER-mScarlet3_N1,JAPAN,08/01/2023
137804,ER-mNeonGreen,UNITED STATES,07/31/2023
137790,RnBarr1-mVenus,JAPAN,07/31/2023
137793,RnBarr2-mVenus,JAPAN,07/31/2023
189756,pmScarlet-I3_C1,UNITED KINGDOM,07/28/2023
84330,pH1R-P2A-mCherry-N1,GERMANY,07/28/2023
189753,pmScarlet3_C1,UNITED STATES,07/26/2023
189771,pLCK-mScarlet3_C1,UNITED STATES,07/26/2023
189774,p4xmts-mScarlet3_N1,UNITED STATES,07/26/2023
189775,p3xnls-mScarlet3_N1,UNITED STATES,07/26/2023
189776,pmScarlet3-LaminB_C1,UNITED STATES,07/26/2023
36202,pmTurquoise2-Tubulin,UNITED STATES,07/26/2023
189769,pmScarlet3-Peroxi_C1,ITALY,07/26/2023
189772,pER-mScarlet3_N1,ITALY,07/26/2023
189774,p4xmts-mScarlet3_N1,ITALY,07/26/2023
189757,pDx_mScarlet-I3,GERMANY,07/26/2023
189774,p4xmts-mScarlet3_N1,TURKEY,07/26/2023
84329,pP2A-mCherry-N1,DENMARK,07/25/2023
137808,mNeonGreen-MapTau,ISRAEL,07/24/2023
98876,4xmts-mNeonGreen,GERMANY,07/24/2023
137805,ER-mScarletI,GERMANY,07/24/2023
22880,pSBFP2-C1,UNITED STATES,07/24/2023
189753,pmScarlet3_C1,JAPAN,07/24/2023
189756,pmScarlet-I3_C1,JAPAN,07/24/2023
112955,mScarletI-Rab7,CANADA,07/21/2023
98877,LifeAct-mNeonGreen,UNITED STATES,07/21/2023
69620,Galphai1-mTurquoise2,INDIA,07/21/2023
189754,pDx_mScarlet3,AUSTRIA,07/20/2023
36204,pmTurquoise2-ER,UNITED STATES,07/19/2023
85043,pmScarlet-H_C1,JAPAN,07/19/2023
189757,pDx_mScarlet-I3,UNITED STATES,07/17/2023
114421,mSc-sspB,CANADA,07/17/2023
191453,nanobody(AntiGFP)-HaloTag-iLID,CANADA,07/17/2023
189757,pDx_mScarlet-I3,UNITED STATES,07/14/2023
36202,pmTurquoise2-Tubulin,CANADA,07/14/2023
189753,pmScarlet3_C1,GERMANY,07/14/2023
85043,pmScarlet-H_C1,FRANCE,07/13/2023
98877,LifeAct-mNeonGreen,UNITED STATES,07/13/2023
189753,pmScarlet3_C1,JAPAN,07/13/2023
189767,pLifeAct-mScarlet3_N1,JAPAN,07/13/2023
189775,p3xnls-mScarlet3_N1,JAPAN,07/13/2023
189753,pmScarlet3_C1,JAPAN,07/13/2023
189767,pLifeAct-mScarlet3_N1,JAPAN,07/13/2023
67899,pYC3.60-C1,NETHERLANDS,07/13/2023
176106,mNeonGreen-Paxillin,NETHERLANDS,07/13/2023
189753,pmScarlet3_C1,NETHERLANDS,07/13/2023
189774,p4xmts-mScarlet3_N1,UNITED STATES,07/12/2023
189754,pDx_mScarlet3,CANADA,07/12/2023
85057,pMTS_mScarlet_N1,FRANCE,07/12/2023
189774,p4xmts-mScarlet3_N1,UNITED KINGDOM,07/12/2023
189754,pDx_mScarlet3,UNITED KINGDOM,07/12/2023
84329,pP2A-mCherry-N1,UNITED STATES,07/11/2023
54842,mTurquoise2-C1,UNITED STATES,07/11/2023
98886,mNeonGreen-mTurquoise2,UNITED STATES,07/11/2023
129603,mNeonGreen-Rab7,UNITED STATES,07/11/2023
189753,pmScarlet3_C1,JAPAN,07/11/2023
189756,pmScarlet-I3_C1,JAPAN,07/11/2023
22878,pSYFP2-C1,CHINA,07/10/2023
189753,pmScarlet3_C1,CHINA,07/10/2023
189764,pDx_mScarlet3-SYFP2,CHINA,07/10/2023
189767,pLifeAct-mScarlet3_N1,CHINA,07/10/2023
189768,pmScarlet3-alphaTubulin_C1,CHINA,07/10/2023
189769,pmScarlet3-Peroxi_C1,CHINA,07/10/2023
189770,pEB3-mScarlet3_N1,CHINA,07/10/2023
189771,pLCK-mScarlet3_C1,CHINA,07/10/2023
189772,pER-mScarlet3_N1,CHINA,07/10/2023
189773,pmScarlet3-Giantin_C1,CHINA,07/10/2023
189774,p4xmts-mScarlet3_N1,CHINA,07/10/2023
189775,p3xnls-mScarlet3_N1,CHINA,07/10/2023
189776,pmScarlet3-LaminB_C1,CHINA,07/10/2023
189771,pLCK-mScarlet3_C1,AUSTRALIA,07/10/2023
189754,pDx_mScarlet3,UNITED STATES,07/10/2023
189757,pDx_mScarlet-I3,UNITED STATES,07/10/2023
189753,pmScarlet3_C1,UNITED STATES,07/10/2023
189756,pmScarlet-I3_C1,UNITED STATES,07/10/2023
189775,p3xnls-mScarlet3_N1,UNITED STATES,07/10/2023
67900,pmCherry-FKBP12-C1,"KOREA, REPUBLIC OF",07/10/2023
84334,mCherry-C1-TGAT,UNITED STATES,07/07/2023
189756,pmScarlet-I3_C1,INDIA,07/07/2023
189757,pDx_mScarlet-I3,AUSTRIA,07/07/2023
129621,mCherry-TrioN,UNITED STATES,07/06/2023
129625,dTomato-2xrGBD,CANADA,07/05/2023
189752,pDRESS_mTurquoise2_spatial-linker-P2A_mScarlet3,GERMANY,07/05/2023
189757,pDx_mScarlet-I3,GERMANY,07/05/2023
112928,EB3-3xmScarletI-N1,GERMANY,07/04/2023
112956,mScarlet-I-PXN,GERMANY,07/04/2023
129605,EB3-3xmNeonGreen-N1,GERMANY,07/04/2023
189764,pDx_mScarlet3-SYFP2,GERMANY,07/04/2023
112963,3xmTurquoise2_UtrCH ,UNITED STATES,06/30/2023
189753,pmScarlet3_C1,UNITED STATES,06/30/2023
137793,RnBarr2-mVenus,UNITED STATES,06/30/2023
137799,mVenus-RnBarr2,UNITED STATES,06/30/2023
98880,mNeonGreen-Giantin,UNITED KINGDOM,06/30/2023
189756,pmScarlet-I3_C1,BELGIUM,06/30/2023
176105,LifeAct-HaloTag,BELGIUM,06/30/2023
189753,pmScarlet3_C1,JAPAN,06/30/2023
85069,PH-PLCD1_mScarlet_IRES_SYFP2_PH_N1,JAPAN,06/29/2023
129611,mCherry-BetaPix,CHINA,06/28/2023
189753,pmScarlet3_C1,UNITED STATES,06/28/2023
85042,pmScarlet_C1,"KOREA, REPUBLIC OF",06/28/2023
54843,mTurquoise2-N1,UNITED STATES,06/27/2023
129634,mNeongreen-pGBD(PKN1 codon optimized),UNITED STATES,06/27/2023
54843,mTurquoise2-N1,SWITZERLAND,06/27/2023
85048,pmScarlet_Giantin_C1,UNITED STATES,06/26/2023
85054,pLifeAct_mScarlet_N1,UNITED STATES,06/26/2023
85045,pmScarlet_alphaTubulin_C1,JAPAN,06/26/2023
189763,pDx_mScarlet-I3-SYFP2,UNITED STATES,06/26/2023
189774,p4xmts-mScarlet3_N1,UNITED STATES,06/26/2023
189754,pDx_mScarlet3,UNITED STATES,06/26/2023
189772,pER-mScarlet3_N1,UNITED STATES,06/26/2023
189753,pmScarlet3_C1,UNITED KINGDOM,06/26/2023
189773,pmScarlet3-Giantin_C1,UNITED KINGDOM,06/26/2023
189754,pDx_mScarlet3,NETHERLANDS,06/26/2023
189754,pDx_mScarlet3,UNITED STATES,06/24/2023
84331,pH2R-P2A-mCherry-N1,UNITED STATES,06/23/2023
176099,dimericTomato-1xwGBD,UNITED STATES,06/23/2023
129625,dTomato-2xrGBD,CANADA,06/23/2023
189767,pLifeAct-mScarlet3_N1,CANADA,06/23/2023
189753,pmScarlet3_C1,UNITED STATES,06/23/2023
189756,pmScarlet-I3_C1,SWITZERLAND,06/23/2023
189754,pDx_mScarlet3,CANADA,06/23/2023
189757,pDx_mScarlet-I3,CANADA,06/23/2023
85042,pmScarlet_C1,GERMANY,06/23/2023
189753,pmScarlet3_C1,GERMANY,06/23/2023
189753,pmScarlet3_C1,UNITED STATES,06/22/2023
189770,pEB3-mScarlet3_N1,UNITED STATES,06/22/2023
189774,p4xmts-mScarlet3_N1,UNITED STATES,06/22/2023
129604,mNeongreen-PXN,UNITED STATES,06/21/2023
189753,pmScarlet3_C1,FRANCE,06/21/2023
98817,3xnls-mTurquoise2,CHINA,06/21/2023
98876,4xmts-mNeonGreen,CHINA,06/21/2023
137804,ER-mNeonGreen,CHINA,06/21/2023
98880,mNeonGreen-Giantin,AUSTRALIA,06/21/2023
85054,pLifeAct_mScarlet_N1,INDIA,06/21/2023
98821,Lck-mScarlet-I,UNITED STATES,06/20/2023
189753,pmScarlet3_C1,FRANCE,06/20/2023
189777,pCyterm-mScarlet-I3_N1,JAPAN,06/19/2023
189753,pmScarlet3_C1,"KOREA, REPUBLIC OF",06/19/2023
189753,pmScarlet3_C1,GERMANY,06/19/2023
98827,Lamp1-mScarlet-I,GERMANY,06/17/2023
98827,Lamp1-mScarlet-I,SWITZERLAND,06/16/2023
98828,Lamp1-mTurquoise2,SWITZERLAND,06/16/2023
189753,pmScarlet3_C1,SWITZERLAND,06/16/2023
85066,pCytERM_mScarlet_N1,TAIWAN,06/15/2023
189773,pmScarlet3-Giantin_C1,"KOREA, REPUBLIC OF",06/15/2023
137782,RnAT1aR-mCherry,UNITED STATES,06/14/2023
114421,mSc-sspB,FRANCE,06/14/2023
189753,pmScarlet3_C1,GERMANY,06/14/2023
189753,pmScarlet3_C1,FRANCE,06/14/2023
54843,mTurquoise2-N1,SINGAPORE,06/14/2023
189753,pmScarlet3_C1,SINGAPORE,06/14/2023
98886,mNeonGreen-mTurquoise2,JAPAN,06/14/2023
54842,mTurquoise2-C1,UNITED STATES,06/13/2023
54843,mTurquoise2-N1,UNITED STATES,06/13/2023
189753,pmScarlet3_C1,UNITED STATES,06/13/2023
189753,pmScarlet3_C1,UNITED STATES,06/13/2023
189773,pmScarlet3-Giantin_C1,CANADA,06/13/2023
98833,CytERM-mTurquoise2,UNITED KINGDOM,06/13/2023
98834,CytERM-dTomato,UNITED KINGDOM,06/13/2023
176106,mNeonGreen-Paxillin,UNITED KINGDOM,06/12/2023
189771,pLCK-mScarlet3_C1,UNITED KINGDOM,06/12/2023
98818,4xmts-mScarlet-I,SINGAPORE,06/12/2023
98876,4xmts-mNeonGreen,SINGAPORE,06/12/2023
36204,pmTurquoise2-ER,AUSTRIA,06/12/2023
85050,pmScarlet-i_Giantin_C1,CHINA,06/12/2023
98876,4xmts-mNeonGreen,CHINA,06/12/2023
98882,Lamp1-mNeonGreen,CHINA,06/12/2023
98883,ITPKA-mNeonGreen,CHINA,06/12/2023
112957,mTurquoise2-PXN,CHINA,06/12/2023
112959,mTurquoise2-Rab7(WT),CHINA,06/12/2023
137808,mNeonGreen-MapTau,CHINA,06/12/2023
98886,mNeonGreen-mTurquoise2,UNITED STATES,06/11/2023
189754,pDx_mScarlet3,UNITED STATES,06/11/2023
112929,EB3-3xmTq2-N1,UNITED STATES,06/09/2023
176098,dimericTomato-2xrGBD,GERMANY,06/08/2023
189753,pmScarlet3_C1,UNITED STATES,06/08/2023
85065,pmScarlet-I_peroxisome_C1,UNITED STATES,06/08/2023
98818,4xmts-mScarlet-I,UNITED STATES,06/08/2023
